id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
S5,869951035739915,4110,1023,713,549,317,14.75,14.5625,95,155,"2022-10-20  18:01:07"
S5,869951035739915,4110,1023,718,550,326,14.75,14.5625,95,155,"2022-10-20  18:07:01"
S5,869951035739915,4109,1023,722,547,319,14.6875,14.5625,95,155,"2022-10-20  18:12:55"
S5,869951035739915,4100,1023,727,542,311,14.75,14.5625,95,155,"2022-10-20  18:18:49"
S5,869951035739915,4088,1023,732,535,321,14.75,14.5,95,155,"2022-10-20  18:24:36"
S5,869951035739915,4104,1023,737,535,330,14.75,14.4375,95,155,"2022-10-20  18:30:30"
S5,869951035739915,4110,1018,741,534,323,14.6875,14.5,95,155,"2022-10-20  18:36:25"
S5,869951035739915,4110,1013,744,532,331,14.6875,14.4375,95,155,"2022-10-20  18:42:07"
S5,869951035739915,4091,1011,746,533,323,14.6875,14.5,94,154,"2022-10-20  18:47:54"
S5,869951035739915,4127,1008,747,533,322,14.6875,14.4375,95,155,"2022-10-20  18:53:37"
S5,869951035739915,4128,1006,748,532,321,14.6875,14.4375,95,155,"2022-10-20  18:59:31"
S5,869951035739915,4094,1004,750,532,322,14.625,14.375,95,155,"2022-10-20  19:05:14"
S5,869951035739915,4094,1003,751,532,318,14.6875,14.4375,95,155,"2022-10-20  19:11:19"
S5,869951035739915,4104,1004,752,533,330,14.6875,14.375,94,154,"2022-10-20  19:17:13"
S5,869951035739915,4107,1002,750,531,312,14.6875,14.4375,95,155,"2022-10-20  19:23:00"
S5,869951035739915,4093,1002,751,532,316,14.625,14.375,94,154,"2022-10-20  19:28:54"
S5,869951035739915,4119,1003,752,532,320,14.6875,14.375,95,154,"2022-10-20  19:34:48"
S5,869951035739915,4107,1000,750,534,310,14.625,14.375,95,155,"2022-10-20  19:40:42"
S5,869951035739915,4093,1001,749,535,315,14.625,14.3125,95,155,"2022-10-20  19:46:25"
S5,869951035739915,4091,998,749,534,314,14.625,14.375,95,155,"2022-10-20  19:52:14"
S5,869951035739915,4109,1000,750,534,317,14.625,14.375,94,154,"2022-10-20  19:58:08"
S5,869951035739915,4092,999,752,534,309,14.625,14.375,95,154,"2022-10-20  20:03:51"
S5,869951035739915,4108,1000,750,534,321,14.5625,14.375,95,154,"2022-10-20  20:09:45"
S5,869951035739915,4093,999,750,535,318,14.625,14.3125,94,153,"2022-10-20  20:15:28"
S5,869951035739915,4091,999,749,534,312,14.625,14.375,94,153,"2022-10-20  20:21:15"
S5,869951035739915,4108,999,750,534,317,14.5625,14.375,95,155,"2022-10-20  20:27:09"
S5,869951035739915,4107,1000,749,535,315,14.625,14.375,95,155,"2022-10-20  20:32:51"
S5,869951035739915,4089,1001,750,536,323,14.625,14.375,95,155,"2022-10-20  20:38:46"
S5,869951035739915,4107,1001,751,536,322,14.6875,14.4375,95,155,"2022-10-20  20:44:41"
S5,869951035739915,4108,1001,748,536,316,14.625,14.4375,95,155,"2022-10-20  20:50:23"
S5,869951035739915,4089,1001,748,536,316,14.625,14.4375,94,155,"2022-10-20  20:56:17"
S5,869951035739915,4104,1000,749,535,319,14.625,14.375,95,155,"2022-10-20  21:02:00"
S5,869951035739915,4110,1000,749,536,317,14.6875,14.5,95,155,"2022-10-20  21:07:54"
S5,869951035739915,4098,1001,747,536,316,14.6875,14.5,95,155,"2022-10-20  21:13:48"
S5,869951035739915,4089,1001,748,537,324,14.6875,14.5625,95,156,"2022-10-20  21:19:43"
S5,869951035739915,4097,1001,747,536,314,14.6875,14.5625,94,155,"2022-10-20  21:25:25"
S5,869951035739915,4086,1001,747,537,316,14.75,14.5625,95,155,"2022-10-20  21:31:14"
S5,869951035739915,4086,1003,747,539,325,14.75,14.625,94,155,"2022-10-20  21:37:16"
S5,869951035739915,4088,1003,747,539,324,14.75,14.625,95,156,"2022-10-20  21:42:59"
S5,869951035739915,4100,1004,746,538,326,14.8125,14.6875,95,156,"2022-10-20  21:48:42"
S5,869951035739915,4106,1002,744,537,308,14.8125,14.6875,94,156,"2022-10-20  21:54:37"
S5,869951035739915,4106,1004,744,539,317,14.8125,14.75,95,156,"2022-10-20  22:00:31"
S5,869951035739915,4080,1004,746,538,325,14.875,14.8125,93,153,"2022-10-20  22:06:14"
S5,869951035739915,4123,1003,744,541,328,14.875,14.8125,95,157,"2022-10-20  22:12:08"
S5,869951035739915,4120,1006,744,540,324,14.875,14.875,94,156,"2022-10-20  22:17:51"
S5,869951035739915,4093,1005,741,540,313,14.9375,14.9375,95,157,"2022-10-20  22:23:57"
S5,869951035739915,4103,1005,743,541,309,14.9375,15,95,157,"2022-10-20  22:30:03"
S5,869951035739915,4098,1005,742,540,304,15,15.0625,95,158,"2022-10-20  22:35:57"
S5,869951035739915,4090,1007,741,542,314,15,15.0625,95,158,"2022-10-20  22:41:52"
S5,869951035739915,4085,1007,743,539,318,15.0625,15.1875,95,158,"2022-10-20  22:47:35"
S5,869951035739915,4102,1005,742,545,316,15,15.1875,94,158,"2022-10-20  22:53:18"
S5,869951035739915,4101,1005,743,541,314,15.125,15.3125,95,158,"2022-10-20  22:59:12"
S5,869951035739915,4106,1005,743,539,315,15.1875,15.375,94,158,"2022-10-20  23:05:18"
S5,869951035739915,4111,1006,742,540,310,15.1875,15.5,95,159,"2022-10-20  23:11:12"
S5,869951035739915,4106,1006,743,540,313,15.25,15.5,94,159,"2022-10-20  23:16:55"
S5,869951035739915,4108,1008,744,541,311,15.25,15.5,94,159,"2022-10-20  23:22:46"
S5,869951035739915,4100,1007,742,542,311,15.375,15.625,93,157,"2022-10-20  23:28:41"
S5,869951035739915,4103,1006,744,539,314,15.375,15.6875,94,159,"2022-10-20  23:34:35"
S5,869951035739915,4099,1007,744,539,325,15.5,15.8125,94,160,"2022-10-20  23:40:26"
S5,869951035739915,4083,1006,743,540,310,15.5,15.9375,94,160,"2022-10-20  23:46:44"
S5,869951035739915,4086,1006,743,540,312,15.625,16,94,161,"2022-10-20  23:52:39"
S5,869951035739915,4097,1005,744,538,307,15.625,16.1875,94,161,"2022-10-20  23:58:23"
S5,869951035739915,4080,1005,743,538,320,15.75,16.3125,93,160,"2022-10-21  00:04:06"
S5,869951035739915,4087,1006,743,538,306,15.8125,16.375,94,162,"2022-10-21  00:09:50"
S5,869951035739915,4079,1009,744,542,309,15.875,16.625,94,162,"2022-10-21  00:15:34"
S5,869951035739915,4095,1006,743,542,306,15.9375,16.6875,94,163,"2022-10-21  00:21:29"
S5,869951035739915,4095,1006,745,542,312,16.125,16.875,94,163,"2022-10-21  00:27:24"
S5,869951035739915,4079,1004,745,546,301,16.1875,16.9375,94,164,"2022-10-21  00:33:25"
S5,869951035739915,4107,1003,744,546,299,16.25,17.125,94,164,"2022-10-21  00:39:09"
S5,869951035739915,4098,1004,745,547,304,16.375,17.25,94,165,"2022-10-21  00:44:58"
S5,869951035739915,4115,1006,745,540,309,16.5625,17.5,94,166,"2022-10-21  00:56:45"
S5,869951035739915,4101,1009,744,546,312,16.6875,17.6875,94,167,"2022-10-21  01:02:41"
S5,869951035739915,4086,1008,744,546,303,16.75,17.8125,94,166,"2022-10-21  01:08:29"
S5,869951035739915,4107,1007,744,542,300,16.875,17.9375,94,167,"2022-10-21  01:14:25"
S5,869951035739915,4080,1009,744,546,304,16.9375,18.0625,94,168,"2022-10-21  01:20:13"
S5,869951035739915,4089,1008,743,546,296,17.0625,18.25,94,168,"2022-10-21  01:26:09"
S5,869951035739915,4073,1010,745,545,308,17.125,18.3125,94,169,"2022-10-21  01:31:57"
S5,869951035739915,4086,1023,603,575,499,17.25,18.4375,93,169,"2022-10-21  01:37:51"
S5,869951035739915,3987,1016,738,550,303,17.375,18.5625,92,167,"2022-10-21  01:43:13"
S5,869951035739915,4022,1015,740,548,300,17.4375,18.6875,93,169,"2022-10-21  01:48:35"
S5,869951035739915,4015,1011,743,547,302,17.5625,18.8125,94,170,"2022-10-21  01:53:58"
S5,869951035739915,3998,1011,744,549,300,17.625,18.9375,93,170,"2022-10-21  01:59:31"
S5,869951035739915,3995,1009,746,547,300,17.6875,19,93,171,"2022-10-21  02:05:05"
S5,869951035739915,3994,1008,746,548,302,17.8125,19.1875,94,170,"2022-10-21  02:10:28"
S5,869951035739915,4024,1008,747,549,302,17.875,19.25,93,171,"2022-10-21  02:16:02"
S5,869951035739915,3998,1007,747,547,302,18,19.3125,93,170,"2022-10-21  02:21:24"
S5,869951035739915,3997,1007,745,546,294,18.0625,19.4375,93,172,"2022-10-21  02:27:09"
S5,869951035739915,3999,1008,746,548,300,18.1875,19.5625,93,172,"2022-10-21  02:32:42"
S5,869951035739915,4031,1007,747,550,298,18.25,19.625,92,170,"2022-10-21  02:38:16"
S5,869951035739915,4030,1008,746,550,299,18.3125,19.75,93,173,"2022-10-21  02:43:50"
S5,869951035739915,3990,1008,751,548,298,18.4375,20,95,173,"2022-10-21  02:49:29"
S5,869951035739915,4023,1018,767,550,319,18.625,20.625,95,175,"2022-10-21  02:54:51"
S5,869951035739915,4015,1022,776,550,335,18.8125,20.8125,95,175,"2022-10-21  03:00:31"
S5,869951035739915,4029,1023,778,551,332,19.0625,20.3125,95,172,"2022-10-21  03:06:15"
S5,869951035739915,4002,1023,779,550,335,19.375,19.75,95,171,"2022-10-21  03:11:43"
S5,869951035739915,4033,1023,778,552,335,19.625,19.375,95,170,"2022-10-21  03:17:06"
S5,869951035739915,4029,1023,777,552,338,19.9375,19.1875,94,170,"2022-10-21  03:22:40"
S5,869951035739915,4033,1023,778,550,336,20.25,19.0625,95,169,"2022-10-21  03:28:13"
S5,869951035739915,4033,1023,780,552,352,20.4375,19.0625,95,169,"2022-10-21  03:33:54"
S5,869951035739915,4031,1023,781,551,347,20.5,19.125,95,169,"2022-10-21  03:39:29"
S5,869951035739915,4033,1023,784,550,346,20.5,19.25,95,170,"2022-10-21  03:44:51"
S5,869951035739915,4032,1023,785,549,346,20.4375,19.3125,95,170,"2022-10-21  03:50:13"
S5,869951035739915,4031,1023,787,548,347,20.3125,19.375,95,171,"2022-10-21  03:55:46"
S5,869951035739915,3992,1023,790,547,350,20.1875,19.5625,95,170,"2022-10-21  04:01:13"
S5,869951035739915,4029,1023,791,547,356,20.0625,19.8125,95,172,"2022-10-21  04:06:49"
S5,869951035739915,4031,1022,795,544,357,19.9375,20.1875,95,174,"2022-10-21  04:17:59"
S5,869951035739915,4002,1023,794,543,347,20.0625,20.3125,94,174,"2022-10-21  04:23:21"
S5,869951035739915,4026,1022,793,544,348,20.1875,20.5,93,174,"2022-10-21  04:28:43"
