id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
C5,869951031178464,4026,901,836,1023,668,21.5,21.9375,82,180,"2022-10-21  05:14:44"
C5,869951031178464,3952,901,835,1023,667,21.625,22.0625,81,180,"2022-10-21  05:20:07"
C5,869951031178464,3956,902,838,1023,670,21.6875,22.125,80,177,"2022-10-21  05:25:30"
C5,869951031178464,3981,900,836,1023,665,21.8125,22.25,80,181,"2022-10-21  05:30:53"
C5,869951031178464,4022,901,838,1023,667,21.875,22.3125,79,181,"2022-10-21  05:36:15"
C5,869951031178464,4020,900,837,1023,667,21.9375,22.4375,78,181,"2022-10-21  05:41:37"
C5,869951031178464,4009,901,837,1023,669,22.0625,22.5,78,181,"2022-10-21  05:47:00"
C5,869951031178464,3979,898,842,1023,670,22,22.5625,78,182,"2022-10-21  05:52:22"
C5,869951031178464,3968,898,841,1023,669,22.1875,22.625,78,182,"2022-10-21  05:57:46"
C5,869951031178464,4016,898,841,1023,668,22.25,22.75,77,182,"2022-10-21  06:03:20"
C5,869951031178464,4015,899,842,1023,664,22.375,22.8125,77,182,"2022-10-21  06:08:42"
C5,869951031178464,4003,899,842,1023,664,22.375,22.875,76,183,"2022-10-21  06:14:04"
C5,869951031178464,4023,898,840,1023,663,22.375,23,75,180,"2022-10-21  06:19:27"
C5,869951031178464,4020,898,841,1023,658,22.5,23,75,183,"2022-10-21  06:24:50"
C5,869951031178464,3988,898,841,1023,659,22.5625,23.0625,75,183,"2022-10-21  06:30:12"
C5,869951031178464,3956,899,843,1023,661,22.625,23.125,75,183,"2022-10-21  06:35:43"
C5,869951031178464,4013,900,843,1023,664,22.625,23.1875,74,183,"2022-10-21  06:41:06"
C5,869951031178464,3999,898,841,1023,659,22.75,23.25,74,183,"2022-10-21  06:46:29"
C5,869951031178464,3992,897,841,1023,656,22.75,23.25,74,184,"2022-10-21  06:51:51"
C5,869951031178464,4020,898,841,1023,658,22.8125,23.3125,73,183,"2022-10-21  06:57:13"
C5,869951031178464,4001,897,839,1023,660,22.875,23.3125,74,183,"2022-10-21  07:02:47"
C5,869951031178464,4018,897,841,1023,649,22.875,23.375,73,183,"2022-10-21  07:08:10"
C5,869951031178464,3988,898,841,1023,662,23,23.375,73,183,"2022-10-21  07:13:45"
C5,869951031178464,3989,897,841,1023,661,22.9375,23.375,73,183,"2022-10-21  07:19:07"
C5,869951031178464,3977,896,839,1023,656,23,23.375,72,183,"2022-10-21  07:24:29"
C5,869951031178464,3994,897,840,1023,664,23.0625,23.375,72,183,"2022-10-21  07:29:52"
C5,869951031178464,4019,896,840,1023,652,23.0625,23.375,72,183,"2022-10-21  07:35:15"
C5,869951031178464,4020,897,841,1023,663,23,23.4375,72,183,"2022-10-21  07:41:02"
C5,869951031178464,4019,897,841,1023,666,23.0625,23.375,72,183,"2022-10-21  07:46:36"
C5,869951031178464,3988,895,838,1023,660,23.0625,23.375,72,182,"2022-10-21  07:51:59"
C5,869951031178464,4012,896,840,1023,664,23.0625,23.375,71,180,"2022-10-21  07:57:22"
C5,869951031178464,4020,894,838,1023,656,23.125,23.375,72,183,"2022-10-21  08:02:44"
C5,869951031178464,4016,896,840,1023,658,23.125,23.375,72,183,"2022-10-21  08:08:06"
C5,869951031178464,4020,895,839,1023,662,23.0625,23.3125,72,182,"2022-10-21  08:13:41"
C5,869951031178464,3990,894,838,1023,658,23.125,23.3125,71,181,"2022-10-21  08:19:03"
C5,869951031178464,4020,894,840,1023,658,23.0625,23.3125,71,182,"2022-10-21  08:24:25"
C5,869951031178464,4058,893,837,1023,661,23.0625,23.25,71,182,"2022-10-21  08:29:48"
C5,869951031178464,4062,892,838,1023,663,23.125,23.25,71,182,"2022-10-21  08:35:10"
C5,869951031178464,4027,892,838,1023,657,23,23.1875,71,182,"2022-10-21  08:40:32"
C5,869951031178464,4042,892,838,1023,651,23.0625,23.125,71,181,"2022-10-21  08:45:54"
C5,869951031178464,4001,893,840,1023,666,23.0625,23.125,71,182,"2022-10-21  08:51:16"
C5,869951031178464,4026,891,837,1023,662,23.0625,23.0625,71,181,"2022-10-21  08:56:51"
C5,869951031178464,4030,890,837,1023,643,22.9375,23,71,182,"2022-10-21  09:02:13"
C5,869951031178464,4006,890,837,1023,658,22.9375,22.9375,70,181,"2022-10-21  09:07:48"
C5,869951031178464,4056,890,836,1023,656,22.9375,22.875,71,181,"2022-10-21  09:13:10"
C5,869951031178464,4040,889,835,1023,649,22.875,22.8125,70,180,"2022-10-21  09:18:33"
C5,869951031178464,4025,890,836,1023,656,22.8125,22.75,71,181,"2022-10-21  09:23:55"
C5,869951031178464,4023,889,835,1023,649,22.8125,22.75,70,180,"2022-10-21  09:29:18"
C5,869951031178464,4024,888,835,1023,646,22.875,22.6875,70,180,"2022-10-21  09:34:40"
C5,869951031178464,4012,890,836,1023,648,22.75,22.5625,70,180,"2022-10-21  09:40:03"
C5,869951031178464,4025,888,836,1023,647,22.75,22.5625,71,179,"2022-10-21  09:45:25"
C5,869951031178464,4025,888,834,1023,655,22.6875,22.5,70,180,"2022-10-21  09:50:48"
C5,869951031178464,4015,887,834,1023,654,22.6875,22.5,70,180,"2022-10-21  09:56:10"
C5,869951031178464,3995,888,835,1023,658,22.625,22.4375,69,176,"2022-10-21  10:01:32"
C5,869951031178464,4005,887,833,1023,649,22.5625,22.3125,70,179,"2022-10-21  10:06:54"
C5,869951031178464,4025,888,834,1023,652,22.5,22.3125,70,179,"2022-10-21  10:12:17"
C5,869951031178464,4026,887,835,1023,654,22.5,22.25,69,176,"2022-10-21  10:17:39"
C5,869951031178464,4013,886,833,1023,609,22.4375,22.1875,70,178,"2022-10-21  10:23:01"
C5,869951031178464,3995,886,834,1023,637,22.4375,22.125,70,179,"2022-10-21  10:28:23"
C5,869951031178464,3993,887,835,1023,638,22.375,22.0625,70,178,"2022-10-21  10:33:52"
C5,869951031178464,4024,885,833,1023,633,22.3125,22,70,178,"2022-10-21  10:39:22"
C5,869951031178464,4012,886,834,1023,636,22.3125,22,70,178,"2022-10-21  10:44:44"
C5,869951031178464,4000,886,834,1023,646,22.1875,21.9375,70,178,"2022-10-21  10:50:06"
C5,869951031178464,4026,885,833,1023,644,22.1875,21.875,70,178,"2022-10-21  10:55:29"
C5,869951031178464,4026,883,833,1023,632,22.125,21.8125,71,177,"2022-10-21  11:00:51"
C5,869951031178464,4018,888,825,1023,615,22.125,21.5625,87,176,"2022-10-21  11:06:13"
C5,869951031178464,4026,896,828,1023,622,22.125,21,87,174,"2022-10-21  11:11:35"
C5,869951031178464,3995,899,822,1023,629,22,19.5625,87,170,"2022-10-21  11:16:58"
C5,869951031178464,4011,894,808,1023,636,21.8125,18.1875,87,167,"2022-10-21  11:22:21"
C5,869951031178464,4005,880,789,1023,631,21.4375,17.5,87,165,"2022-10-21  11:27:43"
C5,869951031178464,4027,860,768,1023,640,20.5,17.0625,87,161,"2022-10-21  11:33:05"
C5,869951031178464,4026,845,758,1023,630,19.25,16.6875,88,163,"2022-10-21  11:38:34"
C5,869951031178464,4022,837,749,1014,617,18.1875,16.375,89,162,"2022-10-21  11:43:56"
C5,869951031178464,4023,828,736,1023,640,17.5,16.125,88,159,"2022-10-21  11:49:19"
C5,869951031178464,4026,818,730,1023,644,17.0625,15.9375,89,160,"2022-10-21  11:54:41"
C5,869951031178464,4010,806,718,1023,622,16.6875,15.8125,89,160,"2022-10-21  12:00:04"
C5,869951031178464,3998,812,725,1023,629,16.4375,15.6875,89,160,"2022-10-21  12:05:27"
C5,869951031178464,4011,819,729,1023,633,16.125,15.625,89,160,"2022-10-21  12:10:49"
C5,869951031178464,4027,811,718,1023,616,15.9375,15.5625,89,159,"2022-10-21  12:16:23"
C5,869951031178464,4012,812,723,992,627,15.8125,15.5,89,159,"2022-10-21  12:21:46"
C5,869951031178464,3987,809,719,990,618,15.75,15.5,89,159,"2022-10-21  12:27:09"
C5,869951031178464,4029,807,719,971,621,15.6875,15.4375,89,160,"2022-10-21  12:32:31"
C5,869951031178464,4000,806,717,991,628,15.625,15.4375,89,159,"2022-10-21  12:37:54"
C5,869951031178464,4028,804,713,983,614,15.5,15.4375,89,159,"2022-10-21  12:43:16"
C5,869951031178464,4017,801,711,978,609,15.5,15.375,89,159,"2022-10-21  12:48:50"
C5,869951031178464,4028,805,716,971,622,15.5,15.375,89,159,"2022-10-21  12:54:13"
C5,869951031178464,4065,802,713,1023,620,15.5,15.375,89,159,"2022-10-21  12:59:35"
C5,869951031178464,4068,809,724,1013,626,15.4375,15.375,89,159,"2022-10-21  13:04:57"
C5,869951031178464,4050,809,722,1002,615,15.4375,15.375,87,156,"2022-10-21  13:10:19"
C5,869951031178464,3999,811,730,1023,629,15.4375,15.375,88,159,"2022-10-21  13:15:42"
C5,869951031178464,4049,810,725,1004,610,15.4375,15.375,89,158,"2022-10-21  13:21:04"
C5,869951031178464,4060,812,731,1023,615,15.5,15.375,89,159,"2022-10-21  13:26:51"
C5,869951031178464,4082,811,728,1000,602,15.4375,15.4375,87,157,"2022-10-21  13:32:14"
C5,869951031178464,4055,812,733,1023,609,15.4375,15.4375,89,159,"2022-10-21  13:37:43"
C5,869951031178464,4060,812,732,1017,610,15.5,15.5,89,159,"2022-10-21  13:43:05"
C5,869951031178464,4045,814,736,1023,625,15.5,15.5625,89,160,"2022-10-21  13:48:27"
C5,869951031178464,4026,817,743,994,614,15.5,15.625,89,160,"2022-10-21  13:53:49"
C5,869951031178464,4013,818,745,1008,613,15.5,15.625,88,160,"2022-10-21  13:59:12"
C5,869951031178464,4026,818,745,966,599,15.5625,15.6875,88,160,"2022-10-21  14:04:34"
C5,869951031178464,4017,820,749,955,591,15.625,15.75,88,160,"2022-10-21  14:10:09"
C5,869951031178464,4044,824,752,984,606,15.625,15.8125,88,160,"2022-10-21  14:15:31"
C5,869951031178464,4030,825,754,925,594,15.6875,15.9375,88,161,"2022-10-21  14:20:53"
C5,869951031178464,4017,825,754,1011,608,15.6875,16,88,161,"2022-10-21  14:26:15"
C5,869951031178464,4010,825,756,976,608,15.75,16.0625,87,159,"2022-10-21  14:31:37"
C5,869951031178464,4031,828,767,1023,631,15.8125,16.125,86,162,"2022-10-21  14:37:07"
C5,869951031178464,4029,820,759,850,563,15.875,16.125,85,161,"2022-10-21  14:42:29"
C5,869951031178464,4002,822,757,1023,616,15.8125,16.1875,84,160,"2022-10-21  14:47:52"
C5,869951031178464,4029,823,759,1023,633,15.8125,16.1875,85,162,"2022-10-21  14:53:14"
C5,869951031178464,4035,824,760,1023,623,15.9375,16.1875,85,161,"2022-10-21  14:58:36"
C5,869951031178464,4016,822,757,1000,608,15.9375,16.25,85,162,"2022-10-21  15:03:59"
C5,869951031178464,3976,824,762,1023,623,15.9375,16.25,85,162,"2022-10-21  15:09:34"
C5,869951031178464,4030,822,758,1023,615,16,16.25,84,161,"2022-10-21  15:14:56"
C5,869951031178464,4030,822,759,1014,607,15.9375,16.25,83,159,"2022-10-21  15:20:18"
C5,869951031178464,4028,821,759,1002,605,16,16.25,85,162,"2022-10-21  15:25:40"
C5,869951031178464,4027,821,759,959,588,16,16.3125,84,162,"2022-10-21  15:31:03"
C5,869951031178464,4030,824,765,922,603,16.0625,16.3125,84,162,"2022-10-21  15:36:37"
C5,869951031178464,4031,822,760,978,598,16.0625,16.3125,84,162,"2022-10-21  15:42:12"
C5,869951031178464,4016,819,757,958,578,16.0625,16.3125,84,162,"2022-10-21  15:47:46"
C5,869951031178464,4014,817,760,595,467,16.125,16.3125,84,162,"2022-10-21  15:53:08"
C5,869951031178464,4000,819,762,630,491,16.125,16.375,84,162,"2022-10-21  15:58:32"
C5,869951031178464,4031,817,766,634,510,16.1875,16.375,84,162,"2022-10-21  16:03:54"
C5,869951031178464,4031,818,770,638,531,16.125,16.375,84,162,"2022-10-21  16:09:16"
C5,869951031178464,4031,817,764,639,512,16.1875,16.375,84,162,"2022-10-21  16:14:38"
C5,869951031178464,4030,817,765,639,506,16.125,16.375,82,160,"2022-10-21  16:20:25"
C5,869951031178464,4019,819,767,673,523,16.1875,16.375,83,162,"2022-10-21  16:25:47"
C5,869951031178464,4031,818,768,699,533,16.1875,16.4375,83,160,"2022-10-21  16:31:21"
C5,869951031178464,4032,818,767,772,544,16.1875,16.4375,83,162,"2022-10-21  16:36:55"
C5,869951031178464,4027,817,765,800,545,16.25,16.4375,82,160,"2022-10-21  16:42:17"
C5,869951031178464,4026,816,766,809,524,16.3125,16.4375,83,163,"2022-10-21  16:47:39"
C5,869951031178464,4031,820,771,819,566,16.375,16.4375,83,162,"2022-10-21  16:53:02"
C5,869951031178464,4030,816,761,827,524,16.25,16.5,83,163,"2022-10-21  16:58:24"
C5,869951031178464,4032,817,765,841,540,16.3125,16.5,83,163,"2022-10-21  17:03:46"
C5,869951031178464,4014,821,770,839,563,16.375,16.5,83,162,"2022-10-21  17:09:08"
C5,869951031178464,4031,819,767,829,549,16.375,16.5,82,162,"2022-10-21  17:14:31"
C5,869951031178464,4030,821,771,822,563,16.3125,16.5,81,159,"2022-10-21  17:19:53"
C5,869951031178464,4032,821,772,811,565,16.375,16.5625,83,163,"2022-10-21  17:25:15"
C5,869951031178464,4027,818,767,793,525,16.4375,16.5625,83,163,"2022-10-21  17:30:38"
C5,869951031178464,4013,817,766,780,513,16.3125,16.5625,83,162,"2022-10-21  17:36:00"
C5,869951031178464,4032,821,772,780,560,16.375,16.5625,82,163,"2022-10-21  17:41:22"
C5,869951031178464,4018,817,767,767,513,16.375,16.5625,82,162,"2022-10-21  17:46:44"
C5,869951031178464,4011,819,770,767,533,16.375,16.5625,82,163,"2022-10-21  17:52:07"
C5,869951031178464,4025,819,769,767,528,16.5,16.625,82,162,"2022-10-21  17:57:30"
C5,869951031178464,4032,817,767,762,509,16.4375,16.625,82,163,"2022-10-21  18:02:52"
C5,869951031178464,4038,820,770,766,537,16.5,16.625,82,163,"2022-10-21  18:08:15"
C5,869951031178464,4060,820,774,768,546,16.4375,16.625,81,162,"2022-10-21  18:13:37"
C5,869951031178464,4050,819,771,766,531,16.4375,16.625,81,163,"2022-10-21  18:18:59"
C5,869951031178464,4002,821,775,768,556,16.4375,16.625,81,162,"2022-10-21  18:24:22"
C5,869951031178464,4040,820,773,768,539,16.5,16.625,81,163,"2022-10-21  18:29:56"
C5,869951031178464,4058,817,768,763,496,16.5,16.625,81,163,"2022-10-21  18:35:18"
C5,869951031178464,4038,821,774,776,545,16.5,16.625,81,163,"2022-10-21  18:40:48"
C5,869951031178464,4038,822,776,781,562,16.5,16.6875,80,163,"2022-10-21  18:46:34"
C5,869951031178464,4030,821,774,778,549,16.5625,16.6875,80,163,"2022-10-21  18:51:57"
C5,869951031178464,4026,820,773,770,537,16.5,16.6875,80,163,"2022-10-21  18:57:19"
C5,869951031178464,4052,818,772,760,515,16.5,16.6875,80,161,"2022-10-21  19:02:41"
C5,869951031178464,4060,820,773,758,519,16.5625,16.6875,80,163,"2022-10-21  19:08:15"
C5,869951031178464,4057,822,776,759,549,16.5,16.6875,80,163,"2022-10-21  19:13:38"
C5,869951031178464,4023,819,773,750,515,16.5,16.6875,79,161,"2022-10-21  19:19:00"
C5,869951031178464,4057,819,773,748,511,16.625,16.6875,80,163,"2022-10-21  19:24:23"
C5,869951031178464,4026,817,770,743,486,16.5625,16.6875,80,162,"2022-10-21  19:29:45"
C5,869951031178464,4025,818,773,744,514,16.5,16.6875,80,163,"2022-10-21  19:35:07"
C5,869951031178464,4031,817,771,739,489,16.5625,16.6875,80,163,"2022-10-21  19:40:29"
C5,869951031178464,4032,818,774,741,511,16.5625,16.6875,79,163,"2022-10-21  19:46:04"
C5,869951031178464,4032,820,776,741,528,16.625,16.6875,79,163,"2022-10-21  19:51:26"
C5,869951031178464,4032,817,772,735,495,16.625,16.6875,79,162,"2022-10-21  19:56:48"
C5,869951031178464,3995,819,776,735,513,16.625,16.6875,78,160,"2022-10-21  20:02:11"
C5,869951031178464,4038,817,772,733,489,16.5625,16.6875,79,163,"2022-10-21  20:07:33"
C5,869951031178464,4038,823,781,741,558,16.625,16.6875,79,163,"2022-10-21  20:12:55"
C5,869951031178464,4023,818,772,723,483,16.6875,16.6875,79,163,"2022-10-21  20:18:17"
C5,869951031178464,4011,818,775,725,491,16.5625,16.75,77,161,"2022-10-21  20:23:39"
C5,869951031178464,4026,822,776,729,537,16.625,16.75,78,163,"2022-10-21  20:29:09"
C5,869951031178464,4026,818,774,720,486,16.625,16.6875,78,163,"2022-10-21  20:34:31"
C5,869951031178464,4006,820,777,726,528,16.6875,16.75,78,163,"2022-10-21  20:39:53"
C5,869951031178464,4030,819,777,720,503,16.6875,16.75,78,163,"2022-10-21  20:45:15"
C5,869951031178464,4033,823,781,723,546,16.6875,16.75,78,163,"2022-10-21  20:50:37"
C5,869951031178464,4026,819,775,710,487,16.6875,16.75,77,163,"2022-10-21  20:56:12"
C5,869951031178464,4031,820,778,732,501,16.6875,16.75,77,163,"2022-10-21  21:01:34"
C5,869951031178464,4015,821,778,713,494,16.6875,16.75,77,164,"2022-10-21  21:06:56"
C5,869951031178464,4013,824,781,716,532,16.625,16.75,77,163,"2022-10-21  21:12:19"
C5,869951031178464,4032,820,778,712,487,16.6875,16.75,77,164,"2022-10-21  21:17:41"
C5,869951031178464,4032,829,777,1023,632,16.625,16.75,77,163,"2022-10-21  21:23:03"
C5,869951031178464,4033,829,781,1023,626,16.625,16.75,76,163,"2022-10-21  21:28:25"
C5,869951031178464,4013,824,776,1015,593,16.6875,16.75,76,163,"2022-10-21  21:33:47"
C5,869951031178464,4002,829,783,1007,613,16.6875,16.75,75,163,"2022-10-21  21:39:10"
C5,869951031178464,4030,824,775,972,580,16.625,16.75,76,163,"2022-10-21  21:44:44"
C5,869951031178464,4031,824,775,994,590,16.625,16.6875,75,163,"2022-10-21  21:50:07"
C5,869951031178464,3990,826,779,1020,607,16.625,16.75,74,161,"2022-10-21  21:55:30"
C5,869951031178464,4032,828,781,1023,608,16.625,16.6875,75,163,"2022-10-21  22:01:05"
C5,869951031178464,4028,830,783,1023,617,16.6875,16.6875,75,163,"2022-10-21  22:06:27"
C5,869951031178464,4033,822,781,592,461,16.625,16.6875,75,163,"2022-10-21  22:11:49"
C5,869951031178464,4002,822,779,616,453,16.625,16.6875,75,163,"2022-10-21  22:17:12"
C5,869951031178464,4033,825,783,635,509,16.625,16.625,74,163,"2022-10-21  22:22:34"
C5,869951031178464,4031,822,779,640,464,16.625,16.625,73,160,"2022-10-21  22:27:56"
C5,869951031178464,4018,824,783,655,515,16.5625,16.625,74,163,"2022-10-21  22:33:25"
C5,869951031178464,4027,826,784,715,537,16.5625,16.625,74,162,"2022-10-21  22:39:00"
C5,869951031178464,4004,824,780,746,492,16.625,16.625,74,163,"2022-10-21  22:44:22"
C5,869951031178464,4031,827,784,765,537,16.5625,16.625,74,163,"2022-10-21  22:50:09"
C5,869951031178464,3994,827,783,774,540,16.625,16.5625,73,163,"2022-10-21  22:55:31"
C5,869951031178464,4027,822,780,734,484,16.5625,16.625,73,162,"2022-10-21  23:00:53"
