id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
P1,869951035740160,4113,851,934,1023,305,23.3125,23.375,80,183,"2022-10-21  07:27:29"
P1,869951035740160,4100,852,935,1023,314,23.25,23.375,80,182,"2022-10-21  07:32:52"
P1,869951035740160,4118,851,935,1023,319,23.3125,23.4375,80,182,"2022-10-21  07:38:26"
P1,869951035740160,4118,852,934,1023,309,23.3125,23.4375,80,182,"2022-10-21  07:43:48"
P1,869951035740160,4083,851,934,1023,320,23.3125,23.4375,80,182,"2022-10-21  07:49:11"
P1,869951035740160,4084,851,932,1023,305,23.3125,23.4375,80,182,"2022-10-21  07:55:00"
P1,869951035740160,4084,851,933,1023,313,23.25,23.5,81,182,"2022-10-21  08:00:34"
P1,869951035740160,4084,852,936,1023,318,23.25,23.5,80,182,"2022-10-21  08:05:56"
P1,869951035740160,4078,850,934,1023,298,23.25,23.5,80,182,"2022-10-21  08:11:46"
P1,869951035740160,4113,851,934,1023,316,23.25,23.5,80,182,"2022-10-21  08:17:20"
P1,869951035740160,4120,850,934,1023,305,23.25,23.5,79,179,"2022-10-21  08:22:42"
P1,869951035740160,4090,849,933,1023,299,23.1875,23.5,80,181,"2022-10-21  08:28:15"
P1,869951035740160,4117,851,934,1023,294,23.1875,23.5,80,181,"2022-10-21  08:33:38"
P1,869951035740160,4093,851,934,1023,325,23.125,23.5,80,181,"2022-10-21  08:39:12"
P1,869951035740160,4121,850,933,1023,312,23.125,23.5,79,178,"2022-10-21  08:44:34"
P1,869951035740160,4088,850,934,1023,328,23.0625,23.4375,80,181,"2022-10-21  08:50:01"
P1,869951035740160,4118,850,934,1023,312,23,23.375,80,181,"2022-10-21  08:55:35"
P1,869951035740160,4120,849,933,1023,308,22.9375,23.3125,80,180,"2022-10-21  09:00:57"
P1,869951035740160,4120,849,933,1023,326,22.8125,23.25,80,180,"2022-10-21  09:12:15"
P1,869951035740160,4087,848,933,1023,324,22.75,23.25,80,180,"2022-10-21  09:17:43"
P1,869951035740160,4090,847,934,1023,310,22.6875,23.1875,80,177,"2022-10-21  09:23:05"
P1,869951035740160,4119,847,936,1023,323,22.625,23.25,80,180,"2022-10-21  09:28:27"
P1,869951035740160,4087,847,933,1023,302,22.5625,23.1875,80,179,"2022-10-21  09:33:55"
P1,869951035740160,4121,846,934,1023,308,22.5,23.0625,80,179,"2022-10-21  09:39:29"
P1,869951035740160,4118,847,933,1023,320,22.4375,23.0625,81,179,"2022-10-21  09:45:03"
P1,869951035740160,4121,846,933,1023,312,22.4375,23.0625,80,179,"2022-10-21  09:50:37"
P1,869951035740160,4121,846,932,1023,295,22.375,23,80,178,"2022-10-21  09:56:11"
P1,869951035740160,4121,846,933,1023,306,22.3125,23,79,176,"2022-10-21  10:01:55"
P1,869951035740160,4090,843,931,1023,288,22.25,22.875,80,177,"2022-10-21  10:07:29"
P1,869951035740160,4093,844,930,1023,289,22.125,22.875,79,175,"2022-10-21  10:12:51"
P1,869951035740160,4089,845,933,1023,317,22.125,22.8125,81,178,"2022-10-21  10:18:25"
P1,869951035740160,4121,845,934,1023,321,22.125,22.75,78,173,"2022-10-21  10:24:11"
P1,869951035740160,4122,844,929,1023,298,22,22.6875,80,177,"2022-10-21  10:29:33"
P1,869951035740160,4121,845,932,1023,326,21.9375,22.6875,81,177,"2022-10-21  10:35:07"
P1,869951035740160,4122,843,932,1023,294,21.875,22.625,80,177,"2022-10-21  10:40:36"
P1,869951035740160,4122,845,932,1023,320,21.8125,22.625,80,177,"2022-10-21  10:45:58"
P1,869951035740160,4091,844,932,1023,306,21.8125,22.5625,80,174,"2022-10-21  10:51:32"
P1,869951035740160,4098,845,931,1023,307,21.625,22.4375,84,176,"2022-10-21  11:02:44"
P1,869951035740160,4121,847,938,1023,319,21.375,22.375,83,173,"2022-10-21  11:08:06"
P1,869951035740160,4111,845,934,1023,316,20.8125,22.375,84,174,"2022-10-21  11:13:39"
P1,869951035740160,4089,842,939,1023,326,19.75,22.3125,84,168,"2022-10-21  11:19:07"
P1,869951035740160,4120,835,937,1023,335,18.625,22.1875,86,168,"2022-10-21  11:24:40"
P1,869951035740160,4086,823,929,1023,330,17.75,21.9375,84,165,"2022-10-21  11:30:08"
P1,869951035740160,4089,823,932,1023,327,17.125,21.5,85,164,"2022-10-21  11:35:42"
P1,869951035740160,4083,831,938,1023,317,16.6875,20.6875,85,161,"2022-10-21  11:41:17"
P1,869951035740160,4090,842,945,1023,353,16.3125,19.625,86,161,"2022-10-21  11:46:45"
P1,869951035740160,4123,846,949,1023,352,16.125,18.5625,86,161,"2022-10-21  11:52:07"
P1,869951035740160,4091,850,950,1023,349,15.9375,17.9375,86,160,"2022-10-21  11:57:41"
P1,869951035740160,4123,853,955,1023,342,15.8125,17.375,86,160,"2022-10-21  12:03:15"
P1,869951035740160,4123,858,958,1023,350,15.75,17,86,160,"2022-10-21  12:08:48"
P1,869951035740160,4085,860,958,1023,350,15.625,16.6875,86,159,"2022-10-21  12:14:16"
P1,869951035740160,4122,860,959,1023,336,15.625,16.5,86,159,"2022-10-21  12:19:38"
P1,869951035740160,4123,860,958,1023,344,15.5625,16.4375,86,159,"2022-10-21  12:25:00"
P1,869951035740160,4080,859,958,1023,338,15.5625,16.3125,86,159,"2022-10-21  12:30:28"
P1,869951035740160,4122,859,959,1023,349,15.5625,16.3125,86,159,"2022-10-21  12:36:12"
P1,869951035740160,4110,857,958,1023,350,15.5,16.1875,86,159,"2022-10-21  12:41:35"
P1,869951035740160,4114,855,958,1023,344,15.4375,16.1875,86,159,"2022-10-21  12:47:02"
P1,869951035740160,4119,855,961,1023,373,15.4375,16.1875,85,158,"2022-10-21  12:52:25"
P1,869951035740160,4123,853,959,1023,353,15.4375,16.125,86,159,"2022-10-21  12:57:59"
P1,869951035740160,4089,854,959,1023,357,15.4375,16.125,86,159,"2022-10-21  13:03:26"
P1,869951035740160,4089,857,962,1023,374,15.4375,16.125,86,159,"2022-10-21  13:08:49"
P1,869951035740160,4088,854,957,1023,331,15.4375,16.125,86,159,"2022-10-21  13:14:36"
P1,869951035740160,4088,857,958,1023,342,15.4375,16.0625,85,159,"2022-10-21  13:20:03"
P1,869951035740160,4109,856,956,1023,315,15.4375,16.0625,87,159,"2022-10-21  13:25:47"
P1,869951035740160,4119,859,958,1023,343,15.5625,16.0625,86,159,"2022-10-21  13:31:09"
P1,869951035740160,4088,860,959,1023,343,15.5625,16.0625,86,159,"2022-10-21  13:36:32"
P1,869951035740160,4123,861,960,1023,352,15.625,16.0625,86,159,"2022-10-21  13:41:54"
P1,869951035740160,4090,862,960,1023,351,15.625,16.125,85,159,"2022-10-21  13:47:22"
P1,869951035740160,4085,862,958,1023,328,15.6875,16.1875,85,159,"2022-10-21  13:52:50"
P1,869951035740160,4122,863,959,1022,342,15.8125,16.1875,86,159,"2022-10-21  13:58:23"
P1,869951035740160,4093,864,960,1023,362,15.875,16.25,85,160,"2022-10-21  14:03:57"
P1,869951035740160,4090,868,962,1023,373,15.875,16.25,86,160,"2022-10-21  14:09:25"
P1,869951035740160,4080,865,960,1023,342,16,16.25,86,160,"2022-10-21  14:14:52"
P1,869951035740160,4123,866,960,1023,339,16.0625,16.3125,85,159,"2022-10-21  14:20:26"
P1,869951035740160,4122,867,960,1023,343,16.1875,16.375,85,161,"2022-10-21  14:25:59"
P1,869951035740160,4087,868,960,1023,343,16.25,16.375,84,161,"2022-10-21  14:31:44"
P1,869951035740160,4089,869,959,1023,346,16.25,16.4375,82,159,"2022-10-21  14:42:55"
P1,869951035740160,4091,870,958,1023,345,16.3125,16.5,81,159,"2022-10-21  14:48:24"
P1,869951035740160,4123,869,959,1023,348,16.3125,16.5,83,162,"2022-10-21  14:53:46"
P1,869951035740160,4119,872,959,1023,374,16.3125,16.5625,83,162,"2022-10-21  14:59:08"
P1,869951035740160,4063,870,957,1023,347,16.375,16.5,83,161,"2022-10-21  15:04:31"
P1,869951035740160,4123,871,957,1023,358,16.3125,16.5625,83,162,"2022-10-21  15:10:04"
P1,869951035740160,4123,870,957,1023,348,16.375,16.5625,83,162,"2022-10-21  15:15:38"
P1,869951035740160,4091,871,955,1023,341,16.375,16.5625,82,162,"2022-10-21  15:21:17"
P1,869951035740160,4123,872,956,1023,356,16.375,16.625,83,161,"2022-10-21  15:26:46"
P1,869951035740160,4120,882,945,1023,347,16.375,16.625,83,161,"2022-10-21  15:32:33"
P1,869951035740160,4092,884,946,1023,393,16.3125,16.625,83,162,"2022-10-21  15:38:08"
P1,869951035740160,4121,887,944,1023,480,16.375,16.625,83,162,"2022-10-21  15:43:30"
P1,869951035740160,4091,876,952,1023,374,16.375,16.6875,83,161,"2022-10-21  15:49:04"
P1,869951035740160,4114,875,952,1023,343,16.4375,16.75,83,162,"2022-10-21  15:54:27"
P1,869951035740160,4090,875,951,1023,332,16.4375,16.6875,83,162,"2022-10-21  15:59:49"
P1,869951035740160,4120,874,950,1023,342,16.4375,16.6875,83,162,"2022-10-21  16:05:12"
P1,869951035740160,4122,874,952,1023,345,16.4375,16.6875,82,162,"2022-10-21  16:10:45"
P1,869951035740160,4120,873,952,1023,338,16.375,16.75,83,162,"2022-10-21  16:16:14"
P1,869951035740160,4123,873,952,1023,334,16.4375,16.75,82,161,"2022-10-21  16:21:48"
P1,869951035740160,4122,870,951,1023,326,16.4375,16.75,82,161,"2022-10-21  16:27:17"
P1,869951035740160,4119,870,951,1023,316,16.4375,16.75,83,162,"2022-10-21  16:32:51"
P1,869951035740160,4120,871,951,1023,330,16.5,16.8125,81,159,"2022-10-21  16:38:25"
P1,869951035740160,4121,871,955,1023,364,16.4375,16.8125,83,162,"2022-10-21  16:43:59"
P1,869951035740160,4088,871,952,1023,336,16.5,16.8125,83,162,"2022-10-21  16:49:26"
P1,869951035740160,4124,871,952,1023,331,16.5,16.8125,82,162,"2022-10-21  16:54:48"
P1,869951035740160,4098,869,952,1023,330,16.5,16.8125,82,161,"2022-10-21  17:00:22"
P1,869951035740160,4123,870,952,1023,336,16.5,16.8125,83,162,"2022-10-21  17:05:56"
P1,869951035740160,4124,869,952,1023,335,16.5,16.875,83,162,"2022-10-21  17:11:18"
P1,869951035740160,4120,871,955,1023,361,16.5625,16.8125,82,162,"2022-10-21  17:16:41"
P1,869951035740160,4123,870,951,1023,338,16.5625,16.875,83,162,"2022-10-21  17:22:26"
P1,869951035740160,4085,868,951,1023,342,16.5625,16.875,83,162,"2022-10-21  17:28:06"
P1,869951035740160,4089,869,950,1023,329,16.5,16.875,82,160,"2022-10-21  17:33:40"
P1,869951035740160,4122,869,951,1023,331,16.5625,16.875,83,162,"2022-10-21  17:39:14"
P1,869951035740160,4092,867,950,1023,312,16.5625,16.875,82,162,"2022-10-21  17:44:41"
P1,869951035740160,4123,866,950,1023,322,16.5625,16.875,81,160,"2022-10-21  17:50:15"
P1,869951035740160,4123,867,949,1023,308,16.5625,16.875,82,162,"2022-10-21  17:55:49"
P1,869951035740160,4089,868,950,1023,344,16.625,16.9375,83,162,"2022-10-21  18:01:16"
P1,869951035740160,4123,868,951,1023,340,16.625,16.9375,82,162,"2022-10-21  18:06:50"
P1,869951035740160,4086,867,950,1023,332,16.5625,16.9375,83,162,"2022-10-21  18:12:23"
P1,869951035740160,4098,867,951,1023,336,16.625,17,83,162,"2022-10-21  18:17:46"
P1,869951035740160,4110,865,948,1023,298,16.5625,16.9375,82,162,"2022-10-21  18:23:08"
P1,869951035740160,4123,868,953,1023,355,16.5625,16.9375,82,162,"2022-10-21  18:28:30"
P1,869951035740160,4119,866,950,1023,323,16.5625,17,82,162,"2022-10-21  18:34:04"
P1,869951035740160,4123,866,952,1023,338,16.5625,17,82,162,"2022-10-21  18:39:27"
P1,869951035740160,4088,866,951,1023,337,16.625,17,81,160,"2022-10-21  18:44:55"
P1,869951035740160,4119,865,951,1023,338,16.5625,17,82,162,"2022-10-21  18:50:29"
P1,869951035740160,4088,865,950,1023,328,16.625,17,82,162,"2022-10-21  18:55:52"
P1,869951035740160,4122,865,951,1023,334,16.625,17.0625,83,162,"2022-10-21  19:01:26"
P1,869951035740160,4085,863,951,1023,338,16.625,17,82,162,"2022-10-21  19:06:53"
P1,869951035740160,4123,862,952,1023,328,16.625,17.0625,82,162,"2022-10-21  19:12:27"
P1,869951035740160,4089,862,952,1023,329,16.625,17.0625,82,162,"2022-10-21  19:17:56"
P1,869951035740160,4123,859,951,1023,311,16.625,17.0625,83,162,"2022-10-21  19:23:18"
P1,869951035740160,4123,861,953,1023,328,16.625,17.0625,81,160,"2022-10-21  19:28:40"
P1,869951035740160,4099,860,953,1023,331,16.6875,17,83,162,"2022-10-21  19:34:14"
P1,869951035740160,4123,861,954,1023,350,16.625,17.0625,83,162,"2022-10-21  19:39:59"
P1,869951035740160,4093,859,952,1023,327,16.625,17.0625,82,162,"2022-10-21  19:45:33"
P1,869951035740160,4088,858,951,1023,316,16.6875,17.0625,82,162,"2022-10-21  19:51:00"
P1,869951035740160,4091,859,952,1023,327,16.6875,17.0625,82,163,"2022-10-21  19:56:27"
P1,869951035740160,4091,859,952,1023,320,16.6875,17.0625,81,160,"2022-10-21  20:01:50"
P1,869951035740160,4085,857,952,1023,331,16.625,17.0625,81,160,"2022-10-21  20:07:39"
P1,869951035740160,4123,858,953,1023,336,16.625,17.125,82,163,"2022-10-21  20:13:01"
P1,869951035740160,4120,857,953,1023,329,16.625,17.0625,81,160,"2022-10-21  20:18:24"
P1,869951035740160,4122,857,952,1023,330,16.625,17.0625,81,160,"2022-10-21  20:23:46"
P1,869951035740160,4123,857,952,1023,330,16.625,17.125,81,160,"2022-10-21  20:29:20"
P1,869951035740160,4088,859,954,1023,352,16.6875,17.125,82,162,"2022-10-21  20:34:54"
P1,869951035740160,4089,858,954,1023,350,16.625,17.125,82,163,"2022-10-21  20:40:21"
P1,869951035740160,4086,856,952,1023,332,16.6875,17.0625,81,160,"2022-10-21  20:45:49"
P1,869951035740160,4123,858,954,1023,350,16.6875,17.125,82,162,"2022-10-21  20:51:11"
P1,869951035740160,4123,856,951,1023,321,16.6875,17.125,82,163,"2022-10-21  20:56:45"
P1,869951035740160,4087,855,951,1023,329,16.625,17.0625,82,162,"2022-10-21  21:02:32"
P1,869951035740160,4123,856,952,1023,335,16.6875,17.0625,81,160,"2022-10-21  21:07:55"
P1,869951035740160,4090,856,951,1023,313,16.6875,17.125,81,160,"2022-10-21  21:13:22"
P1,869951035740160,4089,856,951,1023,342,16.6875,17.125,82,163,"2022-10-21  21:19:11"
P1,869951035740160,4123,855,952,1023,334,16.625,17.0625,83,163,"2022-10-21  21:24:45"
P1,869951035740160,4092,856,952,1023,333,16.6875,17.0625,82,163,"2022-10-21  21:30:19"
P1,869951035740160,4123,854,951,1023,323,16.6875,17.0625,82,162,"2022-10-21  21:35:41"
P1,869951035740160,4123,855,952,1023,332,16.625,17.125,82,162,"2022-10-21  21:41:04"
P1,869951035740160,4093,854,951,1023,322,16.625,17.0625,82,162,"2022-10-21  21:46:38"
P1,869951035740160,4123,855,951,1023,330,16.6875,17.0625,82,162,"2022-10-21  21:52:00"
P1,869951035740160,4123,854,950,1023,310,16.625,17.0625,83,162,"2022-10-21  21:57:34"
P1,869951035740160,4092,855,951,1023,329,16.625,17.0625,82,162,"2022-10-21  22:03:01"
P1,869951035740160,4092,854,950,1023,289,16.625,17,82,162,"2022-10-21  22:08:35"
P1,869951035740160,4087,855,950,1023,299,16.5625,17.0625,82,162,"2022-10-21  22:14:08"
P1,869951035740160,4124,856,952,1023,357,16.5625,17.0625,83,162,"2022-10-21  22:19:42"
P1,869951035740160,4124,854,951,1023,328,16.5625,17,81,160,"2022-10-21  22:25:16"
P1,869951035740160,4094,854,950,1023,322,16.5625,17,82,162,"2022-10-21  22:30:50"
P1,869951035740160,4092,855,950,1023,319,16.5625,17,82,162,"2022-10-21  22:36:29"
P1,869951035740160,4123,854,950,1023,322,16.5,17,83,162,"2022-10-21  22:42:03"
P1,869951035740160,4124,854,949,1023,324,16.5625,17,82,162,"2022-10-21  22:47:31"
P1,869951035740160,4085,855,952,1023,343,16.5,17,82,161,"2022-10-21  22:52:58"
P1,869951035740160,4124,853,949,1023,311,16.5,16.9375,82,162,"2022-10-21  22:58:27"
P1,869951035740160,4103,854,950,1023,329,16.5,17,82,161,"2022-10-21  23:04:01"
P1,869951035740160,4116,853,950,1023,325,16.5,16.9375,82,161,"2022-10-21  23:09:23"
P1,869951035740160,4122,853,950,1023,329,16.5,17,82,162,"2022-10-21  23:14:57"
P1,869951035740160,4124,854,950,1023,328,16.5,17,81,159,"2022-10-21  23:20:19"
P1,869951035740160,4123,854,949,1023,323,16.4375,17,82,160,"2022-10-21  23:25:49"
P1,869951035740160,4120,853,948,1023,320,16.5,16.9375,82,162,"2022-10-21  23:31:11"
P1,869951035740160,4086,854,950,1023,329,16.5,16.9375,82,162,"2022-10-21  23:36:38"
P1,869951035740160,4123,854,949,1023,314,16.5,17,83,162,"2022-10-21  23:42:06"
P1,869951035740160,4112,854,949,1021,316,16.5,17,81,160,"2022-10-21  23:53:11"
P1,869951035740160,4086,853,949,1023,326,16.4375,17,82,162,"2022-10-21  23:58:33"
P1,869951035740160,4091,854,949,1023,328,16.5,17,82,162,"2022-10-22  00:04:00"
P1,869951035740160,4119,854,948,1023,315,16.5,17,82,162,"2022-10-22  00:09:33"
