id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
P2,869951035739477,4081,588,638,996,576,18.375,16.25,84,167,"2022-10-20  02:22:12"
P2,869951035739477,4081,586,637,995,576,18.5625,16.4375,84,167,"2022-10-20  02:28:06"
P2,869951035739477,4080,589,639,995,576,18.6875,16.5625,84,168,"2022-10-20  02:33:48"
P2,869951035739477,4080,590,640,991,576,18.875,16.6875,84,168,"2022-10-20  02:39:30"
P2,869951035739477,4078,587,640,985,577,19.0625,16.8125,84,169,"2022-10-20  02:45:24"
P2,869951035739477,4081,592,643,991,576,19.25,16.9375,83,169,"2022-10-20  02:51:06"
P2,869951035739477,4061,590,643,991,577,19.375,17.0625,83,170,"2022-10-20  02:56:48"
P2,869951035739477,4063,589,643,989,577,19.5625,17.25,83,171,"2022-10-20  03:02:30"
P2,869951035739477,4057,595,646,987,578,19.75,17.375,84,172,"2022-10-20  03:08:17"
P2,869951035739477,4071,596,645,988,579,19.9375,17.5625,83,172,"2022-10-20  03:14:12"
P2,869951035739477,4027,591,645,983,576,20.125,17.6875,84,173,"2022-10-20  03:19:54"
P2,869951035739477,4068,590,646,985,577,20.3125,17.8125,82,171,"2022-10-20  03:25:44"
P2,869951035739477,4048,593,647,988,578,20.5,17.9375,83,174,"2022-10-20  03:31:56"
P2,869951035739477,4076,592,647,987,578,20.625,18.125,82,172,"2022-10-20  03:37:38"
P2,869951035739477,4063,593,648,985,578,20.8125,18.25,83,175,"2022-10-20  03:43:26"
P2,869951035739477,4057,595,649,979,578,21,18.5,83,175,"2022-10-20  03:49:14"
P2,869951035739477,4061,598,651,982,579,21.1875,18.5625,83,177,"2022-10-20  03:55:08"
P2,869951035739477,4062,595,650,982,579,21.375,18.75,82,177,"2022-10-20  04:00:50"
P2,869951035739477,4058,592,649,976,577,21.5625,18.875,83,178,"2022-10-20  04:06:38"
P2,869951035739477,4046,589,650,972,575,21.9375,19.25,83,178,"2022-10-20  04:18:12"
P2,869951035739477,4056,591,650,970,576,22.0625,19.3125,82,176,"2022-10-20  04:23:55"
P2,869951035739477,4074,596,654,970,576,22.1875,19.5625,83,180,"2022-10-20  04:30:01"
P2,869951035739477,4052,593,652,966,576,22.375,19.6875,83,180,"2022-10-20  04:35:56"
P2,869951035739477,4048,593,652,966,577,22.4375,19.875,82,178,"2022-10-20  04:41:52"
P2,869951035739477,4064,591,653,966,576,22.625,20.0625,83,181,"2022-10-20  04:47:47"
P2,869951035739477,4082,589,653,963,575,22.75,20.1875,83,182,"2022-10-20  04:53:30"
P2,869951035739477,4083,589,653,963,575,22.875,20.4375,83,182,"2022-10-20  04:59:26"
P2,869951035739477,4045,589,655,960,573,23.0625,20.5625,83,183,"2022-10-20  05:05:14"
P2,869951035739477,4083,635,692,788,773,23.0625,20.625,82,180,"2022-10-20  05:09:08"
P2,869951035739477,4055,749,749,767,844,23.6875,22.875,82,184,"2022-10-20  07:34:36"
P2,869951035739477,4085,574,632,851,857,17.6875,16.3125,85,165,"2022-10-21  01:02:31"
P2,869951035739477,4096,594,627,984,704,17.75,16.4375,85,165,"2022-10-21  01:06:30"
P2,869951035739477,4087,518,585,1023,587,17.9375,16.5,85,165,"2022-10-21  01:12:15"
P2,869951035739477,4100,522,586,1023,579,18.0625,16.5625,85,165,"2022-10-21  01:17:45"
P2,869951035739477,4104,525,588,1023,576,18.1875,16.6875,85,166,"2022-10-21  01:23:18"
P2,869951035739477,4097,532,589,1023,574,18.3125,16.75,84,164,"2022-10-21  01:28:40"
P2,869951035739477,4082,596,635,962,672,18.3125,16.8125,83,165,"2022-10-21  01:29:36"
P2,869951035739477,4078,530,591,1023,571,18.4375,16.875,85,167,"2022-10-21  01:34:59"
P2,869951035739477,4100,530,590,1023,571,18.5625,17,84,166,"2022-10-21  01:40:22"
P2,869951035739477,4090,532,593,1023,571,18.625,17.125,85,168,"2022-10-21  01:45:51"
P2,869951035739477,4072,531,593,1023,571,18.6875,17.125,85,167,"2022-10-21  01:51:13"
P2,869951035739477,4076,533,595,1023,572,18.875,17.25,85,168,"2022-10-21  01:56:36"
P2,869951035739477,4066,534,596,1023,572,18.9375,17.3125,84,169,"2022-10-21  02:02:01"
P2,869951035739477,4056,534,596,1023,574,19,17.4375,83,167,"2022-10-21  02:07:28"
P2,869951035739477,4077,536,597,1023,576,19.125,17.5,85,170,"2022-10-21  02:13:03"
P2,869951035739477,4085,539,599,1023,576,19.1875,17.5625,84,169,"2022-10-21  02:18:25"
P2,869951035739477,4063,553,607,1023,574,19.375,17.75,83,170,"2022-10-21  02:24:00"
P2,869951035739477,4064,680,700,1023,577,19.9375,17.8125,85,171,"2022-10-21  02:29:22"
P2,869951035739477,4043,733,746,1023,575,20.25,18.0625,86,173,"2022-10-21  02:34:56"
P2,869951035739477,4085,754,764,1023,575,19.9375,18.3125,86,171,"2022-10-21  02:40:19"
P2,869951035739477,4065,761,770,1023,576,19.8125,18.625,85,169,"2022-10-21  02:45:58"
P2,869951035739477,4065,764,771,1023,575,19.875,19.0625,86,171,"2022-10-21  02:51:20"
P2,869951035739477,4050,765,771,1023,575,19.875,19.5,84,171,"2022-10-21  02:56:42"
P2,869951035739477,4084,766,773,1023,575,19.9375,19.75,85,172,"2022-10-21  03:02:04"
P2,869951035739477,4080,770,776,1023,576,20,19.9375,84,169,"2022-10-21  03:07:38"
P2,869951035739477,4073,775,779,1023,578,20.0625,20,86,172,"2022-10-21  03:13:22"
P2,869951035739477,4044,778,781,1023,577,20.1875,20,86,172,"2022-10-21  03:19:03"
P2,869951035739477,4068,781,785,1023,577,20.375,20.0625,86,172,"2022-10-21  03:24:26"
P2,869951035739477,4065,785,789,1023,578,20.5,20.0625,85,172,"2022-10-21  03:29:48"
P2,869951035739477,4081,786,789,1023,578,20.625,20.0625,85,173,"2022-10-21  03:35:10"
P2,869951035739477,4074,782,788,1023,578,20.625,20.125,84,173,"2022-10-21  03:40:32"
P2,869951035739477,4081,784,789,1023,581,20.6875,20.125,84,173,"2022-10-21  03:46:06"
P2,869951035739477,4079,784,789,1023,583,20.75,20.25,84,174,"2022-10-21  03:51:28"
P2,869951035739477,4070,782,788,1023,582,20.875,20.25,83,174,"2022-10-21  03:57:02"
P2,869951035739477,4063,783,788,1023,584,21.0625,20.3125,83,174,"2022-10-21  04:02:36"
P2,869951035739477,4061,781,787,1023,583,21.1875,20.4375,81,171,"2022-10-21  04:07:59"
P2,869951035739477,4077,777,786,1023,583,21.3125,20.4375,84,175,"2022-10-21  04:13:20"
P2,869951035739477,4057,778,785,1023,583,21.4375,20.5625,83,175,"2022-10-21  04:18:48"
P2,869951035739477,4076,777,785,1023,583,21.5,20.625,83,176,"2022-10-21  04:24:15"
P2,869951035739477,4059,777,785,1023,583,21.6875,20.6875,83,176,"2022-10-21  04:29:49"
P2,869951035739477,4074,777,785,1023,585,21.875,20.8125,82,174,"2022-10-21  04:35:16"
P2,869951035739477,4050,776,785,1023,585,22,20.875,83,177,"2022-10-21  04:40:44"
P2,869951035739477,4057,775,785,1023,584,22.1875,21,83,178,"2022-10-21  04:46:06"
P2,869951035739477,4077,775,785,1023,584,22.3125,21.125,83,179,"2022-10-21  04:51:29"
P2,869951035739477,4055,775,785,1023,584,22.375,21.25,83,179,"2022-10-21  04:56:56"
P2,869951035739477,4052,774,784,1023,585,22.5,21.3125,83,180,"2022-10-21  05:02:23"
P2,869951035739477,4071,774,785,1023,585,22.5625,21.5,83,180,"2022-10-21  05:07:58"
P2,869951035739477,4077,774,784,1023,586,22.625,21.5625,83,181,"2022-10-21  05:13:43"
P2,869951035739477,4058,772,784,1023,585,22.6875,21.625,83,181,"2022-10-21  05:19:10"
P2,869951035739477,4065,773,784,1023,588,22.75,21.75,83,181,"2022-10-21  05:24:32"
P2,869951035739477,4062,772,784,1023,585,22.8125,21.75,83,181,"2022-10-21  05:29:54"
P2,869951035739477,4078,771,783,1023,586,22.8125,21.875,83,182,"2022-10-21  05:35:17"
P2,869951035739477,4076,770,784,1023,586,23,21.9375,83,182,"2022-10-21  05:40:50"
P2,869951035739477,4077,769,784,1023,585,23.0625,21.9375,83,181,"2022-10-21  05:46:15"
P2,869951035739477,4063,769,782,1023,585,23.125,22.0625,83,181,"2022-10-21  05:51:37"
P2,869951035739477,4065,768,782,1023,584,23.1875,22.125,83,182,"2022-10-21  05:57:22"
P2,869951035739477,4055,769,782,1023,586,23.3125,22.1875,83,182,"2022-10-21  06:02:49"
P2,869951035739477,4061,768,782,1023,587,23.3125,22.25,82,180,"2022-10-21  06:08:11"
P2,869951035739477,4079,765,780,1023,586,23.375,22.375,83,183,"2022-10-21  06:13:56"
P2,869951035739477,4053,765,781,1023,585,23.375,22.4375,82,181,"2022-10-21  06:19:23"
P2,869951035739477,4063,765,780,1023,585,23.4375,22.5,83,183,"2022-10-21  06:24:45"
P2,869951035739477,4057,766,781,1023,587,23.375,22.5625,83,183,"2022-10-21  06:30:08"
P2,869951035739477,4058,764,780,1023,586,23.4375,22.5625,83,182,"2022-10-21  06:35:37"
P2,869951035739477,4079,766,781,1023,588,23.4375,22.625,83,183,"2022-10-21  06:40:59"
P2,869951035739477,4053,763,780,1023,586,23.4375,22.6875,82,183,"2022-10-21  06:46:50"
P2,869951035739477,4078,760,778,1023,585,23.4375,22.6875,82,180,"2022-10-21  06:52:25"
P2,869951035739477,4058,760,778,1023,585,23.4375,22.75,83,183,"2022-10-21  06:57:52"
P2,869951035739477,4079,761,779,1023,586,23.4375,22.8125,83,184,"2022-10-21  07:03:27"
P2,869951035739477,4069,761,779,1023,586,23.4375,22.8125,83,183,"2022-10-21  07:08:49"
P2,869951035739477,4079,760,778,1023,586,23.375,22.875,83,183,"2022-10-21  07:14:11"
P2,869951035739477,4078,761,778,1023,586,23.4375,22.875,82,180,"2022-10-21  07:19:34"
P2,869951035739477,4077,757,778,1023,585,23.4375,22.875,82,180,"2022-10-21  07:25:18"
P2,869951035739477,4063,758,777,1023,585,23.375,22.9375,83,183,"2022-10-21  07:30:41"
P2,869951035739477,4076,757,777,1023,585,23.3125,22.9375,83,183,"2022-10-21  07:36:03"
P2,869951035739477,4064,757,776,1023,585,23.3125,23,83,183,"2022-10-21  07:41:37"
P2,869951035739477,4039,754,776,1023,585,23.3125,23,83,183,"2022-10-21  07:47:13"
P2,869951035739477,4080,758,776,1023,586,23.25,23,82,180,"2022-10-21  07:52:35"
P2,869951035739477,4051,757,776,1023,585,23.25,23,82,180,"2022-10-21  07:58:12"
P2,869951035739477,4064,755,775,1023,586,23.1875,23,83,183,"2022-10-21  08:03:56"
P2,869951035739477,4082,754,775,1023,584,23.1875,23,83,182,"2022-10-21  08:09:19"
P2,869951035739477,4026,754,774,1023,584,23.125,23.0625,83,182,"2022-10-21  08:15:03"
P2,869951035739477,4059,753,774,1023,585,23.125,23.0625,83,183,"2022-10-21  08:20:37"
P2,869951035739477,4080,752,774,1023,584,23.0625,23,83,182,"2022-10-21  08:26:07"
P2,869951035739477,4079,752,773,1023,584,22.9375,23,83,182,"2022-10-21  08:31:29"
P2,869951035739477,4081,751,773,1023,584,22.8125,22.9375,83,182,"2022-10-21  08:37:00"
P2,869951035739477,4081,750,772,1023,583,22.75,23,83,182,"2022-10-21  08:42:22"
P2,869951035739477,4044,751,773,1023,583,22.6875,22.9375,83,182,"2022-10-21  08:47:49"
P2,869951035739477,4045,746,773,1023,584,22.625,22.9375,83,182,"2022-10-21  08:53:28"
P2,869951035739477,4043,746,771,1023,584,22.5625,22.875,83,181,"2022-10-21  08:59:09"
P2,869951035739477,4077,742,771,1023,583,22.5,22.875,83,181,"2022-10-21  09:04:53"
P2,869951035739477,4054,741,769,1023,583,22.4375,22.8125,83,181,"2022-10-21  09:10:42"
P2,869951035739477,4061,740,770,1023,584,22.375,22.75,83,180,"2022-10-21  09:16:05"
P2,869951035739477,4053,738,769,1023,583,22.3125,22.8125,83,180,"2022-10-21  09:21:40"
P2,869951035739477,4080,737,768,1023,583,22.25,22.6875,82,177,"2022-10-21  09:27:15"
P2,869951035739477,4081,735,766,1023,582,22.25,22.6875,81,176,"2022-10-21  09:32:38"
P2,869951035739477,4081,735,767,1023,583,22.1875,22.625,83,179,"2022-10-21  09:38:01"
P2,869951035739477,4059,734,766,1023,582,22.125,22.625,83,179,"2022-10-21  09:43:23"
P2,869951035739477,4083,734,766,1023,582,22.0625,22.5625,83,180,"2022-10-21  09:49:08"
P2,869951035739477,4078,734,766,1023,583,21.9375,22.5625,83,179,"2022-10-21  09:54:52"
P2,869951035739477,4058,733,765,1023,583,21.875,22.5625,83,179,"2022-10-21  10:00:41"
P2,869951035739477,4082,731,764,1023,582,21.75,22.5,83,178,"2022-10-21  10:06:04"
P2,869951035739477,4063,730,763,1023,582,21.6875,22.4375,83,178,"2022-10-21  10:11:26"
P2,869951035739477,4064,729,762,1023,581,21.625,22.4375,83,178,"2022-10-21  10:17:02"
P2,869951035739477,4081,730,762,1023,582,21.5,22.375,83,178,"2022-10-21  10:22:24"
P2,869951035739477,4081,728,763,1023,581,21.4375,22.3125,83,178,"2022-10-21  10:28:08"
P2,869951035739477,4070,726,762,1023,581,21.375,22.375,82,175,"2022-10-21  10:33:31"
P2,869951035739477,4082,726,760,1023,581,21.25,22.25,83,177,"2022-10-21  10:38:54"
P2,869951035739477,4071,725,761,1023,581,21.25,22.1875,83,176,"2022-10-21  10:44:27"
P2,869951035739477,4082,724,759,1023,580,21.1875,22.1875,82,174,"2022-10-21  10:49:50"
P2,869951035739477,4079,722,759,1023,581,21.1875,22.125,83,176,"2022-10-21  10:55:24"
P2,869951035739477,4080,725,759,1023,580,21.125,22.0625,83,174,"2022-10-21  11:00:49"
P2,869951035739477,4082,754,783,1023,579,20.8125,22.0625,85,176,"2022-10-21  11:06:11"
P2,869951035739477,4081,773,791,1023,580,20,22.0625,84,175,"2022-10-21  11:11:56"
P2,869951035739477,4071,778,791,1023,579,18.75,21.9375,86,171,"2022-10-21  11:17:24"
P2,869951035739477,4080,776,786,1023,578,17.9375,21.875,87,168,"2022-10-21  11:22:46"
P2,869951035739477,4082,773,779,1023,576,17.5,21.625,85,164,"2022-10-21  11:28:26"
P2,869951035739477,4059,770,770,1023,572,17.0625,21.25,87,164,"2022-10-21  11:33:53"
