id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
P5,869951031178423,4064,785,776,598,313,20.6875,22.5625,85,179,"2022-10-20  04:23:40"
P5,869951031178423,4068,787,777,599,317,20.875,22.6875,85,179,"2022-10-20  04:29:00"
P5,869951031178423,4063,788,778,598,317,20.9375,22.875,85,179,"2022-10-20  04:34:20"
P5,869951031178423,4087,788,779,597,319,21.0625,23,85,179,"2022-10-20  04:39:39"
P5,869951031178423,4048,789,780,602,320,21.25,23.125,85,180,"2022-10-20  04:44:59"
P5,869951031178423,4064,791,781,602,316,21.375,23.1875,83,178,"2022-10-20  04:50:19"
P5,869951031178423,4054,789,779,597,312,21.5,23.375,84,180,"2022-10-20  04:55:39"
P5,869951031178423,4025,790,780,600,314,21.625,23.5,85,181,"2022-10-20  05:00:58"
P5,869951031178423,4069,791,782,608,318,21.8125,23.625,85,181,"2022-10-20  05:06:18"
P5,869951031178423,4068,791,781,606,315,22,23.75,84,182,"2022-10-20  05:13:19"
P5,869951031178423,4093,792,782,609,317,22.125,23.875,84,182,"2022-10-20  05:18:41"
P5,869951031178423,4069,793,782,611,318,22.1875,24,85,183,"2022-10-20  05:24:01"
P5,869951031178423,4068,794,783,608,317,22.375,24.0625,83,180,"2022-10-20  05:29:20"
P5,869951031178423,4069,794,784,610,316,22.4375,24.1875,84,183,"2022-10-20  05:34:40"
P5,869951031178423,4036,795,785,615,317,22.6875,24.375,84,184,"2022-10-20  05:45:30"
P5,869951031178423,4099,796,784,621,320,22.75,24.4375,84,184,"2022-10-20  05:50:49"
P5,869951031178423,4071,796,785,618,315,22.8125,24.5,84,183,"2022-10-20  05:56:09"
P5,869951031178423,4071,796,787,617,312,22.875,24.5625,85,184,"2022-10-20  06:01:29"
P5,869951031178423,3972,826,832,731,718,22.9375,24.625,84,184,"2022-10-20  06:04:07"
P5,869951031178423,4053,798,787,613,316,23.0625,24.6875,85,184,"2022-10-20  06:09:27"
P5,869951031178423,4051,798,787,611,321,23.1875,24.6875,85,185,"2022-10-20  06:14:46"
P5,869951031178423,4057,798,788,612,312,23.25,24.75,85,185,"2022-10-20  06:20:06"
P5,869951031178423,4057,799,789,618,317,23.3125,24.8125,84,185,"2022-10-20  06:25:25"
P5,869951031178423,4058,799,790,617,315,23.4375,24.875,84,185,"2022-10-20  06:30:45"
P5,869951031178423,4058,799,789,621,312,23.4375,24.875,84,185,"2022-10-20  06:36:16"
P5,869951031178423,4060,800,789,627,319,23.5625,24.875,84,185,"2022-10-20  06:41:35"
P5,869951031178423,4060,802,790,632,322,23.5625,24.9375,84,186,"2022-10-20  06:47:07"
P5,869951031178423,4042,800,790,627,311,23.5625,24.9375,84,185,"2022-10-20  06:52:26"
P5,869951031178423,4047,801,790,630,319,23.625,24.875,85,186,"2022-10-20  06:57:45"
P5,869951031178423,4057,802,790,627,310,23.625,24.9375,84,185,"2022-10-20  07:03:04"
P5,869951031178423,4095,834,837,742,706,23.75,24.9375,84,185,"2022-10-20  07:06:30"
P5,869951031178423,4127,802,791,628,318,23.75,24.875,85,186,"2022-10-20  07:13:29"
P5,869951031178423,4128,802,791,630,316,23.75,24.875,84,185,"2022-10-20  07:18:49"
P5,869951031178423,4109,801,791,634,314,23.8125,24.8125,85,186,"2022-10-20  07:24:07"
P5,869951031178423,4127,803,791,639,318,23.75,24.75,84,183,"2022-10-20  07:29:38"
P5,869951031178423,4122,803,791,641,319,23.75,24.75,85,185,"2022-10-20  07:34:57"
P5,869951031178423,4129,803,792,644,324,23.75,24.6875,85,185,"2022-10-20  07:41:56"
P5,869951031178423,4121,804,792,646,321,23.75,24.625,84,185,"2022-10-20  07:47:15"
P5,869951031178423,4129,804,791,643,316,23.75,24.5625,85,185,"2022-10-20  07:52:34"
P5,869951031178423,4128,804,793,644,320,23.75,24.5,84,182,"2022-10-20  07:57:52"
P5,869951031178423,4124,804,794,647,323,23.6875,24.4375,84,185,"2022-10-20  08:03:11"
P5,869951031178423,4130,804,793,646,320,23.75,24.375,84,184,"2022-10-20  08:08:30"
P5,869951031178423,4121,804,793,647,323,23.75,24.3125,85,184,"2022-10-20  08:13:48"
P5,869951031178423,4129,805,793,646,319,23.6875,24.25,85,184,"2022-10-20  08:19:19"
P5,869951031178423,4121,805,794,651,323,23.6875,24.25,85,184,"2022-10-20  08:24:37"
P5,869951031178423,4140,806,794,656,327,23.625,24.0625,85,183,"2022-10-20  08:29:55"
P5,869951031178423,4124,805,792,657,321,23.625,24.0625,85,183,"2022-10-20  08:35:14"
P5,869951031178423,4132,806,795,658,328,23.625,24,85,184,"2022-10-20  08:40:32"
P5,869951031178423,4116,806,794,660,325,23.5625,23.875,85,183,"2022-10-20  08:45:50"
P5,869951031178423,4122,805,793,657,315,23.5625,23.8125,85,183,"2022-10-20  08:51:08"
P5,869951031178423,4119,805,794,659,323,23.4375,23.75,85,182,"2022-10-20  08:56:39"
P5,869951031178423,4134,818,784,1023,537,23.4375,23.6875,86,182,"2022-10-20  09:01:57"
P5,869951031178423,4132,817,784,1023,562,23.375,23.625,86,182,"2022-10-20  09:07:15"
P5,869951031178423,4134,816,783,1023,560,23.375,23.5,86,182,"2022-10-20  09:12:33"
P5,869951031178423,4124,816,782,1023,531,23.3125,23.4375,85,181,"2022-10-20  09:17:51"
P5,869951031178423,4144,814,780,987,506,23.25,23.3125,84,178,"2022-10-20  09:23:34"
P5,869951031178423,4145,814,780,1010,508,23.1875,23.25,86,181,"2022-10-20  09:28:56"
P5,869951031178423,4134,812,779,987,509,23.1875,23.1875,85,180,"2022-10-20  09:34:14"
P5,869951031178423,4133,811,778,980,511,23.1875,23.0625,86,180,"2022-10-20  09:39:32"
P5,869951031178423,4133,811,777,1004,532,23.125,23,85,177,"2022-10-20  09:44:50"
P5,869951031178423,4118,811,777,976,515,23.125,22.9375,86,180,"2022-10-20  09:50:08"
P5,869951031178423,4131,807,777,927,464,23.0625,22.8125,85,180,"2022-10-20  09:55:26"
P5,869951031178423,4134,810,776,1005,543,22.9375,22.6875,86,179,"2022-10-20  10:00:44"
P5,869951031178423,4133,809,777,960,506,22.875,22.6875,85,179,"2022-10-20  10:06:02"
P5,869951031178423,4134,807,776,947,503,22.9375,22.5625,86,178,"2022-10-20  10:11:20"
P5,869951031178423,4133,807,775,956,513,22.875,22.5,86,179,"2022-10-20  10:16:50"
P5,869951031178423,4126,806,775,953,507,22.75,22.375,86,178,"2022-10-20  10:22:08"
P5,869951031178423,4132,805,774,944,505,22.75,22.3125,86,178,"2022-10-20  10:27:26"
P5,869951031178423,4134,805,775,934,504,22.6875,22.25,85,175,"2022-10-20  10:32:44"
P5,869951031178423,4135,805,774,954,519,22.625,22.1875,86,177,"2022-10-20  10:38:14"
P5,869951031178423,4135,805,775,945,506,22.5625,22.125,85,175,"2022-10-20  10:43:32"
P5,869951031178423,4136,804,775,920,497,22.5625,22,86,177,"2022-10-20  10:48:50"
P5,869951031178423,4131,803,773,918,501,22.4375,22,85,174,"2022-10-20  10:54:08"
P5,869951031178423,4136,802,775,918,485,22.4375,21.875,86,176,"2022-10-20  10:59:26"
P5,869951031178423,4130,808,776,932,487,22.375,21.5625,88,176,"2022-10-20  11:04:43"
P5,869951031178423,4135,825,787,946,483,22.375,20.9375,89,175,"2022-10-20  11:10:01"
P5,869951031178423,4147,843,802,1023,540,22.25,19.5625,90,169,"2022-10-20  11:15:31"
P5,869951031178423,4134,854,815,1023,523,22.1875,18.1875,92,168,"2022-10-20  11:21:01"
P5,869951031178423,4135,864,826,979,503,21.8125,17.4375,93,163,"2022-10-20  11:26:19"
P5,869951031178423,4139,873,832,899,493,21.0625,17,92,163,"2022-10-20  11:31:37"
P5,869951031178423,4120,876,834,851,493,19.8125,16.625,92,161,"2022-10-20  11:36:54"
P5,869951031178423,4136,877,836,800,486,18.625,16.375,92,160,"2022-10-20  11:42:35"
P5,869951031178423,4136,868,825,805,485,17.6875,16.125,90,157,"2022-10-20  11:47:53"
P5,869951031178423,4132,857,815,812,478,17.125,15.9375,91,159,"2022-10-20  11:53:10"
P5,869951031178423,4136,848,807,811,482,16.6875,15.75,92,159,"2022-10-20  11:58:39"
P5,869951031178423,4136,836,796,817,481,16.375,15.625,91,158,"2022-10-20  12:04:09"
P5,869951031178423,4137,825,783,813,476,16.0625,15.5,91,158,"2022-10-20  12:09:26"
P5,869951031178423,4147,819,774,816,471,15.875,15.4375,91,157,"2022-10-20  12:14:44"
P5,869951031178423,4137,817,771,822,478,15.75,15.3125,91,157,"2022-10-20  12:20:01"
P5,869951031178423,4143,806,755,812,470,15.625,15.25,92,157,"2022-10-20  12:25:18"
P5,869951031178423,4138,793,741,804,458,15.5,15.1875,91,156,"2022-10-20  12:30:35"
P5,869951031178423,4139,786,739,798,462,15.4375,15.0625,91,155,"2022-10-20  12:35:52"
P5,869951031178423,4138,775,731,800,464,15.3125,15.0625,92,156,"2022-10-20  12:41:09"
P5,869951031178423,4138,774,729,795,460,15.3125,15.0625,92,156,"2022-10-20  12:46:27"
P5,869951031178423,4137,770,730,791,455,15.125,15,92,156,"2022-10-20  12:51:44"
P5,869951031178423,4135,763,726,796,459,15.0625,15,92,156,"2022-10-20  12:57:01"
P5,869951031178423,4140,760,722,822,463,15,15,90,153,"2022-10-20  13:02:18"
P5,869951031178423,4138,757,722,832,474,15,15,91,156,"2022-10-20  13:07:47"
P5,869951031178423,4139,754,718,813,482,15,14.9375,91,156,"2022-10-20  13:13:04"
P5,869951031178423,4139,752,717,858,498,14.9375,14.9375,90,156,"2022-10-20  13:18:21"
P5,869951031178423,4135,747,709,820,480,14.9375,14.9375,91,156,"2022-10-20  13:23:38"
P5,869951031178423,4138,746,703,846,498,14.9375,14.9375,92,156,"2022-10-20  13:28:55"
P5,869951031178423,4131,742,695,860,494,14.875,14.9375,90,156,"2022-10-20  13:34:21"
P5,869951031178423,4131,734,684,911,523,14.875,14.9375,90,154,"2022-10-20  13:39:52"
P5,869951031178423,4139,723,674,857,490,14.8125,14.9375,90,155,"2022-10-20  13:45:34"
P5,869951031178423,4137,710,659,893,501,14.875,14.9375,91,155,"2022-10-20  13:50:50"
P5,869951031178423,4137,707,656,894,492,14.8125,14.875,89,154,"2022-10-20  13:56:07"
P5,869951031178423,4141,700,649,912,488,14.875,14.875,90,156,"2022-10-20  14:01:25"
P5,869951031178423,4142,701,646,948,507,14.875,14.875,90,156,"2022-10-20  14:06:42"
P5,869951031178423,4139,702,644,936,490,14.8125,14.8125,90,155,"2022-10-20  14:11:59"
P5,869951031178423,4140,700,640,966,483,14.8125,14.8125,90,155,"2022-10-20  14:17:16"
P5,869951031178423,4138,703,643,974,481,14.875,14.8125,89,155,"2022-10-20  14:22:33"
P5,869951031178423,4140,704,639,941,465,14.75,14.8125,90,156,"2022-10-20  14:27:50"
P5,869951031178423,4139,707,643,978,487,14.8125,14.8125,90,155,"2022-10-20  14:33:07"
P5,869951031178423,4131,702,650,980,485,14.75,14.8125,90,155,"2022-10-20  14:38:24"
P5,869951031178423,4150,702,654,956,480,14.75,14.8125,89,155,"2022-10-20  14:43:41"
P5,869951031178423,4139,700,654,939,446,14.75,14.8125,89,156,"2022-10-20  14:48:58"
P5,869951031178423,4151,701,656,929,463,14.75,14.8125,89,155,"2022-10-20  14:54:15"
P5,869951031178423,4139,703,658,941,474,14.75,14.8125,88,155,"2022-10-20  14:59:32"
P5,869951031178423,4139,697,659,918,434,14.8125,14.8125,89,155,"2022-10-20  15:04:49"
P5,869951031178423,4141,703,660,899,463,14.75,14.75,89,156,"2022-10-20  15:10:06"
P5,869951031178423,4140,695,664,563,363,14.8125,14.8125,89,155,"2022-10-20  15:15:23"
P5,869951031178423,4131,693,665,550,350,14.75,14.75,88,153,"2022-10-20  15:20:48"
P5,869951031178423,4123,692,666,548,350,14.8125,14.75,89,155,"2022-10-20  15:26:05"
P5,869951031178423,4136,693,668,548,349,14.75,14.6875,89,155,"2022-10-20  15:33:02"
P5,869951031178423,4132,691,666,543,339,14.75,14.75,89,155,"2022-10-20  15:38:19"
P5,869951031178423,4131,691,665,546,341,14.75,14.6875,89,155,"2022-10-20  15:43:36"
P5,869951031178423,4146,693,670,550,347,14.6875,14.6875,88,153,"2022-10-20  15:49:03"
P5,869951031178423,4137,692,668,563,349,14.75,14.6875,90,155,"2022-10-20  15:54:32"
P5,869951031178423,4146,692,671,568,354,14.6875,14.6875,88,153,"2022-10-20  15:59:49"
P5,869951031178423,4135,696,676,572,368,14.6875,14.625,89,155,"2022-10-20  16:05:06"
P5,869951031178423,4134,693,672,572,353,14.75,14.6875,89,155,"2022-10-20  16:10:22"
P5,869951031178423,4141,694,674,576,359,14.6875,14.625,89,155,"2022-10-20  16:15:39"
P5,869951031178423,4131,695,674,585,356,14.6875,14.625,89,153,"2022-10-20  16:21:16"
P5,869951031178423,4137,695,675,590,360,14.6875,14.625,89,154,"2022-10-20  16:26:33"
P5,869951031178423,4141,696,675,609,362,14.6875,14.5625,88,152,"2022-10-20  16:32:02"
P5,869951031178423,4140,695,675,606,353,14.6875,14.625,89,155,"2022-10-20  16:37:19"
P5,869951031178423,4151,697,676,610,365,14.6875,14.625,89,155,"2022-10-20  16:42:36"
P5,869951031178423,4141,697,676,608,359,14.625,14.5625,90,155,"2022-10-20  16:47:53"
P5,869951031178423,4148,696,679,604,353,14.6875,14.625,90,155,"2022-10-20  16:53:10"
P5,869951031178423,4141,698,679,608,360,14.625,14.5625,89,154,"2022-10-20  16:58:27"
P5,869951031178423,4139,699,680,606,364,14.625,14.5625,90,155,"2022-10-20  17:03:56"
P5,869951031178423,4131,699,681,607,368,14.6875,14.5625,89,155,"2022-10-20  17:09:21"
P5,869951031178423,4140,699,683,608,362,14.5625,14.5625,89,154,"2022-10-20  17:14:38"
P5,869951031178423,4141,700,682,605,359,14.625,14.5,89,155,"2022-10-20  17:20:07"
P5,869951031178423,4128,700,683,605,356,14.5625,14.5,90,154,"2022-10-20  17:25:24"
P5,869951031178423,4139,699,682,599,351,14.625,14.5,90,154,"2022-10-20  17:30:41"
P5,869951031178423,4151,699,683,599,349,14.5625,14.5,89,155,"2022-10-20  17:35:58"
P5,869951031178423,4141,701,685,597,357,14.5625,14.5,89,155,"2022-10-20  17:41:15"
P5,869951031178423,4127,705,689,600,373,14.5625,14.5,89,154,"2022-10-20  17:46:32"
P5,869951031178423,4128,701,687,592,354,14.5625,14.4375,89,154,"2022-10-20  17:51:49"
P5,869951031178423,4141,702,687,586,353,14.5625,14.4375,89,153,"2022-10-20  17:57:05"
P5,869951031178423,4140,701,686,584,348,14.625,14.4375,89,154,"2022-10-20  18:02:37"
P5,869951031178423,4140,703,689,582,354,14.5625,14.4375,89,154,"2022-10-20  18:07:53"
P5,869951031178423,4141,702,689,582,355,14.5625,14.4375,89,154,"2022-10-20  18:13:10"
P5,869951031178423,4141,704,691,575,354,14.5,14.4375,88,152,"2022-10-20  18:18:27"
P5,869951031178423,4131,706,692,570,353,14.5625,14.375,89,154,"2022-10-20  18:23:43"
P5,869951031178423,4141,704,692,570,353,14.5,14.375,89,154,"2022-10-20  18:29:27"
P5,869951031178423,4139,705,692,573,352,14.5625,14.375,89,154,"2022-10-20  18:34:44"
P5,869951031178423,4140,703,693,566,336,14.5,14.375,88,152,"2022-10-20  18:40:00"
P5,869951031178423,4145,706,694,563,344,14.5,14.375,89,154,"2022-10-20  18:45:17"
P5,869951031178423,4141,709,698,564,363,14.5,14.375,89,154,"2022-10-20  18:50:34"
P5,869951031178423,4131,712,699,561,357,14.5,14.375,89,154,"2022-10-20  18:57:32"
P5,869951031178423,4142,708,696,559,350,14.4375,14.375,89,153,"2022-10-20  19:02:49"
P5,869951031178423,4141,708,697,558,349,14.5,14.3125,88,152,"2022-10-20  19:08:06"
P5,869951031178423,4140,708,697,553,339,14.5,14.3125,90,154,"2022-10-20  19:13:22"
P5,869951031178423,4137,709,698,552,345,14.5,14.3125,88,151,"2022-10-20  19:20:19"
P5,869951031178423,4141,708,696,550,331,14.4375,14.3125,89,154,"2022-10-20  19:25:48"
P5,869951031178423,4140,710,700,550,343,14.4375,14.3125,89,154,"2022-10-20  19:31:05"
P5,869951031178423,4140,709,698,547,337,14.4375,14.25,88,152,"2022-10-20  19:36:22"
P5,869951031178423,4139,712,701,547,346,14.375,14.3125,89,154,"2022-10-20  19:41:51"
P5,869951031178423,4144,713,703,547,347,14.375,14.3125,89,154,"2022-10-20  19:47:09"
P5,869951031178423,4139,712,703,546,346,14.375,14.3125,90,154,"2022-10-20  19:52:38"
P5,869951031178423,4129,712,703,546,342,14.4375,14.25,89,154,"2022-10-20  19:57:55"
P5,869951031178423,4140,713,702,544,332,14.375,14.25,89,154,"2022-10-20  20:03:12"
P5,869951031178423,4135,714,705,544,350,14.4375,14.25,89,153,"2022-10-20  20:08:29"
P5,869951031178423,4139,714,705,541,341,14.375,14.3125,90,154,"2022-10-20  20:13:46"
P5,869951031178423,4138,714,706,540,340,14.375,14.3125,89,154,"2022-10-20  20:19:15"
P5,869951031178423,4139,715,706,538,334,14.375,14.3125,89,153,"2022-10-20  20:24:31"
P5,869951031178423,4135,713,707,535,326,14.4375,14.25,89,154,"2022-10-20  20:30:01"
P5,869951031178423,4140,716,707,535,337,14.3125,14.25,87,151,"2022-10-20  20:35:18"
P5,869951031178423,4138,715,706,532,335,14.375,14.3125,89,154,"2022-10-20  20:40:34"
P5,869951031178423,4134,717,709,533,337,14.4375,14.3125,89,154,"2022-10-20  20:45:52"
P5,869951031178423,4139,715,708,531,328,14.4375,14.3125,89,154,"2022-10-20  20:51:09"
P5,869951031178423,4128,718,710,531,335,14.4375,14.3125,89,154,"2022-10-20  20:56:50"
P5,869951031178423,4140,716,710,529,332,14.4375,14.4375,89,154,"2022-10-20  21:02:07"
P5,869951031178423,4139,722,714,531,348,14.5,14.375,90,154,"2022-10-20  21:07:49"
P5,869951031178423,4126,718,710,528,327,14.5,14.375,89,154,"2022-10-20  21:13:06"
P5,869951031178423,4138,720,714,527,336,14.5,14.4375,89,155,"2022-10-20  21:18:35"
P5,869951031178423,4138,720,715,527,338,14.5,14.5,89,154,"2022-10-20  21:23:52"
P5,869951031178423,4130,724,717,527,342,14.5625,14.5,89,154,"2022-10-20  21:29:21"
P5,869951031178423,4139,724,718,526,347,14.5625,14.5,90,155,"2022-10-20  21:34:39"
P5,869951031178423,4139,721,715,525,325,14.5625,14.5625,89,155,"2022-10-20  21:39:57"
P5,869951031178423,4137,722,716,525,333,14.625,14.625,88,152,"2022-10-20  21:45:26"
P5,869951031178423,4137,725,719,526,344,14.625,14.625,90,155,"2022-10-20  21:50:43"
P5,869951031178423,4137,727,722,525,354,14.6875,14.625,88,153,"2022-10-20  21:56:01"
P5,869951031178423,4135,725,720,524,335,14.6875,14.6875,89,155,"2022-10-20  22:01:19"
P5,869951031178423,4137,726,721,524,335,14.6875,14.75,89,155,"2022-10-20  22:06:36"
P5,869951031178423,4141,730,724,525,348,14.8125,14.8125,89,155,"2022-10-20  22:11:54"
P5,869951031178423,4136,728,722,523,334,14.75,14.875,89,155,"2022-10-20  22:17:12"
P5,869951031178423,4137,730,727,525,343,14.8125,14.875,89,156,"2022-10-20  22:22:30"
P5,869951031178423,4135,731,725,523,340,14.8125,14.9375,88,154,"2022-10-20  22:27:48"
P5,869951031178423,4131,728,722,523,327,14.875,14.9375,89,156,"2022-10-20  22:33:30"
P5,869951031178423,4135,730,725,523,331,14.875,15,88,156,"2022-10-20  22:38:47"
P5,869951031178423,4135,735,728,523,342,14.9375,15.0625,87,153,"2022-10-20  22:44:30"
P5,869951031178423,4136,733,727,522,334,15,15.1875,88,155,"2022-10-20  22:49:48"
P5,869951031178423,4135,732,727,522,328,15,15.1875,89,157,"2022-10-20  22:55:05"
P5,869951031178423,4126,733,728,522,330,15.0625,15.25,89,157,"2022-10-20  23:00:23"
P5,869951031178423,4134,733,729,522,333,15.0625,15.375,87,154,"2022-10-20  23:05:41"
P5,869951031178423,4124,736,731,522,337,15.1875,15.375,88,157,"2022-10-20  23:10:59"
P5,869951031178423,4134,735,729,521,318,15.1875,15.4375,89,158,"2022-10-20  23:16:29"
P5,869951031178423,4133,738,733,521,338,15.25,15.625,88,157,"2022-10-20  23:21:48"
P5,869951031178423,4124,737,732,522,331,15.25,15.6875,89,158,"2022-10-20  23:27:06"
P5,869951031178423,4120,739,734,522,335,15.375,15.75,88,156,"2022-10-20  23:32:24"
P5,869951031178423,4132,737,734,522,312,15.4375,15.8125,87,157,"2022-10-20  23:37:43"
P5,869951031178423,4132,740,735,522,329,15.4375,15.875,87,156,"2022-10-20  23:43:01"
P5,869951031178423,4132,738,733,522,323,15.5625,16,87,157,"2022-10-20  23:48:19"
P5,869951031178423,4129,739,734,522,318,15.5625,16.125,88,159,"2022-10-20  23:53:38"
P5,869951031178423,4137,744,738,522,333,15.75,16.1875,88,158,"2022-10-20  23:58:57"
P5,869951031178423,4121,743,737,523,326,15.75,16.3125,88,160,"2022-10-21  00:04:16"
P5,869951031178423,4121,744,739,523,326,15.8125,16.5,88,161,"2022-10-21  00:09:35"
P5,869951031178423,4119,744,740,523,325,15.9375,16.5625,89,161,"2022-10-21  00:14:54"
P5,869951031178423,4128,746,741,523,324,16.0625,16.75,88,161,"2022-10-21  00:21:54"
P5,869951031178423,4131,747,741,523,325,16.1875,16.875,87,159,"2022-10-21  00:27:12"
P5,869951031178423,4130,748,743,524,322,16.25,17.0625,87,160,"2022-10-21  00:32:31"
P5,869951031178423,4129,748,744,523,323,16.3125,17.125,88,162,"2022-10-21  00:37:50"
P5,869951031178423,4117,749,745,524,322,16.5,17.3125,87,163,"2022-10-21  00:43:09"
P5,869951031178423,4129,751,746,524,319,16.5625,17.4375,87,163,"2022-10-21  00:48:43"
P5,869951031178423,4129,751,747,524,320,16.625,17.5625,88,163,"2022-10-21  00:54:02"
P5,869951031178423,4129,752,748,524,324,16.6875,17.625,88,165,"2022-10-21  00:59:21"
P5,869951031178423,4130,756,751,526,335,16.8125,17.8125,88,165,"2022-10-21  01:04:39"
P5,869951031178423,4130,757,750,525,320,16.9375,17.9375,87,165,"2022-10-21  01:09:59"
P5,869951031178423,4127,755,750,524,323,17.0625,18.0625,88,166,"2022-10-21  01:15:18"
P5,869951031178423,4126,756,751,526,320,17.125,18.1875,86,163,"2022-10-21  01:20:37"
P5,869951031178423,4105,757,752,526,320,17.25,18.3125,87,166,"2022-10-21  01:25:56"
P5,869951031178423,4127,756,751,526,317,17.3125,18.4375,88,167,"2022-10-21  01:31:15"
P5,869951031178423,4119,759,754,527,319,17.4375,18.5625,88,167,"2022-10-21  01:36:34"
P5,869951031178423,4052,795,798,618,536,17.5,18.75,88,168,"2022-10-21  01:41:21"
P5,869951031178423,4049,758,755,533,311,17.625,18.875,89,168,"2022-10-21  01:46:43"
P5,869951031178423,4043,761,756,532,318,17.75,19,86,166,"2022-10-21  01:52:18"
P5,869951031178423,4037,763,757,530,318,17.8125,19.0625,88,168,"2022-10-21  01:57:42"
P5,869951031178423,4065,763,758,530,315,17.9375,19.1875,88,169,"2022-10-21  02:03:06"
P5,869951031178423,4062,763,758,529,316,18,19.3125,87,169,"2022-10-21  02:08:28"
