id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
S3,869951035739949,4104,891,949,511,517,14.125,15.6875,91,156,"2022-10-20  12:43:50"
S3,869951035739949,4113,887,946,509,517,14.125,15.5,91,156,"2022-10-20  12:49:56"
S3,869951035739949,4086,888,951,537,517,14.0625,15.3125,91,157,"2022-10-20  12:56:03"
S3,869951035739949,4108,886,952,543,517,14.0625,15.25,91,157,"2022-10-20  13:01:57"
S3,869951035739949,4116,872,937,464,515,14,15.1875,91,156,"2022-10-20  13:08:04"
S3,869951035739949,4112,884,952,539,517,14,15.0625,91,156,"2022-10-20  13:14:21"
S3,869951035739949,4116,879,944,505,516,13.9375,15.0625,89,153,"2022-10-20  13:20:16"
S3,869951035739949,4114,882,951,534,516,13.9375,15,90,156,"2022-10-20  13:26:10"
S3,869951035739949,4114,878,945,506,515,13.9375,15,90,156,"2022-10-20  13:32:05"
S3,869951035739949,4085,880,948,514,515,13.9375,14.9375,0,155,"2022-10-20  13:38:05"
S3,869951035739949,4088,872,938,468,515,13.9375,14.9375,90,156,"2022-10-20  13:46:01"
S3,869951035739949,4116,879,946,502,515,13.875,14.875,91,155,"2022-10-20  13:51:55"
S3,869951035739949,4115,884,952,536,515,13.9375,14.875,91,156,"2022-10-20  13:58:02"
S3,869951035739949,4115,882,948,504,515,13.875,14.875,92,155,"2022-10-20  14:03:57"
S3,869951035739949,4116,882,949,509,514,13.875,14.8125,91,156,"2022-10-20  14:10:03"
S3,869951035739949,4090,879,945,488,514,13.875,14.8125,91,155,"2022-10-20  14:22:13"
S3,869951035739949,4115,888,955,535,514,13.875,14.75,91,155,"2022-10-20  14:28:07"
S3,869951035739949,4116,888,954,535,514,13.8125,14.75,90,155,"2022-10-20  14:34:14"
S3,869951035739949,4116,881,946,490,514,13.8125,14.75,90,155,"2022-10-20  14:40:09"
S3,869951035739949,4116,882,946,488,514,13.75,14.75,90,154,"2022-10-20  14:46:11"
S3,869951035739949,4116,888,957,506,514,13.8125,14.75,91,156,"2022-10-20  14:52:05"
S3,869951035739949,4116,885,948,467,513,13.75,14.6875,89,153,"2022-10-20  14:58:01"
S3,869951035739949,4115,881,946,469,514,13.75,14.6875,92,156,"2022-10-20  15:03:56"
S3,869951035739949,4086,892,956,506,514,13.75,14.6875,92,155,"2022-10-20  15:09:55"
S3,869951035739949,4094,891,954,499,514,13.75,14.6875,92,156,"2022-10-20  15:16:01"
S3,869951035739949,4087,887,951,485,513,13.75,14.6875,90,153,"2022-10-20  15:22:23"
S3,869951035739949,4090,880,942,451,513,13.75,14.6875,92,156,"2022-10-20  15:28:23"
S3,869951035739949,4084,881,942,452,513,13.6875,14.625,92,156,"2022-10-20  15:34:23"
S3,869951035739949,4117,890,954,496,514,13.625,14.625,92,155,"2022-10-20  15:40:29"
S3,869951035739949,4088,891,957,505,513,13.625,14.625,93,155,"2022-10-20  15:46:29"
S3,869951035739949,4118,883,945,453,513,13.6875,14.625,92,156,"2022-10-20  15:52:24"
S3,869951035739949,4116,886,950,466,513,13.625,14.625,93,155,"2022-10-20  15:58:26"
S3,869951035739949,4117,891,952,480,513,13.625,14.5625,92,154,"2022-10-20  16:04:21"
S3,869951035739949,4108,893,955,484,512,13.625,14.5625,93,154,"2022-10-20  16:10:27"
S3,869951035739949,4087,893,957,499,513,13.5625,14.5625,91,153,"2022-10-20  16:16:27"
S3,869951035739949,4107,884,947,444,512,13.5625,14.5625,93,155,"2022-10-20  16:22:33"
S3,869951035739949,4086,885,945,440,512,13.5625,14.5625,0,155,"2022-10-20  16:28:33"
S3,869951035739949,4115,888,951,460,512,13.5625,14.5,93,154,"2022-10-20  16:34:39"
S3,869951035739949,4062,887,949,454,512,13.5,14.5,92,155,"2022-10-20  16:40:39"
S3,869951035739949,4076,886,949,452,512,13.5,14.4375,92,154,"2022-10-20  16:46:45"
S3,869951035739949,4091,895,957,481,512,13.5,14.4375,89,154,"2022-10-20  16:52:45"
S3,869951035739949,4117,893,955,473,512,13.5,14.4375,88,155,"2022-10-20  16:58:40"
S3,869951035739949,4118,889,954,448,512,13.4375,14.4375,88,154,"2022-10-20  17:05:01"
S3,869951035739949,4100,887,947,436,512,13.4375,14.4375,88,155,"2022-10-20  17:11:20"
S3,869951035739949,4088,893,954,457,512,13.375,14.4375,86,155,"2022-10-20  17:17:26"
S3,869951035739949,4116,886,947,438,512,13.4375,14.4375,86,155,"2022-10-20  17:23:32"
S3,869951035739949,4096,894,956,474,512,13.4375,14.4375,84,153,"2022-10-20  17:29:38"
S3,869951035739949,4087,896,960,488,512,13.375,14.375,83,153,"2022-10-20  17:35:38"
S3,869951035739949,4117,894,958,488,512,13.3125,14.375,0,155,"2022-10-20  17:41:55"
S3,869951035739949,4101,893,955,455,512,13.375,14.375,0,155,"2022-10-20  17:47:50"
S3,869951035739949,4117,890,951,450,511,13.3125,14.375,82,154,"2022-10-20  17:53:45"
S3,869951035739949,4118,896,960,494,511,13.3125,14.375,0,149,"2022-10-20  17:59:40"
S3,869951035739949,4089,889,952,454,511,13.375,14.375,0,154,"2022-10-20  18:05:35"
S3,869951035739949,4116,897,962,490,512,13.25,14.375,0,154,"2022-10-20  18:11:35"
S3,869951035739949,4115,896,960,483,511,13.3125,14.375,0,154,"2022-10-20  18:17:30"
S3,869951035739949,4089,897,961,491,512,13.3125,14.3125,0,154,"2022-10-20  18:23:46"
S3,869951035739949,4112,895,958,490,511,13.3125,14.3125,0,154,"2022-10-20  18:29:41"
S3,869951035739949,4091,887,950,448,511,13.25,14.25,0,155,"2022-10-20  18:35:35"
S3,869951035739949,4114,889,950,439,511,13.25,14.3125,80,154,"2022-10-20  18:41:53"
S3,869951035739949,4089,891,955,459,511,13.3125,14.3125,79,153,"2022-10-20  18:47:52"
S3,869951035739949,4113,891,952,444,511,13.25,14.25,79,154,"2022-10-20  18:53:58"
S3,869951035739949,4116,891,954,457,511,13.25,14.25,79,154,"2022-10-20  19:00:05"
S3,869951035739949,4117,890,952,453,511,13.25,14.25,78,154,"2022-10-20  19:05:59"
S3,869951035739949,4088,898,962,491,511,13.1875,14.25,0,153,"2022-10-20  19:11:59"
S3,869951035739949,4089,898,960,483,511,13.1875,14.1875,0,153,"2022-10-20  19:17:59"
S3,869951035739949,4117,899,962,497,511,13.1875,14.1875,0,154,"2022-10-20  19:24:06"
S3,869951035739949,4116,898,962,499,511,13.1875,14.1875,0,152,"2022-10-20  19:30:23"
S3,869951035739949,4118,898,961,493,511,13.125,14.125,0,154,"2022-10-20  19:36:29"
S3,869951035739949,4114,892,953,445,511,13.125,14.1875,0,153,"2022-10-20  19:42:35"
S3,869951035739949,4090,892,956,459,511,13.0625,14.1875,0,153,"2022-10-20  19:48:35"
S3,869951035739949,4087,893,953,442,511,13.125,14.125,0,152,"2022-10-20  19:54:42"
S3,869951035739949,4117,892,954,443,511,13.125,14.125,74,154,"2022-10-20  20:00:48"
S3,869951035739949,4116,892,954,452,511,13.0625,14.125,0,153,"2022-10-20  20:06:54"
S3,869951035739949,4114,893,957,457,511,13.0625,14.0625,0,154,"2022-10-20  20:13:01"
S3,869951035739949,4115,892,953,438,511,13.0625,14.125,0,154,"2022-10-20  20:19:02"
S3,869951035739949,4116,898,962,492,511,13.125,14.1875,0,154,"2022-10-20  20:24:57"
S3,869951035739949,4105,894,958,451,511,13.0625,14.125,0,153,"2022-10-20  20:31:03"
S3,869951035739949,4096,900,964,504,511,13.0625,14.125,0,154,"2022-10-20  20:37:10"
S3,869951035739949,4096,899,963,501,511,13.0625,14.125,0,154,"2022-10-20  20:43:05"
S3,869951035739949,4115,894,957,459,511,13.125,14.125,72,154,"2022-10-20  20:49:12"
S3,869951035739949,4116,894,954,449,511,13.125,14.125,72,154,"2022-10-20  20:55:18"
S3,869951035739949,4070,895,957,456,511,13.125,14.1875,72,154,"2022-10-20  21:01:35"
S3,869951035739949,4113,896,959,451,511,13.1875,14.1875,70,151,"2022-10-20  21:07:30"
S3,869951035739949,4080,893,953,441,511,13.1875,14.1875,70,153,"2022-10-20  21:13:30"
S3,869951035739949,4086,900,964,497,511,13.25,14.1875,72,154,"2022-10-20  21:19:52"
S3,869951035739949,4115,895,955,445,511,13.25,14.1875,71,155,"2022-10-20  21:25:59"
S3,869951035739949,4097,901,963,491,511,13.3125,14.25,70,153,"2022-10-20  21:32:05"
S3,869951035739949,4073,896,959,478,511,13.375,14.25,71,155,"2022-10-20  21:38:05"
S3,869951035739949,4068,902,963,493,511,13.3125,14.3125,70,155,"2022-10-20  21:44:17"
S3,869951035739949,4074,901,960,477,511,13.375,14.3125,70,154,"2022-10-20  21:50:12"
S3,869951035739949,4038,903,964,496,511,13.4375,14.25,69,154,"2022-10-20  21:56:13"
S3,869951035739949,4060,900,962,491,511,13.5,14.3125,69,155,"2022-10-20  22:02:13"
S3,869951035739949,4087,903,965,498,511,13.5,14.4375,69,156,"2022-10-20  22:08:12"
S3,869951035739949,4081,900,958,488,511,13.5625,14.4375,69,156,"2022-10-20  22:14:26"
S3,869951035739949,4094,897,958,455,511,13.5625,14.4375,69,156,"2022-10-20  22:20:33"
S3,869951035739949,4112,897,955,442,511,13.6875,14.5,68,154,"2022-10-20  22:26:40"
S3,869951035739949,4114,897,956,438,511,13.6875,14.5,69,156,"2022-10-20  22:32:46"
S3,869951035739949,4113,898,959,459,511,13.75,14.5625,68,157,"2022-10-20  22:38:47"
S3,869951035739949,4085,898,958,453,511,13.8125,14.625,68,157,"2022-10-20  22:44:47"
S3,869951035739949,4114,903,963,482,511,13.875,14.625,68,157,"2022-10-20  22:50:54"
S3,869951035739949,4091,896,956,443,511,14,14.6875,68,158,"2022-10-20  22:56:50"
S3,869951035739949,4109,899,960,481,511,14,14.75,68,156,"2022-10-20  23:02:57"
S3,869951035739949,4082,897,957,448,511,14.0625,14.8125,68,157,"2022-10-20  23:08:57"
S3,869951035739949,4113,898,957,438,511,14.1875,14.875,67,158,"2022-10-20  23:14:53"
S3,869951035739949,4082,903,961,470,511,14.25,14.9375,67,158,"2022-10-20  23:20:53"
S3,869951035739949,4093,903,961,451,511,14.3125,15.0625,67,157,"2022-10-20  23:26:49"
S3,869951035739949,4082,906,966,501,511,14.375,15.0625,67,159,"2022-10-20  23:32:49"
S3,869951035739949,4109,899,958,449,510,14.5,15.125,66,159,"2022-10-20  23:38:46"
S3,869951035739949,4079,901,959,452,511,14.625,15.25,66,159,"2022-10-20  23:44:46"
S3,869951035739949,4107,905,962,473,511,14.6875,15.25,67,160,"2022-10-20  23:50:42"
S3,869951035739949,4111,907,964,497,511,14.875,15.375,66,159,"2022-10-20  23:56:38"
S3,869951035739949,4111,905,956,465,511,15,15.4375,66,160,"2022-10-21  00:02:34"
S3,869951035739949,4077,910,967,517,511,15.125,15.5625,66,159,"2022-10-21  00:08:34"
S3,869951035739949,4075,909,963,491,511,15.25,15.625,66,162,"2022-10-21  00:14:42"
S3,869951035739949,4085,912,967,516,511,15.375,15.75,66,161,"2022-10-21  00:20:46"
S3,869951035739949,4103,905,961,453,510,15.5625,15.8125,65,163,"2022-10-21  00:26:54"
S3,869951035739949,4101,903,957,443,510,15.6875,16,66,162,"2022-10-21  00:33:02"
S3,869951035739949,4101,910,963,478,511,15.8125,16.0625,66,162,"2022-10-21  00:38:58"
S3,869951035739949,4104,912,966,506,511,15.9375,16.25,65,162,"2022-10-21  00:44:54"
S3,869951035739949,4066,905,958,452,511,16.125,16.3125,64,162,"2022-10-21  00:50:55"
S3,869951035739949,4064,912,966,496,511,16.25,16.4375,64,163,"2022-10-21  00:56:56"
S3,869951035739949,4065,908,960,457,511,16.4375,16.5625,65,165,"2022-10-21  01:02:57"
S3,869951035739949,4057,911,963,479,511,16.625,16.6875,65,165,"2022-10-21  01:09:06"
S3,869951035739949,4088,766,1023,464,514,16.6875,16.75,65,165,"2022-10-21  01:13:54"
S3,869951035739949,4087,915,966,497,510,16.9375,16.875,65,167,"2022-10-21  01:19:28"
S3,869951035739949,4084,914,964,496,511,17,16.9375,65,166,"2022-10-21  01:24:50"
S3,869951035739949,4071,852,1023,498,512,17.125,17.125,64,166,"2022-10-21  01:29:36"
S3,869951035739949,4079,913,961,471,510,17.25,17.1875,64,168,"2022-10-21  01:34:58"
S3,869951035739949,4068,918,967,519,511,17.375,17.3125,65,167,"2022-10-21  01:40:21"
S3,869951035739949,4032,917,967,513,511,17.5,17.375,64,168,"2022-10-21  01:45:55"
S3,869951035739949,4064,912,959,448,511,17.6875,17.5,64,170,"2022-10-21  01:51:18"
S3,869951035739949,4075,916,964,488,511,17.75,17.625,64,169,"2022-10-21  01:56:40"
S3,869951035739949,4053,914,961,472,511,17.875,17.75,64,169,"2022-10-21  02:02:14"
S3,869951035739949,4062,915,962,472,511,18,17.8125,64,170,"2022-10-21  02:07:37"
S3,869951035739949,4041,918,966,505,511,18.1875,18,63,170,"2022-10-21  02:18:34"
S3,869951035739949,4036,916,962,475,511,18.3125,18.125,63,170,"2022-10-21  02:24:02"
S3,869951035739949,4073,918,960,463,510,18.375,18.1875,63,172,"2022-10-21  02:29:24"
S3,869951035739949,4036,921,967,523,514,18.75,18.25,77,172,"2022-10-21  02:34:46"
S3,869951035739949,4067,912,955,452,514,19.0625,18.375,0,174,"2022-10-21  02:40:20"
S3,869951035739949,4019,917,963,479,514,19.3125,18.5,0,174,"2022-10-21  02:45:43"
S3,869951035739949,4037,916,963,484,515,19.25,18.5625,0,171,"2022-10-21  02:51:16"
S3,869951035739949,4031,919,965,496,514,19.25,18.75,87,172,"2022-10-21  02:56:51"
S3,869951035739949,4029,914,960,469,514,19.125,18.9375,87,170,"2022-10-21  03:02:17"
S3,869951035739949,4037,920,967,504,515,19.125,19.125,87,171,"2022-10-21  03:07:52"
S3,869951035739949,4019,923,970,526,515,19,19.3125,87,171,"2022-10-21  03:13:26"
S3,869951035739949,4027,915,962,470,514,18.9375,19.5625,87,170,"2022-10-21  03:19:06"
S3,869951035739949,4074,921,967,501,515,18.9375,19.75,87,171,"2022-10-21  03:24:28"
S3,869951035739949,4055,917,965,484,515,19,19.875,0,172,"2022-10-21  03:30:02"
S3,869951035739949,4010,922,969,512,515,19,20,0,171,"2022-10-21  03:35:25"
S3,869951035739949,4033,925,974,535,515,19,20.125,87,170,"2022-10-21  03:40:59"
S3,869951035739949,4031,916,964,469,514,19.0625,20.1875,0,171,"2022-10-21  03:46:26"
S3,869951035739949,4062,922,968,501,514,19.125,20.3125,0,168,"2022-10-21  03:52:00"
S3,869951035739949,4022,919,965,481,513,19.125,20.375,0,172,"2022-10-21  03:57:34"
S3,869951035739949,4027,919,965,471,513,19.1875,20.5,0,173,"2022-10-21  04:03:01"
S3,869951035739949,4058,917,967,466,514,19.3125,20.5,88,171,"2022-10-21  04:08:35"
S3,869951035739949,4020,930,971,565,512,19.375,20.5,87,173,"2022-10-21  04:14:09"
S3,869951035739949,4044,927,967,538,512,19.5,20.625,0,173,"2022-10-21  04:19:43"
S3,869951035739949,3959,924,968,489,513,19.625,20.6875,0,174,"2022-10-21  04:25:10"
S3,869951035739949,4012,920,967,486,513,19.75,20.75,88,175,"2022-10-21  04:30:38"
S3,869951035739949,4015,926,972,503,513,19.8125,20.875,88,174,"2022-10-21  04:36:05"
S3,869951035739949,3974,926,973,502,513,20.0625,20.9375,88,176,"2022-10-21  04:41:27"
S3,869951035739949,4057,924,968,474,513,20.25,21.0625,87,174,"2022-10-21  04:47:14"
S3,869951035739949,4058,919,964,442,513,20.4375,21.125,0,177,"2022-10-21  04:52:48"
S3,869951035739949,4060,928,968,491,513,20.5625,21.1875,88,178,"2022-10-21  04:58:23"
S3,869951035739949,4062,921,965,455,513,20.75,21.3125,88,179,"2022-10-21  05:03:45"
S3,869951035739949,4028,923,968,468,514,21,21.4375,88,178,"2022-10-21  05:09:30"
S3,869951035739949,4054,924,968,471,513,21.1875,21.5,88,179,"2022-10-21  05:15:04"
S3,869951035739949,4026,925,969,491,513,21.375,21.625,0,178,"2022-10-21  05:20:31"
S3,869951035739949,4062,927,968,483,513,21.5,21.75,88,180,"2022-10-21  05:25:53"
S3,869951035739949,4036,924,965,446,513,21.625,21.8125,89,180,"2022-10-21  05:31:27"
S3,869951035739949,4061,922,964,448,513,21.75,21.8125,88,180,"2022-10-21  05:37:07"
S3,869951035739949,4023,930,968,474,512,21.8125,22,86,180,"2022-10-21  05:42:34"
S3,869951035739949,4023,931,968,477,511,21.9375,22.0625,84,181,"2022-10-21  05:48:01"
S3,869951035739949,4023,931,968,485,512,22,22.125,84,181,"2022-10-21  05:53:23"
S3,869951035739949,4018,927,965,452,512,22.0625,22.1875,83,182,"2022-10-21  05:59:04"
S3,869951035739949,4041,930,965,471,512,22.1875,22.25,83,182,"2022-10-21  06:04:27"
S3,869951035739949,4024,931,968,487,512,22.1875,22.375,81,181,"2022-10-21  06:09:54"
S3,869951035739949,4034,930,965,463,512,22.3125,22.5,81,181,"2022-10-21  06:15:17"
S3,869951035739949,4061,929,964,467,512,22.375,22.5625,81,183,"2022-10-21  06:20:39"
S3,869951035739949,4060,929,965,478,512,22.4375,22.625,80,182,"2022-10-21  06:26:13"
S3,869951035739949,4059,937,973,491,512,22.4375,22.6875,78,180,"2022-10-21  06:31:58"
S3,869951035739949,4058,930,967,468,512,22.5625,22.75,78,183,"2022-10-21  06:37:32"
S3,869951035739949,4061,930,968,461,512,22.5625,22.75,78,183,"2022-10-21  06:42:54"
S3,869951035739949,4017,929,967,457,512,22.5625,22.8125,78,182,"2022-10-21  06:48:36"
S3,869951035739949,4063,929,967,469,512,22.625,22.875,77,183,"2022-10-21  06:54:10"
S3,869951035739949,4063,927,967,453,512,22.6875,22.9375,77,182,"2022-10-21  06:59:44"
