id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
P4,869951035739790,4020,565,496,1023,598,21.5625,23.375,88,180,"2022-10-20  04:31:15"
P4,869951035739790,3975,569,499,1023,600,21.625,23.5,89,184,"2022-10-20  04:37:36"
P4,869951035739790,3974,572,501,1023,599,21.75,23.625,88,182,"2022-10-20  04:43:24"
P4,869951035739790,3979,573,503,1023,598,21.9375,23.75,89,184,"2022-10-20  04:49:11"
P4,869951035739790,4012,575,502,1023,598,22.125,23.9375,89,185,"2022-10-20  04:55:22"
P4,869951035739790,3957,575,507,1023,599,22.25,24.0625,89,185,"2022-10-20  05:01:09"
P4,869951035739790,4026,579,508,1023,599,22.375,24.1875,88,185,"2022-10-20  05:06:57"
P4,869951035739790,3970,580,510,1023,598,22.5,24.25,89,185,"2022-10-20  05:12:50"
P4,869951035739790,3967,583,513,1023,600,22.625,24.375,89,186,"2022-10-20  05:18:37"
P4,869951035739790,4026,585,515,1023,600,22.8125,24.5625,89,187,"2022-10-20  05:24:43"
P4,869951035739790,3967,585,516,1023,599,22.9375,24.625,89,187,"2022-10-20  05:30:35"
P4,869951035739790,3984,587,519,1023,600,23.0625,24.75,88,187,"2022-10-20  05:36:23"
P4,869951035739790,3974,590,521,1023,599,23.25,24.875,88,187,"2022-10-20  05:48:17"
P4,869951035739790,4029,593,525,1023,602,23.375,25,88,187,"2022-10-20  05:54:05"
P4,869951035739790,4032,595,526,1023,600,23.4375,25.125,89,188,"2022-10-20  05:59:56"
P4,869951035739790,3927,641,611,981,802,23.5,25.0625,89,188,"2022-10-20  06:04:07"
P4,869951035739790,3906,597,528,1023,602,23.625,25.1875,89,188,"2022-10-20  06:09:55"
P4,869951035739790,3941,596,532,1023,600,23.625,25.1875,89,188,"2022-10-20  06:15:59"
P4,869951035739790,3965,598,530,1023,600,23.75,25.25,88,188,"2022-10-20  06:21:46"
P4,869951035739790,4015,600,531,1023,600,23.8125,25.25,88,188,"2022-10-20  06:27:40"
P4,869951035739790,4006,601,533,1023,600,23.9375,25.3125,88,188,"2022-10-20  06:33:27"
P4,869951035739790,3983,600,534,1023,600,23.9375,25.3125,88,188,"2022-10-20  06:39:37"
P4,869951035739790,4003,601,534,1023,600,24.0625,25.4375,88,188,"2022-10-20  06:45:24"
P4,869951035739790,4011,603,536,1023,600,24.125,25.4375,88,188,"2022-10-20  06:51:11"
P4,869951035739790,3962,607,539,1023,602,24.125,25.4375,88,188,"2022-10-20  06:57:10"
P4,869951035739790,3984,604,537,1023,601,24.1875,25.4375,88,188,"2022-10-20  07:03:20"
P4,869951035739790,4011,662,632,1023,727,24.1875,25.375,88,188,"2022-10-20  07:06:52"
P4,869951035739790,4090,605,540,1023,601,24.25,25.4375,88,187,"2022-10-20  07:12:39"
P4,869951035739790,4060,605,540,1023,600,24.25,25.375,88,188,"2022-10-20  07:18:26"
P4,869951035739790,4076,605,540,1023,600,24.25,25.375,88,187,"2022-10-20  07:24:25"
P4,869951035739790,4083,606,541,1023,601,24.3125,25.375,87,184,"2022-10-20  07:30:12"
P4,869951035739790,4035,606,542,1023,601,24.25,25.3125,88,187,"2022-10-20  07:36:04"
P4,869951035739790,4044,607,542,1023,600,24.3125,25.25,88,187,"2022-10-20  07:41:56"
P4,869951035739790,4042,608,544,1023,601,24.3125,25.1875,89,187,"2022-10-20  07:47:48"
P4,869951035739790,4042,608,543,1023,600,24.25,25.1875,88,186,"2022-10-20  07:53:40"
P4,869951035739790,4083,609,544,1023,601,24.25,25.0625,87,183,"2022-10-20  07:59:32"
P4,869951035739790,4060,608,544,1023,601,24.3125,25,87,183,"2022-10-20  08:05:31"
P4,869951035739790,4084,609,544,1023,600,24.25,24.9375,88,185,"2022-10-20  08:11:40"
P4,869951035739790,4054,611,547,1023,601,24.25,24.875,89,185,"2022-10-20  08:17:32"
P4,869951035739790,4083,609,545,1023,601,24.1875,24.75,89,185,"2022-10-20  08:23:42"
P4,869951035739790,4081,610,546,1023,601,24.125,24.625,88,185,"2022-10-20  08:29:40"
P4,869951035739790,4083,609,546,1023,601,24.1875,24.5625,88,184,"2022-10-20  08:35:27"
P4,869951035739790,4080,609,546,1023,601,24.0625,24.375,89,184,"2022-10-20  08:47:25"
P4,869951035739790,4047,611,548,1023,601,24,24.25,88,183,"2022-10-20  08:53:16"
P4,869951035739790,4086,611,547,1023,599,23.9375,24.1875,88,182,"2022-10-20  08:59:15"
P4,869951035739790,4053,613,548,1023,603,23.9375,24.0625,88,182,"2022-10-20  09:05:02"
P4,869951035739790,4085,610,548,1023,602,23.9375,24,89,182,"2022-10-20  09:11:01"
P4,869951035739790,4059,609,546,1023,601,23.8125,23.875,89,182,"2022-10-20  09:17:10"
P4,869951035739790,4083,610,547,1023,602,23.75,23.75,89,182,"2022-10-20  09:22:57"
P4,869951035739790,4101,611,548,1023,602,23.6875,23.6875,88,181,"2022-10-20  09:28:55"
P4,869951035739790,4088,611,548,1023,602,23.625,23.5625,89,181,"2022-10-20  09:34:47"
P4,869951035739790,4105,612,551,1023,602,23.625,23.4375,89,181,"2022-10-20  09:40:45"
P4,869951035739790,4092,612,549,1023,601,23.5,23.3125,87,177,"2022-10-20  09:46:32"
P4,869951035739790,4100,609,547,1023,601,23.4375,23.25,88,179,"2022-10-20  09:52:19"
P4,869951035739790,4071,611,548,1023,602,23.4375,23.125,89,180,"2022-10-20  09:58:10"
P4,869951035739790,4054,611,548,1023,602,23.3125,23.0625,89,179,"2022-10-20  10:04:01"
P4,869951035739790,4085,610,548,1023,602,23.25,22.9375,89,179,"2022-10-20  10:09:59"
P4,869951035739790,4087,611,549,1023,602,23.1875,22.8125,89,178,"2022-10-20  10:15:46"
P4,869951035739790,4053,611,549,1023,602,23.1875,22.6875,89,178,"2022-10-20  10:21:39"
P4,869951035739790,4062,611,549,1023,602,23.125,22.625,89,178,"2022-10-20  10:27:37"
P4,869951035739790,4058,611,549,1023,602,23.0625,22.5625,89,178,"2022-10-20  10:33:36"
P4,869951035739790,4052,611,548,1023,601,22.9375,22.5,89,177,"2022-10-20  10:39:22"
P4,869951035739790,4088,609,549,1023,601,22.875,22.375,88,175,"2022-10-20  10:45:09"
P4,869951035739790,4065,610,547,1023,601,22.875,22.3125,89,177,"2022-10-20  10:50:55"
P4,869951035739790,4064,608,548,1023,601,22.75,22.25,89,177,"2022-10-20  10:56:53"
P4,869951035739790,4089,664,590,1023,603,22.75,22.125,92,177,"2022-10-20  11:02:39"
P4,869951035739790,4086,626,561,1023,601,22.6875,21.6875,92,175,"2022-10-20  11:08:38"
P4,869951035739790,4062,496,413,1023,598,22.5625,20.6875,92,173,"2022-10-20  11:14:25"
P4,869951035739790,4088,439,360,1023,592,22.5,19.1875,92,168,"2022-10-20  11:20:11"
P4,869951035739790,4086,410,334,1023,578,22.1875,17.9375,93,165,"2022-10-20  11:25:57"
P4,869951035739790,4047,399,329,1017,566,21.4375,17.125,93,163,"2022-10-20  11:32:00"
P4,869951035739790,4085,386,319,934,539,20.0625,16.625,93,161,"2022-10-20  11:37:58"
P4,869951035739790,4090,385,325,897,541,18.625,16.25,92,161,"2022-10-20  11:43:49"
P4,869951035739790,4091,378,322,860,536,17.625,16,93,159,"2022-10-20  11:49:46"
P4,869951035739790,4087,370,316,850,538,16.9375,15.75,91,157,"2022-10-20  11:55:44"
P4,869951035739790,4090,368,311,846,542,16.5625,15.625,93,159,"2022-10-20  12:01:38"
P4,869951035739790,4091,347,299,827,533,16.25,15.5625,93,158,"2022-10-20  12:07:24"
P4,869951035739790,4091,316,274,822,534,16.0625,15.5,93,157,"2022-10-20  12:13:32"
P4,869951035739790,4033,234,222,837,547,15.75,15.3125,93,157,"2022-10-20  12:25:26"
P4,869951035739790,4061,231,217,838,546,15.625,15.1875,93,157,"2022-10-20  12:31:24"
P4,869951035739790,4065,242,223,837,545,15.5625,15.125,93,156,"2022-10-20  12:37:21"
P4,869951035739790,4063,259,232,824,537,15.4375,15.125,93,157,"2022-10-20  12:43:41"
P4,869951035739790,4091,258,218,829,537,15.375,15.0625,93,157,"2022-10-20  12:49:38"
P4,869951035739790,4063,246,208,844,544,15.3125,15,93,156,"2022-10-20  12:55:29"
P4,869951035739790,4088,238,193,838,536,15.3125,14.9375,93,156,"2022-10-20  13:01:37"
P4,869951035739790,4076,242,194,870,534,15.3125,14.9375,93,156,"2022-10-20  13:13:43"
P4,869951035739790,4057,244,194,873,537,15.25,15,93,156,"2022-10-20  13:19:45"
P4,869951035739790,4091,237,188,885,541,15.1875,15,93,154,"2022-10-20  13:25:32"
P4,869951035739790,4084,237,188,896,540,15.25,15,93,156,"2022-10-20  13:31:17"
P4,869951035739790,4062,235,185,907,544,15.1875,14.9375,93,156,"2022-10-20  13:37:15"
P4,869951035739790,4093,249,192,914,546,15.1875,14.9375,92,154,"2022-10-20  13:43:02"
P4,869951035739790,4063,247,189,918,543,15.1875,14.9375,93,156,"2022-10-20  13:48:53"
P4,869951035739790,4065,248,189,928,544,15.1875,14.9375,93,156,"2022-10-20  13:54:44"
P4,869951035739790,4054,253,195,940,548,15.1875,14.9375,92,155,"2022-10-20  14:00:54"
P4,869951035739790,4065,252,196,954,552,15.1875,14.9375,93,156,"2022-10-20  14:06:56"
P4,869951035739790,4065,247,188,958,550,15.1875,14.9375,93,156,"2022-10-20  14:12:56"
P4,869951035739790,4053,272,212,969,549,15.125,14.9375,93,156,"2022-10-20  14:18:47"
P4,869951035739790,4092,264,205,978,551,15.125,14.875,93,156,"2022-10-20  14:24:33"
P4,869951035739790,4073,244,189,991,557,15.125,14.875,92,156,"2022-10-20  14:30:41"
P4,869951035739790,4058,252,194,1004,555,15.125,14.8125,90,154,"2022-10-20  14:36:39"
P4,869951035739790,4096,254,193,1006,553,15.125,14.875,92,156,"2022-10-20  14:42:36"
P4,869951035739790,4079,255,195,1011,551,15.125,14.875,90,154,"2022-10-20  14:48:22"
P4,869951035739790,4054,258,196,1015,553,15.125,14.875,91,155,"2022-10-20  14:54:13"
P4,869951035739790,4090,262,205,1023,560,15.0625,14.875,92,156,"2022-10-20  14:59:59"
P4,869951035739790,4066,268,206,1023,564,15.0625,14.875,91,156,"2022-10-20  15:06:01"
P4,869951035739790,4049,267,203,1023,557,15.125,14.875,91,156,"2022-10-20  15:11:47"
P4,869951035739790,4080,272,207,1023,557,15.125,14.875,91,155,"2022-10-20  15:17:33"
P4,869951035739790,4096,275,210,1023,556,15.0625,14.8125,91,156,"2022-10-20  15:23:43"
P4,869951035739790,4094,285,222,1023,561,15.0625,14.8125,91,156,"2022-10-20  15:29:51"
P4,869951035739790,4091,286,220,1023,559,15.0625,14.75,91,156,"2022-10-20  15:35:44"
P4,869951035739790,4092,292,224,1023,559,15.0625,14.8125,91,156,"2022-10-20  15:41:52"
P4,869951035739790,4095,296,227,1023,560,15.0625,14.75,92,155,"2022-10-20  15:47:38"
P4,869951035739790,4087,299,230,1023,559,15.0625,14.75,90,153,"2022-10-20  15:53:46"
P4,869951035739790,4071,308,242,1023,565,15.125,14.75,92,156,"2022-10-20  15:59:44"
P4,869951035739790,4093,309,240,1023,561,15.125,14.75,92,156,"2022-10-20  16:05:30"
P4,869951035739790,4065,313,241,1023,561,15.125,14.75,91,155,"2022-10-20  16:11:16"
P4,869951035739790,4074,317,244,1023,564,15.0625,14.75,91,155,"2022-10-20  16:17:02"
P4,869951035739790,4092,321,250,1023,567,15.0625,14.6875,91,155,"2022-10-20  16:22:55"
P4,869951035739790,4092,324,252,1023,564,15.0625,14.75,92,155,"2022-10-20  16:29:03"
P4,869951035739790,4094,325,252,1023,563,15.0625,14.6875,91,155,"2022-10-20  16:35:11"
P4,869951035739790,4065,331,256,1023,563,15.0625,14.6875,90,152,"2022-10-20  16:40:57"
P4,869951035739790,4094,333,256,1023,564,15.0625,14.6875,90,153,"2022-10-20  16:46:55"
P4,869951035739790,4087,342,270,1023,567,15,14.6875,91,155,"2022-10-20  16:53:03"
P4,869951035739790,4091,342,268,1023,566,15.0625,14.625,92,155,"2022-10-20  16:58:49"
P4,869951035739790,4094,346,272,1023,568,15,14.625,92,155,"2022-10-20  17:04:35"
P4,869951035739790,4071,349,273,1023,564,15,14.5625,91,155,"2022-10-20  17:10:32"
P4,869951035739790,4093,353,280,1023,568,15,14.625,91,155,"2022-10-20  17:16:41"
P4,869951035739790,4062,352,274,1023,565,15,14.625,91,155,"2022-10-20  17:22:27"
P4,869951035739790,4091,358,281,1023,568,14.9375,14.625,91,155,"2022-10-20  17:28:35"
P4,869951035739790,4094,359,281,1023,564,15,14.5625,90,153,"2022-10-20  17:34:21"
P4,869951035739790,4065,364,286,1023,568,15,14.5625,92,155,"2022-10-20  17:40:14"
P4,869951035739790,4064,367,289,1023,569,14.9375,14.5625,91,155,"2022-10-20  17:46:04"
P4,869951035739790,4068,370,296,1023,570,15,14.5625,91,155,"2022-10-20  17:51:50"
P4,869951035739790,4094,369,291,1023,566,14.9375,14.5625,91,154,"2022-10-20  17:57:36"
P4,869951035739790,4062,373,296,1023,569,14.9375,14.5625,92,154,"2022-10-20  18:03:22"
P4,869951035739790,4094,378,297,1023,569,14.9375,14.5,92,155,"2022-10-20  18:09:21"
P4,869951035739790,4063,379,302,1023,571,14.9375,14.5625,91,154,"2022-10-20  18:15:18"
P4,869951035739790,4064,380,302,1023,570,14.875,14.5,91,154,"2022-10-20  18:21:16"
P4,869951035739790,4061,384,306,1023,571,14.875,14.5,92,154,"2022-10-20  18:27:24"
P4,869951035739790,4095,388,312,1023,575,14.875,14.4375,92,154,"2022-10-20  18:33:21"
P4,869951035739790,4097,385,307,1023,569,14.9375,14.5,91,155,"2022-10-20  18:45:17"
P4,869951035739790,4096,390,310,1023,572,14.875,14.5,92,155,"2022-10-20  18:51:15"
P4,869951035739790,4061,392,313,1023,572,14.8125,14.5,91,154,"2022-10-20  18:57:05"
P4,869951035739790,4078,394,316,1023,573,14.8125,14.4375,91,155,"2022-10-20  19:03:03"
P4,869951035739790,4019,397,320,1023,573,14.8125,14.375,91,155,"2022-10-20  19:09:05"
P4,869951035739790,4095,396,316,1023,572,14.8125,14.4375,91,154,"2022-10-20  19:14:51"
P4,869951035739790,4094,402,325,1023,577,14.875,14.375,91,154,"2022-10-20  19:20:37"
P4,869951035739790,4093,400,321,1023,574,14.8125,14.375,91,154,"2022-10-20  19:26:46"
P4,869951035739790,4095,401,321,1023,573,14.8125,14.375,90,152,"2022-10-20  19:32:38"
P4,869951035739790,4081,405,327,1023,577,14.75,14.4375,91,154,"2022-10-20  19:38:36"
P4,869951035739790,4066,404,325,1023,575,14.75,14.3125,91,153,"2022-10-20  19:44:33"
P4,869951035739790,4091,405,324,1023,574,14.8125,14.3125,91,154,"2022-10-20  19:50:31"
P4,869951035739790,4067,406,326,1023,574,14.8125,14.375,91,154,"2022-10-20  19:56:17"
P4,869951035739790,4075,407,328,1023,574,14.75,14.3125,92,154,"2022-10-20  20:02:03"
P4,869951035739790,4067,410,332,1023,576,14.75,14.3125,92,154,"2022-10-20  20:08:00"
P4,869951035739790,4073,409,329,1023,574,14.75,14.375,92,154,"2022-10-20  20:13:58"
P4,869951035739790,4065,414,334,1023,577,14.8125,14.375,91,154,"2022-10-20  20:19:50"
P4,869951035739790,4090,408,328,1023,572,14.8125,14.375,91,154,"2022-10-20  20:25:36"
P4,869951035739790,4089,412,328,1023,575,14.75,14.375,92,154,"2022-10-20  20:31:44"
P4,869951035739790,4079,415,336,1023,575,14.8125,14.375,90,152,"2022-10-20  20:37:30"
P4,869951035739790,4071,416,335,1023,575,14.8125,14.375,91,155,"2022-10-20  20:43:29"
P4,869951035739790,4092,418,337,1023,577,14.8125,14.4375,92,154,"2022-10-20  20:49:15"
P4,869951035739790,4072,420,343,1023,579,14.8125,14.4375,91,154,"2022-10-20  20:55:01"
P4,869951035739790,4085,420,340,1023,576,14.875,14.4375,91,155,"2022-10-20  21:00:47"
P4,869951035739790,4076,424,344,1023,579,14.8125,14.4375,91,155,"2022-10-20  21:06:44"
P4,869951035739790,4083,422,341,1023,576,14.8125,14.4375,91,155,"2022-10-20  21:12:30"
P4,869951035739790,4061,423,342,1023,576,14.875,14.5625,92,155,"2022-10-20  21:18:27"
P4,869951035739790,4090,424,342,1023,576,14.875,14.5625,92,155,"2022-10-20  21:24:26"
P4,869951035739790,4089,426,344,1023,576,14.875,14.625,92,155,"2022-10-20  21:30:23"
P4,869951035739790,4062,426,347,1023,577,14.9375,14.625,91,155,"2022-10-20  21:36:10"
P4,869951035739790,4091,428,348,1023,580,14.9375,14.625,91,155,"2022-10-20  21:42:07"
P4,869951035739790,4066,430,351,1023,577,15,14.6875,91,155,"2022-10-20  21:47:53"
P4,869951035739790,4090,431,351,1023,578,15,14.75,91,156,"2022-10-20  21:53:39"
P4,869951035739790,4087,433,352,1023,580,15,14.8125,91,156,"2022-10-20  21:59:37"
P4,869951035739790,4060,433,352,1023,577,15.0625,14.8125,90,154,"2022-10-20  22:05:57"
P4,869951035739790,4062,436,353,1023,577,15.125,14.875,92,156,"2022-10-20  22:12:06"
P4,869951035739790,4090,436,355,1023,577,15.125,14.9375,91,156,"2022-10-20  22:17:59"
P4,869951035739790,4085,437,356,1023,577,15.1875,15,91,157,"2022-10-20  22:24:07"
P4,869951035739790,4038,439,358,1023,577,15.25,15,91,157,"2022-10-20  22:29:58"
P4,869951035739790,4057,440,360,1023,578,15.25,15.0625,90,155,"2022-10-20  22:35:49"
P4,869951035739790,4079,442,361,1023,578,15.25,15.125,91,157,"2022-10-20  22:41:36"
P4,869951035739790,4088,443,361,1023,578,15.25,15.1875,91,157,"2022-10-20  22:47:29"
P4,869951035739790,4070,447,363,1023,580,15.3125,15.3125,91,158,"2022-10-20  22:53:27"
P4,869951035739790,4088,446,364,1023,578,15.375,15.375,91,158,"2022-10-20  22:59:14"
P4,869951035739790,4070,447,365,1023,576,15.4375,15.375,91,158,"2022-10-20  23:05:22"
P4,869951035739790,4039,447,368,1023,577,15.5,15.4375,91,158,"2022-10-20  23:11:14"
P4,869951035739790,4040,450,368,1023,580,15.5,15.5,91,158,"2022-10-20  23:17:00"
P4,869951035739790,4067,451,369,1023,576,15.5625,15.6875,91,159,"2022-10-20  23:22:46"
P4,869951035739790,4087,455,377,1023,579,15.625,15.75,91,159,"2022-10-20  23:28:45"
P4,869951035739790,4086,458,376,1023,579,15.6875,15.8125,91,160,"2022-10-20  23:34:43"
P4,869951035739790,4070,454,368,1023,573,15.75,15.9375,91,160,"2022-10-20  23:40:37"
P4,869951035739790,4081,454,370,1023,573,15.875,16.0625,91,160,"2022-10-20  23:46:46"
P4,869951035739790,4053,459,379,1023,573,15.9375,16.125,91,160,"2022-10-20  23:52:39"
P4,869951035739790,4085,461,383,1023,574,16,16.3125,91,161,"2022-10-20  23:58:48"
P4,869951035739790,4066,465,385,1023,574,16.125,16.4375,90,160,"2022-10-21  00:04:58"
P4,869951035739790,4039,463,380,1023,569,16.25,16.5625,91,162,"2022-10-21  00:10:49"
P4,869951035739790,4052,467,384,1023,571,16.3125,16.6875,91,163,"2022-10-21  00:16:36"
P4,869951035739790,4082,475,391,1023,573,16.375,16.875,90,161,"2022-10-21  00:22:29"
P4,869951035739790,4078,473,390,1023,570,16.5625,17,91,163,"2022-10-21  00:28:15"
P4,869951035739790,4081,473,391,1023,542,16.625,17.125,90,163,"2022-10-21  00:34:14"
P4,869951035739790,4082,474,392,1023,545,16.75,17.3125,91,165,"2022-10-21  00:40:07"
P4,869951035739790,4080,478,396,1014,499,16.875,17.4375,90,163,"2022-10-21  00:45:54"
P4,869951035739790,4081,478,396,978,490,16.9375,17.625,90,163,"2022-10-21  00:51:41"
P4,869951035739790,4077,482,400,1023,513,17.0625,17.75,90,164,"2022-10-21  00:57:39"
P4,869951035739790,4056,486,406,1023,505,17.1875,17.9375,90,166,"2022-10-21  01:03:38"
P4,869951035739790,4062,485,406,991,484,17.3125,18.0625,90,166,"2022-10-21  01:09:25"
P4,869951035739790,4075,489,407,969,478,17.4375,18.25,91,167,"2022-10-21  01:15:34"
P4,869951035739790,4065,470,414,707,345,17.5625,18.375,91,168,"2022-10-21  01:21:44"
P4,869951035739790,4077,482,426,695,350,17.625,18.5625,89,165,"2022-10-21  01:27:30"
P4,869951035739790,4051,548,507,730,710,17.75,18.6875,90,168,"2022-10-21  01:35:07"
P4,869951035739790,3948,496,438,731,359,17.875,18.875,90,169,"2022-10-21  01:40:35"
P4,869951035739790,3983,501,443,715,356,18,19,90,170,"2022-10-21  01:45:57"
P4,869951035739790,4027,507,451,707,356,18.125,19.1875,90,170,"2022-10-21  01:51:30"
P4,869951035739790,4067,514,459,696,356,18.1875,19.25,89,168,"2022-10-21  01:57:05"
P4,869951035739790,4068,515,460,681,341,18.3125,19.375,90,171,"2022-10-21  02:02:42"
P4,869951035739790,3975,520,466,674,340,18.375,19.5625,90,171,"2022-10-21  02:08:10"
P4,869951035739790,3968,524,471,668,341,18.5,19.625,90,171,"2022-10-21  02:14:09"
P4,869951035739790,4016,532,476,656,345,18.5625,19.75,88,169,"2022-10-21  02:19:31"
P4,869951035739790,3975,542,476,650,339,18.6875,19.875,87,172,"2022-10-21  02:25:04"
P4,869951035739790,4004,546,480,644,331,18.8125,20,88,173,"2022-10-21  02:30:38"
P4,869951035739790,3970,550,484,646,335,18.875,20.0625,86,170,"2022-10-21  02:36:25"
P4,869951035739790,3968,567,511,632,335,19,20.25,89,171,"2022-10-21  02:41:48"
P4,869951035739790,3978,311,279,634,390,19.25,20.6875,91,171,"2022-10-21  02:47:22"
P4,869951035739790,4016,231,213,636,403,19.5,20.5625,93,174,"2022-10-21  02:52:56"
P4,869951035739790,4021,220,206,648,417,19.8125,20,93,172,"2022-10-21  02:58:18"
P4,869951035739790,4005,218,200,657,413,20.25,19.5,93,170,"2022-10-21  03:03:40"
P4,869951035739790,4029,236,213,669,421,20.625,19.25,92,169,"2022-10-21  03:09:02"
P4,869951035739790,4074,261,224,680,418,20.875,19.1875,91,167,"2022-10-21  03:14:35"
P4,869951035739790,4076,265,222,688,425,20.8125,19.1875,94,169,"2022-10-21  03:20:05"
P4,869951035739790,4072,256,210,690,419,20.625,19.25,92,169,"2022-10-21  03:25:27"
P4,869951035739790,4041,253,212,693,432,20.375,19.3125,93,169,"2022-10-21  03:31:01"
P4,869951035739790,4060,247,202,688,410,20.1875,19.5,92,170,"2022-10-21  03:36:23"
P4,869951035739790,4009,238,200,689,418,20.0625,19.6875,92,170,"2022-10-21  03:41:51"
P4,869951035739790,3981,203,169,700,430,19.9375,19.8125,91,171,"2022-10-21  03:47:13"
P4,869951035739790,4021,223,176,701,426,20.0625,19.9375,90,171,"2022-10-21  03:52:59"
P4,869951035739790,4003,224,176,695,402,20.125,19.9375,90,171,"2022-10-21  03:58:34"
P4,869951035739790,4070,232,178,695,403,20.1875,20.0625,89,172,"2022-10-21  04:04:08"
P4,869951035739790,4023,232,178,696,388,20.3125,20.125,90,173,"2022-10-21  04:09:42"
P4,869951035739790,3986,239,186,699,386,20.4375,20.25,89,173,"2022-10-21  04:15:04"
P4,869951035739790,4036,248,197,688,408,20.5625,20.375,89,171,"2022-10-21  04:20:33"
P4,869951035739790,3986,248,195,690,380,20.6875,20.5625,90,174,"2022-10-21  04:25:55"
P4,869951035739790,4030,258,200,690,389,20.75,20.6875,90,175,"2022-10-21  04:31:34"
