id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
S2,869951035739816,4091,895,873,672,370,21.1875,21.6875,87,178,"2022-10-21  05:22:14"
S2,869951035739816,4080,895,873,673,368,21.25,21.8125,87,178,"2022-10-21  05:27:59"
S2,869951035739816,4091,896,873,678,371,21.3125,21.9375,86,176,"2022-10-21  05:33:21"
S2,869951035739816,4091,895,872,684,369,21.4375,22,87,179,"2022-10-21  05:38:55"
S2,869951035739816,4076,896,872,700,376,21.5,22.0625,87,179,"2022-10-21  05:44:17"
S2,869951035739816,4077,896,872,721,383,21.625,22.1875,87,179,"2022-10-21  05:49:40"
S2,869951035739816,4078,896,872,723,393,21.625,22.25,87,179,"2022-10-21  05:55:07"
S2,869951035739816,4073,896,873,729,382,21.75,22.375,87,180,"2022-10-21  06:00:29"
S2,869951035739816,4077,896,872,741,389,21.8125,22.4375,87,180,"2022-10-21  06:05:51"
S2,869951035739816,4090,897,872,746,399,21.9375,22.5,85,177,"2022-10-21  06:11:25"
S2,869951035739816,4077,897,873,747,387,22,22.625,86,177,"2022-10-21  06:16:52"
S2,869951035739816,4078,896,872,730,381,22.0625,22.6875,86,181,"2022-10-21  06:22:26"
S2,869951035739816,4092,896,872,720,376,22.125,22.75,86,181,"2022-10-21  06:28:00"
S2,869951035739816,4077,896,873,705,386,22.1875,22.8125,86,181,"2022-10-21  06:33:27"
S2,869951035739816,4091,897,873,689,370,22.25,22.875,87,181,"2022-10-21  06:38:49"
S2,869951035739816,4078,895,874,644,350,22.3125,22.9375,87,181,"2022-10-21  06:44:23"
S2,869951035739816,4078,895,874,633,348,22.375,23,86,181,"2022-10-21  06:49:45"
S2,869951035739816,4091,894,874,633,348,22.375,23.0625,86,181,"2022-10-21  06:55:08"
S2,869951035739816,4091,894,874,633,348,22.375,23.0625,86,181,"2022-10-21  06:55:10"
S2,869951035739816,4077,894,874,599,347,22.5,23.0625,86,181,"2022-10-21  07:00:44"
S2,869951035739816,4074,894,874,585,341,22.5,23.125,86,180,"2022-10-21  07:06:06"
S2,869951035739816,4088,893,875,571,338,22.5,23.125,86,181,"2022-10-21  07:11:29"
S2,869951035739816,4082,892,874,567,339,22.5625,23.1875,87,181,"2022-10-21  07:17:04"
S2,869951035739816,4078,892,876,560,343,22.5,23.1875,87,181,"2022-10-21  07:22:37"
S2,869951035739816,4092,891,876,558,340,22.625,23.1875,86,181,"2022-10-21  07:28:22"
S2,869951035739816,4092,890,876,559,327,22.6875,23.25,87,181,"2022-10-21  07:33:44"
S2,869951035739816,4093,890,874,567,335,22.625,23.1875,85,178,"2022-10-21  07:39:19"
S2,869951035739816,4079,891,875,577,345,22.6875,23.25,86,181,"2022-10-21  07:45:07"
S2,869951035739816,4079,891,874,573,359,22.75,23.1875,87,180,"2022-10-21  07:50:34"
S2,869951035739816,4079,890,874,566,334,22.75,23.1875,87,181,"2022-10-21  07:56:01"
S2,869951035739816,4087,890,874,566,334,22.75,23.1875,85,178,"2022-10-21  08:01:30"
S2,869951035739816,4092,890,874,564,334,22.75,23.1875,86,181,"2022-10-21  08:07:15"
S2,869951035739816,4093,890,874,563,338,22.75,23.1875,87,181,"2022-10-21  08:12:44"
S2,869951035739816,4090,889,874,563,339,22.8125,23.1875,86,180,"2022-10-21  08:18:24"
S2,869951035739816,4079,889,874,560,329,22.8125,23.1875,87,181,"2022-10-21  08:23:51"
S2,869951035739816,4092,889,873,559,326,22.8125,23.1875,87,180,"2022-10-21  08:29:25"
S2,869951035739816,4076,888,874,560,336,22.75,23.125,87,180,"2022-10-21  08:35:04"
S2,869951035739816,4077,889,873,558,333,22.75,23.0625,86,178,"2022-10-21  08:40:32"
S2,869951035739816,4093,888,873,557,330,22.75,23.0625,87,179,"2022-10-21  08:46:17"
S2,869951035739816,4079,888,873,555,334,22.6875,23,87,180,"2022-10-21  08:51:51"
S2,869951035739816,4092,888,872,557,331,22.6875,23,87,180,"2022-10-21  08:57:25"
S2,869951035739816,4091,888,873,557,330,22.6875,22.875,87,179,"2022-10-21  09:03:09"
S2,869951035739816,4081,887,873,556,335,22.6875,22.8125,86,176,"2022-10-21  09:08:31"
S2,869951035739816,4080,888,873,558,347,22.625,22.8125,86,178,"2022-10-21  09:13:54"
S2,869951035739816,4093,887,872,555,329,22.625,22.75,86,176,"2022-10-21  09:19:39"
S2,869951035739816,4094,887,872,553,332,22.625,22.6875,86,178,"2022-10-21  09:25:24"
S2,869951035739816,4092,886,872,554,341,22.5625,22.625,87,178,"2022-10-21  09:30:58"
S2,869951035739816,4081,888,872,554,345,22.5,22.5625,86,178,"2022-10-21  09:36:32"
S2,869951035739816,4092,886,871,555,330,22.5625,22.5,87,178,"2022-10-21  09:41:54"
S2,869951035739816,4085,887,871,554,350,22.5,22.4375,86,177,"2022-10-21  09:47:22"
S2,869951035739816,4093,886,871,554,333,22.4375,22.375,87,177,"2022-10-21  09:52:44"
S2,869951035739816,4078,885,871,554,336,22.4375,22.375,87,177,"2022-10-21  09:58:11"
S2,869951035739816,4080,885,870,554,330,22.4375,22.3125,87,177,"2022-10-21  10:03:38"
S2,869951035739816,4094,885,871,552,335,22.4375,22.1875,87,177,"2022-10-21  10:09:12"
S2,869951035739816,4092,884,870,551,334,22.3125,22.125,87,177,"2022-10-21  10:14:34"
S2,869951035739816,4082,884,870,551,334,22.25,22.125,86,176,"2022-10-21  10:20:18"
S2,869951035739816,4094,884,870,552,328,22.3125,22,87,176,"2022-10-21  10:25:40"
S2,869951035739816,4094,884,869,550,328,22.25,22,87,176,"2022-10-21  10:31:25"
S2,869951035739816,4094,885,870,551,340,22.125,21.9375,87,176,"2022-10-21  10:36:47"
S2,869951035739816,4094,884,870,550,331,22.1875,21.875,87,176,"2022-10-21  10:42:09"
S2,869951035739816,4093,884,870,550,340,22.125,21.8125,86,173,"2022-10-21  10:47:37"
S2,869951035739816,4081,883,869,549,335,22.0625,21.75,87,175,"2022-10-21  10:53:17"
S2,869951035739816,4093,882,868,548,330,22,21.6875,87,175,"2022-10-21  10:58:51"
S2,869951035739816,4082,882,868,547,322,21.9375,21.5625,89,175,"2022-10-21  11:04:13"
S2,869951035739816,4079,885,873,547,339,21.9375,21.3125,88,174,"2022-10-21  11:09:52"
S2,869951035739816,4078,884,871,547,338,22,20.8125,89,173,"2022-10-21  11:15:14"
S2,869951035739816,4095,885,873,547,347,21.875,19.9375,89,171,"2022-10-21  11:20:48"
S2,869951035739816,4097,886,874,546,356,21.8125,19.125,90,168,"2022-10-21  11:26:10"
S2,869951035739816,4075,884,873,542,349,21.625,18.375,90,166,"2022-10-21  11:31:44"
S2,869951035739816,4086,883,873,542,362,21.375,17.75,89,164,"2022-10-21  11:37:29"
S2,869951035739816,4090,883,874,540,363,20.875,17.25,90,162,"2022-10-21  11:42:50"
S2,869951035739816,4080,882,873,538,360,20.1875,16.9375,90,161,"2022-10-21  11:48:37"
S2,869951035739816,4088,881,873,534,363,19.3125,16.625,90,160,"2022-10-21  11:54:06"
S2,869951035739816,4076,880,872,533,360,18.5,16.4375,90,158,"2022-10-21  11:59:47"
S2,869951035739816,4090,880,873,530,352,17.875,16.3125,89,158,"2022-10-21  12:05:16"
S2,869951035739816,4078,880,873,530,374,17.375,16.1875,90,159,"2022-10-21  12:11:03"
S2,869951035739816,4076,879,872,528,369,17,16.1875,90,159,"2022-10-21  12:16:42"
S2,869951035739816,4089,881,873,528,367,16.6875,16.125,90,159,"2022-10-21  12:22:04"
S2,869951035739816,4090,881,874,526,373,16.625,16.125,90,159,"2022-10-21  12:27:38"
S2,869951035739816,4077,882,874,526,368,16.5,16.125,90,158,"2022-10-21  12:33:00"
S2,869951035739816,4090,882,876,524,380,16.375,16.125,90,158,"2022-10-21  12:38:35"
S2,869951035739816,4089,882,875,524,361,16.375,16.125,90,159,"2022-10-21  12:44:09"
S2,869951035739816,4074,883,876,522,372,16.375,16.0625,90,159,"2022-10-21  12:49:48"
S2,869951035739816,4072,883,877,523,385,16.3125,16.0625,91,158,"2022-10-21  12:55:15"
S2,869951035739816,4090,884,876,526,399,16.25,16,91,159,"2022-10-21  13:00:50"
S2,869951035739816,4075,883,876,525,381,16.1875,16,90,158,"2022-10-21  13:06:24"
S2,869951035739816,4078,881,875,525,377,16.25,16,90,159,"2022-10-21  13:11:57"
S2,869951035739816,4084,881,875,527,386,16.1875,16,90,158,"2022-10-21  13:17:20"
S2,869951035739816,4088,881,874,527,377,16.3125,16,89,159,"2022-10-21  13:22:42"
S2,869951035739816,4089,880,874,528,383,16.25,16.0625,91,158,"2022-10-21  13:28:27"
S2,869951035739816,4071,879,872,528,344,16.25,16.125,91,159,"2022-10-21  13:33:54"
S2,869951035739816,4090,880,873,528,371,16.3125,16.125,89,157,"2022-10-21  13:39:22"
S2,869951035739816,4072,880,873,529,374,16.3125,16.125,90,159,"2022-10-21  13:44:50"
S2,869951035739816,4076,881,873,528,384,16.3125,16.1875,90,159,"2022-10-21  13:50:19"
S2,869951035739816,4070,880,873,529,370,16.3125,16.25,90,159,"2022-10-21  13:55:53"
S2,869951035739816,4067,879,872,529,358,16.375,16.3125,90,159,"2022-10-21  14:01:37"
S2,869951035739816,4088,880,873,531,369,16.375,16.375,90,160,"2022-10-21  14:07:11"
S2,869951035739816,4077,881,873,531,369,16.4375,16.4375,90,160,"2022-10-21  14:12:45"
S2,869951035739816,4089,880,873,533,371,16.4375,16.4375,91,160,"2022-10-21  14:18:18"
S2,869951035739816,4072,881,875,537,390,16.5,16.5625,91,160,"2022-10-21  14:23:45"
S2,869951035739816,4077,882,875,538,393,16.5,16.625,90,160,"2022-10-21  14:29:14"
S2,869951035739816,4087,881,873,538,370,16.5,16.75,89,158,"2022-10-21  14:34:48"
S2,869951035739816,4076,881,874,540,369,16.5625,16.8125,90,161,"2022-10-21  14:40:22"
S2,869951035739816,4073,882,873,542,370,16.625,16.8125,89,161,"2022-10-21  14:51:28"
S2,869951035739816,4074,882,872,543,372,16.625,16.8125,87,158,"2022-10-21  14:56:55"
S2,869951035739816,4091,880,871,542,353,16.625,16.8125,89,161,"2022-10-21  15:02:18"
S2,869951035739816,4091,880,870,543,352,16.625,16.8125,88,161,"2022-10-21  15:07:52"
S2,869951035739816,4075,881,871,543,371,16.625,16.875,89,161,"2022-10-21  15:13:27"
S2,869951035739816,4088,881,871,544,369,16.6875,16.875,89,161,"2022-10-21  15:18:49"
S2,869951035739816,4077,881,871,544,363,16.6875,16.875,88,159,"2022-10-21  15:24:11"
S2,869951035739816,4074,881,871,545,368,16.625,16.875,89,162,"2022-10-21  15:29:34"
S2,869951035739816,4061,882,870,546,372,16.6875,16.8125,89,161,"2022-10-21  15:35:18"
S2,869951035739816,4069,880,871,546,363,16.625,16.875,88,159,"2022-10-21  15:40:52"
S2,869951035739816,4079,879,870,544,363,16.6875,16.875,88,161,"2022-10-21  15:46:14"
S2,869951035739816,4077,880,870,544,362,16.75,16.875,89,161,"2022-10-21  15:51:47"
S2,869951035739816,4081,879,870,540,364,16.6875,16.875,88,159,"2022-10-21  15:57:22"
S2,869951035739816,4064,879,870,543,361,16.6875,16.875,89,161,"2022-10-21  16:02:49"
S2,869951035739816,4064,880,869,543,363,16.75,16.875,88,161,"2022-10-21  16:08:23"
S2,869951035739816,4064,879,870,542,361,16.75,16.875,89,161,"2022-10-21  16:19:33"
S2,869951035739816,4069,880,870,544,381,16.8125,16.9375,89,161,"2022-10-21  16:24:55"
S2,869951035739816,4075,879,870,541,360,16.8125,16.9375,89,162,"2022-10-21  16:30:22"
S2,869951035739816,4078,879,869,541,367,16.75,16.9375,88,161,"2022-10-21  16:35:51"
S2,869951035739816,4084,879,869,542,375,16.8125,16.9375,89,161,"2022-10-21  16:41:20"
S2,869951035739816,4083,878,869,540,356,16.8125,16.9375,87,161,"2022-10-21  16:46:42"
S2,869951035739816,4077,880,869,540,367,16.875,16.9375,88,161,"2022-10-21  16:52:17"
S2,869951035739816,4089,878,868,539,357,16.8125,16.9375,89,161,"2022-10-21  16:58:02"
S2,869951035739816,4091,878,869,540,357,16.8125,16.9375,88,161,"2022-10-21  17:03:31"
S2,869951035739816,4079,879,868,538,358,16.875,16.9375,88,161,"2022-10-21  17:09:05"
S2,869951035739816,4090,878,868,539,357,16.9375,17,89,161,"2022-10-21  17:14:28"
S2,869951035739816,4091,878,869,538,358,16.9375,16.9375,88,161,"2022-10-21  17:19:57"
S2,869951035739816,4084,877,868,536,341,16.875,16.9375,88,162,"2022-10-21  17:25:19"
S2,869951035739816,4088,878,868,538,353,16.875,17,87,158,"2022-10-21  17:30:42"
S2,869951035739816,4074,876,867,536,339,16.875,17,88,162,"2022-10-21  17:36:10"
S2,869951035739816,4088,877,868,536,340,16.9375,17,88,162,"2022-10-21  17:41:45"
S2,869951035739816,4088,878,869,538,378,16.875,17,88,161,"2022-10-21  17:47:29"
S2,869951035739816,4070,878,867,536,352,16.9375,17,87,159,"2022-10-21  17:53:04"
S2,869951035739816,4090,876,866,535,331,16.9375,16.9375,89,162,"2022-10-21  17:58:26"
S2,869951035739816,4075,878,869,535,366,16.9375,17,89,161,"2022-10-21  18:04:02"
S2,869951035739816,4066,876,867,534,342,16.9375,17,88,161,"2022-10-21  18:09:36"
S2,869951035739816,4089,878,868,536,367,17,17,88,161,"2022-10-21  18:14:58"
S2,869951035739816,4079,877,867,535,358,16.9375,17,88,162,"2022-10-21  18:20:20"
S2,869951035739816,4074,875,865,532,331,17,17,88,159,"2022-10-21  18:25:54"
S2,869951035739816,4087,876,868,533,351,17,17.0625,88,161,"2022-10-21  18:37:14"
S2,869951035739816,4078,876,868,532,352,17,17.0625,87,159,"2022-10-21  18:42:47"
S2,869951035739816,4075,876,867,532,352,17,17,88,162,"2022-10-21  18:48:15"
S2,869951035739816,4080,875,865,532,330,16.9375,17.0625,87,159,"2022-10-21  18:53:49"
S2,869951035739816,4089,877,868,533,362,16.9375,17.0625,88,161,"2022-10-21  18:59:11"
S2,869951035739816,4070,876,866,531,331,17.0625,17.0625,89,162,"2022-10-21  19:04:38"
S2,869951035739816,4077,876,867,532,351,17,17,88,162,"2022-10-21  19:10:00"
S2,869951035739816,4074,877,866,531,350,17.0625,17.0625,87,159,"2022-10-21  19:15:28"
S2,869951035739816,4079,877,867,531,361,17,17.0625,89,162,"2022-10-21  19:20:50"
S2,869951035739816,4078,877,867,530,354,17,17.0625,88,161,"2022-10-21  19:26:12"
S2,869951035739816,4083,875,866,534,338,17,17.0625,89,162,"2022-10-21  19:31:57"
S2,869951035739816,4069,876,866,530,351,17,17.0625,88,161,"2022-10-21  19:37:38"
S2,869951035739816,4088,875,866,528,348,17.0625,17.0625,88,161,"2022-10-21  19:43:00"
S2,869951035739816,4075,876,865,529,346,17,17,88,161,"2022-10-21  19:48:34"
S2,869951035739816,4090,875,866,528,344,17,17,88,159,"2022-10-21  19:54:08"
S2,869951035739816,4073,874,865,528,337,17,17,88,162,"2022-10-21  19:59:47"
S2,869951035739816,4073,874,866,527,342,17.0625,17,88,161,"2022-10-21  20:05:21"
S2,869951035739816,4078,876,866,526,347,17,17,89,162,"2022-10-21  20:10:43"
S2,869951035739816,4075,874,864,527,332,17,17.0625,88,162,"2022-10-21  20:16:23"
S2,869951035739816,4080,874,864,524,344,17,17.0625,89,162,"2022-10-21  20:21:57"
S2,869951035739816,4076,876,867,526,363,16.9375,17.0625,87,160,"2022-10-21  20:27:19"
S2,869951035739816,4071,875,866,526,344,17,17.0625,88,161,"2022-10-21  20:32:53"
S2,869951035739816,4070,874,865,525,345,17.0625,17,88,161,"2022-10-21  20:38:27"
S2,869951035739816,4090,874,864,523,329,17.0625,17.0625,88,162,"2022-10-21  20:49:58"
S2,869951035739816,4066,874,865,524,342,17.0625,17.0625,88,161,"2022-10-21  20:55:54"
S2,869951035739816,4087,874,864,523,327,17.0625,17,89,162,"2022-10-21  21:01:29"
S2,869951035739816,4088,873,864,523,324,17.0625,17.0625,89,162,"2022-10-21  21:06:51"
S2,869951035739816,4075,872,865,521,327,17,17,88,161,"2022-10-21  21:18:00"
S2,869951035739816,4086,874,865,522,339,17,17.0625,88,161,"2022-10-21  21:23:34"
S2,869951035739816,4077,875,866,522,357,17,17,88,161,"2022-10-21  21:29:08"
S2,869951035739816,4089,873,865,522,341,17,17,88,162,"2022-10-21  21:34:53"
S2,869951035739816,4087,873,865,523,335,17.0625,17,89,162,"2022-10-21  21:40:28"
S2,869951035739816,4074,873,864,522,322,17,17,89,161,"2022-10-21  21:45:50"
S2,869951035739816,4088,873,865,521,348,17,17,89,161,"2022-10-21  21:51:12"
S2,869951035739816,4089,873,865,521,339,16.9375,17,89,161,"2022-10-21  21:56:47"
S2,869951035739816,4089,873,864,521,339,17,17,89,161,"2022-10-21  22:02:09"
S2,869951035739816,4086,873,865,521,350,16.9375,17,88,161,"2022-10-21  22:07:53"
S2,869951035739816,4074,873,865,519,339,16.9375,16.9375,88,161,"2022-10-21  22:13:42"
S2,869951035739816,4089,873,864,520,339,16.9375,16.9375,88,161,"2022-10-21  22:19:04"
S2,869951035739816,4089,872,864,520,325,16.9375,16.9375,88,161,"2022-10-21  22:24:26"
S2,869951035739816,4077,874,865,519,358,16.9375,16.9375,89,161,"2022-10-21  22:30:00"
S2,869951035739816,4090,872,863,520,325,16.9375,16.875,89,161,"2022-10-21  22:35:23"
S2,869951035739816,4083,872,863,519,328,16.9375,16.875,89,161,"2022-10-21  22:41:07"
S2,869951035739816,4072,874,865,520,360,16.875,16.875,89,161,"2022-10-21  22:46:47"
S2,869951035739816,4087,872,864,519,335,16.9375,16.875,89,161,"2022-10-21  22:52:31"
S2,869951035739816,4073,872,863,519,326,16.9375,16.875,88,161,"2022-10-21  22:58:13"
S2,869951035739816,4075,871,862,518,324,16.9375,16.875,88,161,"2022-10-21  23:03:47"
S2,869951035739816,4087,871,863,519,335,16.9375,16.8125,88,160,"2022-10-21  23:09:09"
S2,869951035739816,4078,872,865,518,338,16.875,16.8125,88,161,"2022-10-21  23:14:43"
S2,869951035739816,4076,872,864,518,338,16.9375,16.875,87,159,"2022-10-21  23:20:05"
S2,869951035739816,4086,871,863,518,325,16.9375,16.8125,88,160,"2022-10-21  23:25:39"
S2,869951035739816,4085,875,865,518,350,16.875,16.8125,87,159,"2022-10-21  23:31:01"
S2,869951035739816,4088,873,864,518,358,16.875,16.75,88,161,"2022-10-21  23:36:23"
S2,869951035739816,4066,872,863,517,338,16.9375,16.8125,87,158,"2022-10-21  23:41:57"
S2,869951035739816,4088,872,863,518,338,16.9375,16.875,89,160,"2022-10-21  23:47:31"
S2,869951035739816,4072,871,862,517,325,16.9375,16.8125,89,161,"2022-10-21  23:52:58"
