id,imei,bat,uCHA,uCHB,lCHA,lCHB,uT,lT,smtVWC,smtT,date_created_utc
C4,869951035740004,3889,738,728,1023,517,17.5,19.375,85,169,"2022-10-20  02:37:49"
C4,869951035740004,3950,739,728,1023,504,17.5625,19.625,84,170,"2022-10-20  02:43:58"
C4,869951035740004,3960,741,730,1023,504,17.75,19.8125,85,171,"2022-10-20  02:49:57"
C4,869951035740004,3915,739,729,1023,509,17.9375,20.0625,85,171,"2022-10-20  02:55:49"
C4,869951035740004,3900,741,731,1023,510,18.125,20.25,83,169,"2022-10-20  03:01:40"
C4,869951035740004,3959,741,731,1023,502,18.3125,20.375,83,170,"2022-10-20  03:07:34"
C4,869951035740004,3940,741,731,1023,523,18.4375,20.625,83,171,"2022-10-20  03:13:33"
C4,869951035740004,3893,742,732,1023,520,18.5625,20.8125,84,173,"2022-10-20  03:19:25"
C4,869951035740004,3958,743,733,840,383,18.875,21,82,171,"2022-10-20  03:25:13"
C4,869951035740004,3862,744,733,1023,515,19,21.1875,83,174,"2022-10-20  03:31:12"
C4,869951035740004,3966,744,734,1023,508,19.125,21.375,84,175,"2022-10-20  03:37:11"
C4,869951035740004,3903,745,736,1023,514,19.25,21.5625,84,176,"2022-10-20  03:42:58"
C4,869951035740004,3911,747,735,1023,517,19.375,21.75,84,176,"2022-10-20  03:48:50"
C4,869951035740004,3909,746,736,1023,530,19.625,22,84,176,"2022-10-20  03:54:41"
C4,869951035740004,3914,748,736,1023,518,19.8125,22.1875,84,177,"2022-10-20  04:00:40"
C4,869951035740004,3966,747,737,1023,493,20,22.4375,82,175,"2022-10-20  04:06:33"
C4,869951035740004,3905,747,737,1023,501,20.1875,22.625,83,178,"2022-10-20  04:12:31"
C4,869951035740004,3928,749,737,1023,517,20.3125,22.75,84,178,"2022-10-20  04:18:19"
C4,869951035740004,3963,749,737,1023,517,20.5,22.9375,83,179,"2022-10-20  04:24:17"
C4,869951035740004,3948,750,738,1023,514,20.6875,23.125,82,177,"2022-10-20  04:30:04"
C4,869951035740004,3969,749,738,1023,517,20.875,23.3125,83,180,"2022-10-20  04:36:03"
C4,869951035740004,3915,751,740,1023,525,21.0625,23.4375,83,180,"2022-10-20  04:41:50"
C4,869951035740004,3967,749,739,812,499,21.25,23.5625,81,176,"2022-10-20  04:47:38"
C4,869951035740004,3955,750,740,1023,523,21.375,23.75,83,181,"2022-10-20  04:53:25"
C4,869951035740004,3942,751,740,1023,516,21.625,23.9375,83,181,"2022-10-20  04:59:17"
C4,869951035740004,3961,750,740,1023,511,21.75,24.0625,83,182,"2022-10-20  05:05:04"
C4,869951035740004,3975,750,741,1023,515,21.875,24.25,83,181,"2022-10-20  05:10:51"
C4,869951035740004,3917,752,741,1023,520,22.0625,24.3125,83,182,"2022-10-20  05:16:43"
C4,869951035740004,3975,751,742,1023,518,22.25,24.5,83,183,"2022-10-20  05:22:41"
C4,869951035740004,3975,751,741,1023,508,22.375,24.5625,83,183,"2022-10-20  05:28:29"
C4,869951035740004,3933,753,743,1023,524,22.5,24.6875,83,183,"2022-10-20  05:34:16"
C4,869951035740004,3899,754,743,1021,483,22.625,24.875,83,184,"2022-10-20  05:40:08"
C4,869951035740004,3899,755,743,1023,503,22.8125,25,83,184,"2022-10-20  05:46:21"
C4,869951035740004,3923,754,743,1023,498,23,25.0625,83,183,"2022-10-20  05:52:13"
C4,869951035740004,3978,754,743,1023,511,23.125,25.1875,83,184,"2022-10-20  05:57:59"
C4,869951035740004,3708,797,800,931,721,23.1875,25.25,83,184,"2022-10-20  06:04:01"
C4,869951035740004,3991,755,744,1023,504,23.3125,25.3125,83,185,"2022-10-20  06:09:59"
C4,869951035740004,3921,755,744,1023,508,23.375,25.3125,83,185,"2022-10-20  06:15:46"
C4,869951035740004,3884,755,744,1023,508,23.5625,25.375,83,185,"2022-10-20  06:21:44"
C4,869951035740004,3949,755,744,1023,505,23.6875,25.5,84,185,"2022-10-20  06:27:48"
C4,869951035740004,4031,756,745,1023,518,23.75,25.5625,83,185,"2022-10-20  06:33:47"
C4,869951035740004,4044,756,745,1023,513,23.8125,25.625,83,185,"2022-10-20  06:39:46"
C4,869951035740004,3959,755,745,1023,501,23.875,25.6875,83,185,"2022-10-20  06:45:33"
C4,869951035740004,3951,756,746,1023,506,24,25.6875,83,186,"2022-10-20  06:51:31"
C4,869951035740004,3976,755,745,1023,513,24.0625,25.75,83,185,"2022-10-20  06:57:25"
C4,869951035740004,3955,755,745,1023,519,24.125,25.75,83,185,"2022-10-20  07:03:12"
C4,869951035740004,3967,800,804,961,649,24.1875,25.75,82,185,"2022-10-20  07:06:30"
C4,869951035740004,4038,755,745,1023,488,24.125,25.625,83,186,"2022-10-20  07:12:16"
C4,869951035740004,4040,755,745,1016,484,24.1875,25.6875,83,185,"2022-10-20  07:18:14"
C4,869951035740004,4028,755,745,1023,498,24.1875,25.625,83,185,"2022-10-20  07:24:12"
C4,869951035740004,4034,756,746,1023,508,24.1875,25.5,83,184,"2022-10-20  07:29:58"
C4,869951035740004,3996,756,745,1023,506,24.25,25.5,83,185,"2022-10-20  07:35:45"
C4,869951035740004,4028,755,745,1001,472,24.1875,25.4375,83,185,"2022-10-20  07:41:32"
C4,869951035740004,4044,755,744,1007,469,24.1875,25.3125,83,184,"2022-10-20  07:47:18"
C4,869951035740004,4012,755,745,1023,485,24.1875,25.25,83,184,"2022-10-20  07:53:04"
C4,869951035740004,4007,754,745,1023,492,24.25,25.1875,82,181,"2022-10-20  07:58:59"
C4,869951035740004,4028,755,745,1023,494,24.1875,25.125,83,183,"2022-10-20  08:04:56"
C4,869951035740004,4044,755,744,1023,516,24.125,25,83,183,"2022-10-20  08:10:43"
C4,869951035740004,4045,755,745,1023,502,24.125,24.875,83,183,"2022-10-20  08:16:29"
C4,869951035740004,4046,755,744,1023,503,24.0625,24.8125,83,183,"2022-10-20  08:22:20"
C4,869951035740004,4007,754,744,1017,477,24,24.6875,83,182,"2022-10-20  08:28:18"
C4,869951035740004,4004,756,745,1023,506,24,24.5625,83,183,"2022-10-20  08:34:17"
C4,869951035740004,4011,756,745,1023,512,23.9375,24.5,83,182,"2022-10-20  08:40:07"
C4,869951035740004,4038,753,744,1023,515,23.875,24.375,83,179,"2022-10-20  08:46:05"
C4,869951035740004,4009,754,745,1023,499,23.8125,24.3125,83,181,"2022-10-20  08:51:51"
C4,869951035740004,4017,754,743,1023,497,23.8125,24.1875,83,181,"2022-10-20  08:57:49"
C4,869951035740004,4025,755,745,1023,500,23.75,24.0625,83,181,"2022-10-20  09:03:38"
C4,869951035740004,4047,752,742,1023,500,23.6875,24,83,181,"2022-10-20  09:09:36"
C4,869951035740004,4009,754,743,1023,550,23.625,23.875,83,180,"2022-10-20  09:15:27"
C4,869951035740004,4022,753,743,1023,535,23.625,23.75,84,180,"2022-10-20  09:21:24"
C4,869951035740004,4049,755,744,1023,523,23.5625,23.625,83,180,"2022-10-20  09:27:22"
C4,869951035740004,4047,754,743,1023,532,23.4375,23.5625,83,179,"2022-10-20  09:33:19"
C4,869951035740004,4048,753,742,1023,529,23.375,23.375,82,176,"2022-10-20  09:39:17"
C4,869951035740004,4010,753,743,1023,503,23.3125,23.3125,83,178,"2022-10-20  09:45:07"
C4,869951035740004,4049,753,742,1023,509,23.3125,23.1875,83,177,"2022-10-20  09:50:53"
C4,869951035740004,4010,753,743,1023,517,23.1875,23.125,83,178,"2022-10-20  09:56:44"
C4,869951035740004,4011,753,743,1023,528,23,22.875,83,177,"2022-10-20  10:08:37"
C4,869951035740004,4010,754,743,1023,548,23,22.8125,83,176,"2022-10-20  10:14:50"
C4,869951035740004,4043,752,741,1023,540,22.9375,22.6875,84,176,"2022-10-20  10:20:41"
C4,869951035740004,4011,754,742,1023,552,22.875,22.625,84,176,"2022-10-20  10:26:32"
C4,869951035740004,4014,752,741,1023,547,22.75,22.5,83,175,"2022-10-20  10:32:29"
C4,869951035740004,4016,752,742,1023,529,22.6875,22.375,84,175,"2022-10-20  10:38:20"
C4,869951035740004,4013,753,743,1023,539,22.625,22.25,84,175,"2022-10-20  10:44:10"
C4,869951035740004,4030,752,741,1023,540,22.5625,22.1875,82,172,"2022-10-20  10:49:57"
C4,869951035740004,4051,752,742,1023,537,22.5625,22.125,84,175,"2022-10-20  10:55:43"
C4,869951035740004,4051,750,741,1023,507,22.5,22,86,175,"2022-10-20  11:01:50"
C4,869951035740004,4051,767,761,1023,500,22.375,21.5,85,171,"2022-10-20  11:07:47"
C4,869951035740004,4024,783,776,1023,504,22.3125,20.5,86,170,"2022-10-20  11:13:45"
C4,869951035740004,4051,801,783,1023,539,22.1875,18.9375,88,166,"2022-10-20  11:19:30"
C4,869951035740004,4031,813,773,1023,510,21.9375,17.875,87,163,"2022-10-20  11:25:15"
C4,869951035740004,4052,804,744,1023,516,21.4375,17.1875,88,161,"2022-10-20  11:31:12"
C4,869951035740004,4051,759,689,1023,510,20.5,16.625,88,159,"2022-10-20  11:36:58"
C4,869951035740004,4056,695,630,1023,513,19.125,16.3125,88,158,"2022-10-20  11:42:54"
C4,869951035740004,4046,640,582,1023,519,17.8125,16.0625,88,158,"2022-10-20  11:48:40"
C4,869951035740004,4017,569,528,1023,509,16.875,15.875,88,157,"2022-10-20  11:54:25"
C4,869951035740004,4053,539,510,1023,513,16.25,15.75,87,154,"2022-10-20  12:00:22"
C4,869951035740004,4054,524,498,1023,520,15.875,15.625,88,156,"2022-10-20  12:06:18"
C4,869951035740004,4041,530,510,1023,509,15.5625,15.5625,88,155,"2022-10-20  12:12:12"
C4,869951035740004,3998,544,530,1023,506,15.375,15.5,89,156,"2022-10-20  12:17:58"
C4,869951035740004,4055,556,542,1009,498,15.3125,15.4375,88,155,"2022-10-20  12:23:54"
C4,869951035740004,4018,552,537,1023,516,15.1875,15.375,88,155,"2022-10-20  12:29:40"
C4,869951035740004,4021,544,533,986,489,15.125,15.3125,88,155,"2022-10-20  12:35:25"
C4,869951035740004,4031,538,528,1023,527,15.125,15.25,88,155,"2022-10-20  12:41:33"
C4,869951035740004,4025,533,524,1017,508,15.0625,15.1875,88,155,"2022-10-20  12:47:18"
C4,869951035740004,4057,531,522,1023,519,14.9375,15.125,89,155,"2022-10-20  12:53:04"
C4,869951035740004,4056,535,523,1023,527,14.9375,15.125,88,155,"2022-10-20  12:58:58"
C4,869951035740004,4021,548,530,1000,508,14.875,15.125,87,153,"2022-10-20  13:04:48"
C4,869951035740004,4021,558,535,1014,509,14.8125,15.125,88,155,"2022-10-20  13:10:38"
C4,869951035740004,4021,565,545,1014,492,14.75,15.125,88,154,"2022-10-20  13:16:23"
C4,869951035740004,4058,567,550,1023,502,14.75,15.125,87,154,"2022-10-20  13:22:08"
C4,869951035740004,4055,567,553,1023,501,14.8125,15.0625,89,154,"2022-10-20  13:28:05"
C4,869951035740004,4050,563,554,1023,517,14.75,15.125,89,154,"2022-10-20  13:33:50"
C4,869951035740004,4024,560,556,980,490,14.6875,15.0625,88,154,"2022-10-20  13:39:42"
C4,869951035740004,4024,552,555,999,496,14.75,15.125,88,154,"2022-10-20  13:45:33"
C4,869951035740004,4056,547,555,999,469,14.75,15.125,89,154,"2022-10-20  13:51:30"
C4,869951035740004,4019,547,559,1023,512,14.6875,15.0625,89,154,"2022-10-20  13:57:20"
C4,869951035740004,4058,546,561,1023,510,14.6875,15.0625,89,154,"2022-10-20  14:03:17"
C4,869951035740004,4058,543,559,986,480,14.6875,15.0625,90,154,"2022-10-20  14:09:13"
C4,869951035740004,4054,546,564,1023,514,14.6875,15.0625,88,152,"2022-10-20  14:14:59"
C4,869951035740004,4056,546,561,1023,521,14.6875,15,89,154,"2022-10-20  14:20:44"
C4,869951035740004,4024,549,562,1023,546,14.6875,15.0625,89,154,"2022-10-20  14:26:29"
C4,869951035740004,4058,548,571,1018,510,14.75,15.0625,87,154,"2022-10-20  14:32:26"
C4,869951035740004,4048,547,574,1023,513,14.625,15,86,154,"2022-10-20  14:38:23"
C4,869951035740004,4055,553,576,1023,515,14.6875,15,86,154,"2022-10-20  14:44:20"
C4,869951035740004,4026,553,576,1021,515,14.625,15,86,154,"2022-10-20  14:50:17"
C4,869951035740004,4013,553,578,991,491,14.625,15,86,153,"2022-10-20  14:56:38"
C4,869951035740004,4022,558,581,992,498,14.625,15,86,154,"2022-10-20  15:02:28"
C4,869951035740004,4023,555,579,1023,500,14.625,15,86,153,"2022-10-20  15:08:18"
C4,869951035740004,4023,554,579,979,484,14.5625,15,86,154,"2022-10-20  15:14:08"
C4,869951035740004,4053,557,581,1017,505,14.625,15,85,152,"2022-10-20  15:20:05"
C4,869951035740004,4022,555,581,1004,497,14.5625,14.9375,86,153,"2022-10-20  15:25:55"
C4,869951035740004,4029,561,583,1012,507,14.5625,14.9375,86,154,"2022-10-20  15:31:40"
C4,869951035740004,4058,558,583,1007,497,14.625,14.9375,86,154,"2022-10-20  15:37:48"
C4,869951035740004,4022,563,586,1008,506,14.5625,14.9375,85,152,"2022-10-20  15:43:38"
C4,869951035740004,4053,563,585,1022,501,14.625,14.9375,86,154,"2022-10-20  15:49:34"
C4,869951035740004,4045,568,586,1023,521,14.6875,14.875,86,153,"2022-10-20  15:55:26"
C4,869951035740004,4059,566,586,1021,507,14.625,14.9375,86,153,"2022-10-20  16:01:12"
C4,869951035740004,4048,569,588,1023,522,14.5625,14.875,86,154,"2022-10-20  16:06:57"
C4,869951035740004,4037,567,589,943,475,14.5625,14.875,86,153,"2022-10-20  16:12:53"
C4,869951035740004,4058,569,589,995,502,14.6875,14.8125,86,153,"2022-10-20  16:19:01"
C4,869951035740004,4059,567,587,1023,507,14.5,14.8125,86,153,"2022-10-20  16:24:46"
C4,869951035740004,4091,570,590,1023,516,14.625,14.8125,86,153,"2022-10-20  16:30:31"
C4,869951035740004,4046,561,590,883,352,14.5,14.8125,86,153,"2022-10-20  16:36:16"
C4,869951035740004,4058,557,590,517,315,14.5625,14.75,85,151,"2022-10-20  16:42:01"
C4,869951035740004,4017,559,593,543,341,14.5625,14.75,86,153,"2022-10-20  16:47:58"
C4,869951035740004,4059,557,591,560,331,14.5625,14.75,86,153,"2022-10-20  16:53:55"
C4,869951035740004,4058,558,591,564,325,14.5,14.6875,85,151,"2022-10-20  16:59:39"
C4,869951035740004,4031,560,591,567,343,14.5,14.75,86,153,"2022-10-20  17:05:25"
C4,869951035740004,4055,563,594,568,362,14.5,14.6875,86,153,"2022-10-20  17:11:10"
C4,869951035740004,4023,560,592,575,340,14.5625,14.6875,86,153,"2022-10-20  17:17:00"
C4,869951035740004,4060,562,592,612,352,14.5,14.625,86,153,"2022-10-20  17:22:51"
C4,869951035740004,4049,566,592,718,364,14.5,14.6875,86,153,"2022-10-20  17:29:03"
C4,869951035740004,4023,567,590,813,378,14.5,14.625,86,153,"2022-10-20  17:34:53"
C4,869951035740004,4024,571,592,878,414,14.4375,14.6875,86,153,"2022-10-20  17:40:38"
C4,869951035740004,4057,573,594,866,427,14.5,14.625,85,150,"2022-10-20  17:46:30"
C4,869951035740004,4057,574,595,809,399,14.5,14.6875,86,153,"2022-10-20  17:52:15"
C4,869951035740004,4059,571,594,793,378,14.375,14.625,85,151,"2022-10-20  17:58:13"
C4,869951035740004,4057,573,594,788,379,14.375,14.625,86,153,"2022-10-20  18:03:58"
C4,869951035740004,4058,576,598,743,385,14.375,14.625,86,153,"2022-10-20  18:09:43"
C4,869951035740004,4053,577,599,713,380,14.375,14.625,86,152,"2022-10-20  18:15:40"
C4,869951035740004,4023,578,599,742,376,14.375,14.625,86,153,"2022-10-20  18:21:53"
C4,869951035740004,4046,577,600,743,374,14.375,14.5625,86,153,"2022-10-20  18:27:37"
C4,869951035740004,4085,579,600,739,373,14.375,14.5625,86,152,"2022-10-20  18:33:22"
C4,869951035740004,4044,580,601,751,376,14.3125,14.5,86,153,"2022-10-20  18:39:19"
C4,869951035740004,4020,583,604,730,377,14.375,14.5625,86,151,"2022-10-20  18:45:09"
C4,869951035740004,4021,579,601,742,360,14.3125,14.5625,86,152,"2022-10-20  18:50:59"
C4,869951035740004,4024,584,604,705,368,14.3125,14.5,86,152,"2022-10-20  18:56:45"
C4,869951035740004,4060,584,606,710,364,14.3125,14.5625,86,153,"2022-10-20  19:02:52"
C4,869951035740004,4034,584,605,690,354,14.3125,14.5,86,152,"2022-10-20  19:08:42"
C4,869951035740004,4024,585,606,673,352,14.3125,14.5,85,150,"2022-10-20  19:14:32"
C4,869951035740004,4026,587,607,643,354,14.3125,14.5,86,152,"2022-10-20  19:20:17"
C4,869951035740004,4048,588,608,636,351,14.3125,14.4375,86,152,"2022-10-20  19:26:03"
C4,869951035740004,4055,590,612,616,367,14.3125,14.4375,85,150,"2022-10-20  19:31:59"
C4,869951035740004,4046,585,609,588,322,14.25,14.4375,86,152,"2022-10-20  19:37:51"
C4,869951035740004,4057,589,611,588,344,14.25,14.4375,86,152,"2022-10-20  19:43:36"
C4,869951035740004,4059,586,609,588,320,14.25,14.4375,86,152,"2022-10-20  19:49:22"
C4,869951035740004,4016,591,614,586,350,14.25,14.4375,86,152,"2022-10-20  19:55:26"
C4,869951035740004,4059,593,615,576,356,14.25,14.4375,86,152,"2022-10-20  20:01:18"
C4,869951035740004,4018,591,614,563,333,14.25,14.4375,86,152,"2022-10-20  20:07:08"
C4,869951035740004,4024,590,613,559,318,14.1875,14.5,85,150,"2022-10-20  20:12:53"
C4,869951035740004,4035,591,613,555,317,14.1875,14.5,86,152,"2022-10-20  20:18:38"
C4,869951035740004,4024,596,619,556,339,14.1875,14.5,86,152,"2022-10-20  20:24:24"
C4,869951035740004,4044,597,619,554,336,14.25,14.5,85,150,"2022-10-20  20:30:08"
C4,869951035740004,4056,599,620,556,350,14.25,14.4375,86,152,"2022-10-20  20:35:54"
C4,869951035740004,4018,595,617,553,314,14.25,14.5,86,152,"2022-10-20  20:41:50"
C4,869951035740004,4047,598,620,556,329,14.25,14.5,86,152,"2022-10-20  20:47:47"
C4,869951035740004,4018,598,619,557,324,14.25,14.5,86,153,"2022-10-20  20:53:33"
C4,869951035740004,4053,601,623,555,330,14.3125,14.5,86,153,"2022-10-20  20:59:29"
C4,869951035740004,4056,602,623,557,334,14.3125,14.5625,86,152,"2022-10-20  21:05:15"
C4,869951035740004,4052,603,624,558,333,14.3125,14.5625,86,153,"2022-10-20  21:11:22"
C4,869951035740004,4052,605,625,556,335,14.3125,14.625,86,153,"2022-10-20  21:17:08"
C4,869951035740004,4017,605,626,550,334,14.3125,14.5625,86,153,"2022-10-20  21:22:58"
C4,869951035740004,4055,607,627,559,333,14.375,14.625,86,153,"2022-10-20  21:28:55"
C4,869951035740004,4015,608,627,559,330,14.375,14.6875,86,153,"2022-10-20  21:34:51"
C4,869951035740004,4050,609,630,559,328,14.4375,14.75,85,151,"2022-10-20  21:40:50"
C4,869951035740004,4018,608,628,559,316,14.4375,14.8125,85,151,"2022-10-20  21:46:36"
C4,869951035740004,4053,613,632,564,348,14.4375,14.8125,86,154,"2022-10-20  21:52:21"
C4,869951035740004,4052,615,633,567,349,14.5625,14.875,86,154,"2022-10-20  21:58:07"
C4,869951035740004,4082,614,632,565,328,14.5,14.875,86,154,"2022-10-20  22:04:05"
C4,869951035740004,4055,615,634,560,329,14.5,14.9375,86,154,"2022-10-20  22:10:16"
C4,869951035740004,4051,618,636,572,343,14.5625,14.9375,86,154,"2022-10-20  22:16:01"
C4,869951035740004,4062,621,637,575,342,14.5625,15.0625,86,155,"2022-10-20  22:21:47"
C4,869951035740004,4059,617,634,572,323,14.5625,15.125,86,154,"2022-10-20  22:27:45"
C4,869951035740004,4050,621,638,576,333,14.625,15.125,86,155,"2022-10-20  22:33:31"
C4,869951035740004,4043,622,639,575,339,14.625,15.25,86,155,"2022-10-20  22:39:16"
C4,869951035740004,4014,623,640,577,321,14.75,15.25,85,153,"2022-10-20  22:45:07"
C4,869951035740004,4047,625,641,579,333,14.75,15.3125,86,155,"2022-10-20  22:51:04"
C4,869951035740004,4050,627,642,582,330,14.8125,15.375,86,156,"2022-10-20  22:56:57"
C4,869951035740004,4050,626,642,580,330,14.875,15.5,86,156,"2022-10-20  23:02:54"
C4,869951035740004,4049,628,644,581,334,14.9375,15.5625,86,157,"2022-10-20  23:08:51"
C4,869951035740004,4011,633,645,591,357,14.9375,15.625,86,156,"2022-10-20  23:15:11"
C4,869951035740004,4047,632,646,591,335,15,15.75,86,157,"2022-10-20  23:21:08"
C4,869951035740004,4004,633,646,595,332,15.0625,15.8125,86,157,"2022-10-20  23:27:11"
C4,869951035740004,4010,638,650,603,347,15.125,15.9375,86,158,"2022-10-20  23:33:08"
C4,869951035740004,4002,637,650,605,348,15.1875,16,86,158,"2022-10-20  23:38:59"
C4,869951035740004,4004,637,650,606,330,15.25,16.125,86,158,"2022-10-20  23:44:50"
C4,869951035740004,4007,640,652,611,333,15.4375,16.375,86,159,"2022-10-20  23:56:47"
C4,869951035740004,4042,640,653,602,323,15.5625,16.5,86,159,"2022-10-21  00:02:34"
C4,869951035740004,4002,644,655,626,333,15.625,16.625,86,160,"2022-10-21  00:08:25"
C4,869951035740004,4042,645,656,623,332,15.75,16.6875,86,161,"2022-10-21  00:14:23"
C4,869951035740004,4018,647,657,633,338,15.8125,16.9375,86,160,"2022-10-21  00:20:20"
C4,869951035740004,4044,648,658,647,322,16,17,86,161,"2022-10-21  00:26:07"
C4,869951035740004,4034,650,659,625,332,16,17.1875,86,162,"2022-10-21  00:32:04"
C4,869951035740004,4009,651,661,650,339,16.125,17.3125,85,162,"2022-10-21  00:38:02"
C4,869951035740004,4040,653,662,661,334,16.25,17.5625,86,163,"2022-10-21  00:43:49"
C4,869951035740004,4037,654,663,681,338,16.3125,17.6875,84,161,"2022-10-21  00:49:35"
C4,869951035740004,4042,658,664,722,357,16.4375,17.8125,85,162,"2022-10-21  00:55:33"
C4,869951035740004,4042,658,664,742,346,16.625,17.9375,85,165,"2022-10-21  01:01:31"
C4,869951035740004,4041,660,666,760,361,16.6875,18.125,85,164,"2022-10-21  01:07:29"
C4,869951035740004,4042,662,670,761,370,16.8125,18.25,84,163,"2022-10-21  01:13:27"
C4,869951035740004,4029,662,668,739,344,16.875,18.4375,85,165,"2022-10-21  01:19:14"
C4,869951035740004,4030,661,670,684,338,17,18.5625,85,166,"2022-10-21  01:25:06"
C4,869951035740004,3965,716,724,635,537,17.125,18.75,85,167,"2022-10-21  01:32:28"
C4,869951035740004,4005,662,674,584,319,17.25,18.875,85,167,"2022-10-21  01:38:09"
C4,869951035740004,3959,666,675,640,332,17.375,19,86,168,"2022-10-21  01:43:31"
C4,869951035740004,3901,668,675,678,335,17.5,19.1875,85,168,"2022-10-21  01:48:53"
C4,869951035740004,3963,667,675,734,347,17.5625,19.3125,85,168,"2022-10-21  01:54:27"
C4,869951035740004,3908,670,677,727,348,17.6875,19.4375,85,168,"2022-10-21  02:00:01"
C4,869951035740004,3907,671,678,728,350,17.8125,19.5625,85,169,"2022-10-21  02:05:47"
C4,869951035740004,3939,673,679,731,362,17.875,19.625,85,169,"2022-10-21  02:11:27"
C4,869951035740004,3914,674,680,729,351,18,19.8125,85,170,"2022-10-21  02:16:54"
C4,869951035740004,3907,673,681,702,326,18.0625,19.875,86,170,"2022-10-21  02:22:16"
C4,869951035740004,3905,676,683,727,356,18.1875,20,85,168,"2022-10-21  02:27:57"
C4,869951035740004,3877,677,683,755,356,18.3125,20.0625,85,170,"2022-10-21  02:33:19"
C4,869951035740004,3967,677,682,687,350,18.4375,20.1875,85,168,"2022-10-21  02:38:46"
C4,869951035740004,3970,698,710,696,365,18.5625,20.8125,86,172,"2022-10-21  02:44:20"
C4,869951035740004,3970,713,730,685,360,18.8125,21,87,173,"2022-10-21  02:50:05"
C4,869951035740004,3921,724,744,716,389,19.1875,20.25,87,170,"2022-10-21  02:55:32"
C4,869951035740004,3921,730,751,723,386,19.5,19.6875,87,169,"2022-10-21  03:01:22"
C4,869951035740004,3961,736,759,725,395,19.9375,19.4375,86,167,"2022-10-21  03:06:55"
C4,869951035740004,3921,740,764,735,400,20.25,19.375,87,167,"2022-10-21  03:12:22"
C4,869951035740004,3927,745,768,751,403,20.4375,19.4375,88,168,"2022-10-21  03:17:52"
C4,869951035740004,3950,747,771,763,397,20.3125,19.5,86,165,"2022-10-21  03:23:14"
C4,869951035740004,3923,752,774,766,397,20.125,19.625,88,168,"2022-10-21  03:28:41"
C4,869951035740004,3944,755,778,763,400,19.9375,19.8125,88,169,"2022-10-21  03:34:15"
C4,869951035740004,3921,759,781,735,400,19.75,20,88,169,"2022-10-21  03:39:42"
C4,869951035740004,3971,761,783,702,385,19.6875,20.125,88,169,"2022-10-21  03:45:28"
C4,869951035740004,3972,762,785,740,396,19.6875,20.1875,86,170,"2022-10-21  03:51:03"
C4,869951035740004,3947,764,787,726,393,19.8125,20.3125,85,170,"2022-10-21  03:56:37"
C4,869951035740004,3967,763,787,768,398,19.8125,20.375,85,171,"2022-10-21  04:02:05"
C4,869951035740004,3968,765,788,769,403,19.875,20.4375,86,171,"2022-10-21  04:07:27"
C4,869951035740004,3927,765,788,759,412,20.0625,20.625,86,172,"2022-10-21  04:13:00"
C4,869951035740004,3967,764,789,751,393,20.125,20.75,85,171,"2022-10-21  04:18:34"
